,actores
12843,Olivier Soler
12844,Russell Anderson
12845,Blanca Lissette Cruz
12846,John Beck
12847,Emese Nagy
12848,Ana Schmid
12849,Roberta Connelly
12850,Melinda Haynes
12851,Javier Locatelli
12852,Hassan Hussein
12853,Sydnee Stewart
12854,Djoko Rosic
12855,Mode Theu
12856,George Rocky Sullivan
12857,Phillip Glasser
12858,Sam Lovett
12859,Serban Ionescu
12860,Mário Rodrigues
12861,Miguel A. Núñez Jr.
12862,Janine Turner
12863,John Mooney
12864,Siobhan Fallon Hogan
12865,Branko Bojovic
12866,Daniel Riordan
12867,Vanessa Parise
12868,Vikki Carr
12869,Laurence Colussi
12870,Melissa Marsala
12871,Naykia Harris
12872,Sylvia Miles
12873,Maria Kavardjikova
12874,Dickie Burke
12875,Bill Paxton
12876,Susie Porter
12877,Riitta Salminen
12878,Amanda Miles
12879,Robinne Lee
12880,Attila Réti
12881,Beata Pilch
12882,Charlie Cox
12883,Jeannine Angelique
12884,Drew Sidora
12885,Bobbito Garcia
12886,Arie Verveen
12887,Wendell Pierce
12888,Michelle Phillips
12889,Horacio Erman
12890,Bogdan Koca
12891,Murilo Rosa
12892,Grégori Derangère
12893,Kathleen Luong
12894,Wayne Blair
12895,Brian Delate
12896,Maximilian Schell
12897,Hal Holbrook
12898,Louise Lombard
12899,Philip Bosco
12900,Liz Bell
12901,Thomas Crawford
12902,Fabrizio Bentivoglio
12903,Rachid Hami
12904,Eva Fortea
12905,Yasunari Kondo
12906,Franc Bruneau
12907,Jorge Temponi
12908,Vahina Giocante
12909,Guylaine St-Onge
12910,Michael Ealy
12911,Renzo Bergero
12912,Joan Cusack
12913,Molly Shannon
12914,Dallas Roberts
12915,Gabriella Gubás
12916,Robert Fulton
12917,Miroslav Ballek
12918,D'esmond Jenkins
12919,Mike Verdrengh
12920,Adrian Dunbar
12921,Olivia Williams
12922,Elena Burunova
12923,Maria del Mar
12924,Jaime Passier-Armstrong
12925,Léopoldine Serre
12926,Michael A. Chiarello
12927,Michael J. Fox
12928,Florence Loiret Caille
12929,Matt John Evans
12930,Denise Ames
12931,Cory Tyler
12932,Rafal Nakonieczny
12933,Emilie Gavois-Kahn
12934,Griffith Brewer
12935,Deborah Rush
12936,Daniel Fanego
12937,Marc Ruchmann
12938,Maxim Vengerov
12939,Gerri W. Scaglione
12940,Silvia De Santis
12941,Mari Csomós
12942,Lars Ranthe
12943,Natalie Roers
12944,Konstantin Kazakov
12945,Danny Huston
12946,Derek Hutchinson
12947,Bibbi Azizi
12948,Douglas Henshall
12949,Tenzin Tashi
12950,Anne-Grethe Bjarup Riis
12951,Thunderbird Dinwiddie
12952,Gary Lauder
12953,Yenbar Grayfe
12954,Nacho Pérez
12955,Will Ferrell
12956,Kim Marriner
12957,John Valdetero
12958,Yorick van Wageningen
12959,Vittorio Amandola
12960,Joseph Speechley
12961,Dan Birnbaum
12962,Kelli Hollis
12963,Ellen Pompeo
12964,Rachel Shelley
12965,Ricky Gervais
12966,Firooz Zahedi
12967,Mattia Di Pierro
12968,David Proval
12969,Alejandro Urdapilleta
12970,Anne Igartiburu
12971,Sancho Gracia
12972,Pascal Contamine
12973,Ruben Paul
12974,Lionel Newton
12975,Dick Idman
12976,Heidi Mokrycki
12977,Sabrina Van Tassel
12978,Kevin Bacon
12979,Juan Cruz Bordeu
12980,M.S. Narayana
12981,Henry
12982,Horace Morris
12983,Dezsö Garas
12984,Rene Auberjonois
12985,Jess Willard
12986,John Thomson
12987,Hugo Emretsson
12988,Paul Cunningham
12989,Manol Manolov
12990,Laura Morante
12991,Robert Walden
12992,Michael Jeter
12993,Chi Bao Pham
12994,Aleksandr Medvedev
12995,Sonja Smits
12996,Ron Moody
12997,David Kampman
12998,Debi A. Monahan
12999,Jim Piddock
13000,Donna Neuwirth
13001,Troy Byer
13002,Valentina Olmos
13003,Kim Little
13004,Andrea Vaughn
13005,Robert Stadlober
13006,Laura Poe
13007,David Hirsh
13008,Veerle Dobbelaere
13009,Vanessa Alves
13010,Samuel L. Jackson
13011,Tara Rosling
13012,Colin MacDonald
13013,Richard Leaf
13014,Josh Brolin
13015,Ferdinand Dux
13016,Cliff Gorman
13017,Doudou Guillaume Faye
13018,Michael Gambon
13019,David Adams
13020,Gildart Jackson
13021,Kevin Michael Richardson
13022,Tree Browning
13023,Jean-Pierre Darroussin
13024,Olivia Bonamy
13025,Nina Foch
13026,Aitor Mazo
13027,Bob Mercer
13028,Jason Bonham
13029,Farley Granger
13030,Nick Bartlett
13031,Josephine Gorchoff
13032,Alexandra Lamy
13033,Richard Mathuram
13034,Skye McCole Bartusiak
13035,Christa Fast
13036,Gyton Grantley
13037,Nick Brimble
13038,Ameesha Patel
13039,Karl-Heinz Rogosch
13040,Joe Dinicol
13041,Bodil Jørgensen
13042,Fatiha Khoulaki
13043,Adam Scott
13044,Imma Villa
13045,Analía
13046,Portia de Rossi
13047,Max Mauff
13048,Arturo Bonín
13049,José Luis López Vázquez
13050,Camille Gaston
13051,Jean-Pierre Mocky
13052,Michael Cole
13053,Dwight Yoakam
13054,Sampo Sarkola
13055,Man-Lei Chan
13056,Birgit Minichmayr
13057,Marek Vasut
13058,Harrison Bieker
13059,Philip Zandén
13060,Clay Parsley
13061,Jeremia Ramasita
13062,Francis Peiris
13063,Arlene Cooney
13064,Camie Boel
13065,Vlasta Vrana
13066,Gérald Gagnon
13067,Manoj Sood
13068,Andrea Human
13069,Kevin Rahm
13070,Despo Diamantidou
13071,László Szabó
13072,Jason Ray Haney
13073,Maria Gangale
13074,Joseph Bolz
13075,Héctor Suárez
13076,T. Sasitharan
13077,Nick Whitaker
13078,Abby Lee
13079,Madhuri Dixit
13080,Rémy Girard
13081,Rus Blackwell
13082,Lisa Féret
13083,Diogo Infante
13084,Frank Schorpion
13085,Islam
13086,Zitto Kazann
13087,Ron Emanuel
13088,Justin Heeley
13089,Rustan Blomqvist
13090,Mario Zaragoza
13091,Sergio Albelli
13092,Michael Ensign
13093,Gabriel Mann
13094,Aaron DeCone
13095,Virginia Montero
13096,Gina McKee
13097,Rachel Balchin
13098,Emmanuel Faventines
13099,Pilar López de Ayala
13100,Bill Chrisley
13101,Nicole Jacobs
13102,Nicholas Hamnett
13103,Ryan Gosling
13104,Jennifer Lambert
13105,Mike Melugin
13106,Angela Bassett
13107,Polly Humphreys
13108,Marc Grapey
13109,Miles O'Keeffe
13110,Iva Janzurová
13111,Julio Oscar Mechoso
13112,Arnost Goldflam
13113,Elli Medeiros
13114,Bruce Greenwood
13115,Mikael Colville-Andersen
13116,Kelly Miracco
13117,Troy Lund
13118,Chris Cooper
13119,Emilie Jacobs
13120,Raphaël Bianchin
13121,Jeroen Willems
13122,Allain Naron
13123,Emily Wagner
13124,Philippe Reuter
13125,Laura Martins Correa
13126,Tanja Ribic
13127,Johan Storgård
13128,John Carlisle
13129,Kristofer McNeeley
13130,John Mengatti
13131,Jack Fletcher
13132,Julianne Nicholson
13133,Reuben Istatia
13134,Yasemin Bueyueksapci
13135,Sheila Goold
13136,Josh Hartnett
13137,Atik Mohamed
13138,Finlay MacDonald
13139,David Fury
13140,Ulises Dumont
13141,Sean Else
13142,Blake Gibbons
13143,Kazuya Nakayama
13144,Ben Weber
13145,Shannon Eubanks
13146,Ernie Mirich
13147,Gerardo Amarillo
13148,Christian Vadim
13149,Jeffrey Wright
13150,Simon Yam
13151,Jacob Pitts
13152,Kevin Thoms
13153,Ken Magee
13154,Lázaro Ramos
13155,Maria Gentile
13156,Bill Buell
13157,Héctor García
13158,Lena Endre
13159,Shamus Murphy
13160,Neta Garty
13161,Johnny Knoxville
13162,Mario Iván Martínez
13163,Michael Maloney
13164,Arthur Brauss
13165,Patrick McCullough
13166,Hugo Konings
13167,Dawn Vicknair
13168,Sergente
13169,Laxmikant Berde
13170,Mark Metcalf
13171,Carlo Ljubek
13172,Clément van den Bergh
13173,Sangeetha
13174,Françoise Prenant
13175,Magali Noël
13176,Yoram Hattab
13177,Paprika Steen
13178,Petrônio Gontijo
13179,Jeff Kober
13180,Joshua Spafford
13181,Natali Broods
13182,Ashe Starr
13183,Andreas Apergis
13184,Danny Richter
13185,Janne Kinnunen
13186,Colin Salmon
13187,Alex Fernandez
13188,Ancorneil
13189,Vincent Angell
13190,Jason Brooks
13191,M. Night Shyamalan
13192,Lorna Scott
13193,Hyeon-jin Sa
13194,Frank John Hughes
13195,Marin Hinkle
13196,Marieta Severo
13197,Bradley Hall
13198,Michael Mulheren
13199,Gihan Fadel
13200,Naste
13201,Isabelle Bredewoud
13202,Beyoncé
13203,Adrian Kwan
13204,Michele Melega
13205,Bug Hall
13206,Danièle Evenou
13207,Dick Kaysø
13208,Jayasudha
13209,Jakkie Groenewald
13210,Darrel Guilbeau
13211,Sidse Babett Knudsen
13212,Dechen Thurman
13213,Zelda Williams
13214,Chris Klein
13215,Viktoria Hudi
13216,Julien Collard
13217,Malenski Ruiz
13218,Babs Chula
13219,Lorcan Cranitch
13220,Florence Jones
13221,Evelina Papoulia
13222,Fira Kantor
13223,Maria Mistretta
13224,Toby Huss
13225,John Kani
13226,Michelle Johnson
13227,Porgy Franssen
13228,Sylvie Drapeau
13229,Claudia Ferri
13230,Oliver Driver
13231,Olin Hyde
13232,Scott Gurney
13233,John Penner
13234,Lourdes Foster
13235,Sam Jones III
13236,Gustaf Skarsgård
13237,Wes Culwell
13238,Albreto
13239,Jarvis W. George
13240,Bruce Ramsay
13241,Mark Sheppard
13242,Michael McKean
13243,Jorge Zárate
13244,Jeffrey Toobin
13245,Soundarya
13246,Diana Cerezo
13247,Adina Porter
13248,Jeroen Kranenburg
13249,Christopher Judge
13250,Paula Ronquille
13251,Hannu Virolainen
13252,Yasiin Bey
13253,Jan-Christian Söderholm
13254,Ariel Petsonk
13255,Vincent Tufariello
13256,Peter Vaughan
13257,Jonathan Ahdout
13258,Alexander Doynov
13259,Gabriel Garko
13260,Jane Mitchell
13261,Ashley Abrahams
13262,Coach Layden
13263,Srikanth
13264,Acacia Leigh Duncan
13265,Cisco Adler
13266,Rick Kincaid
13267,Kevin Anderson
13268,Susan Blakely
13269,Rosa de Ritter
13270,Steve Edwin
13271,Ole Puppe
13272,Henrik Schyffert
13273,Duane Martin
13274,Enrique Quiñones
13275,Nicolas Brites
13276,Roc Lafortune
13277,Tania Emery
13278,Xia Du
13279,Lorielle New
13280,Ian Anthony Dale
13281,Michael Higgins
13282,Fanny Mikey
13283,Erika Gardner
13284,Mariona Perrier
13285,Kate Luyben
13286,Dartanyan Edmonds
13287,Lindsay Beamish
13288,Frida Betrani
13289,Sam Jaeger
13290,Bo Brinkman
13291,Linda Bassett
13292,Brandon Crawford
13293,Vilma Rogsten-Zammel
13294,Lluís Villanueva
13295,Paul Barber
13296,Al Wiggins
13297,Bryn Lucas
13298,Rafael Filippelli
13299,Katayla Williams
13300,Shannon Gannon
13301,Antonio Lanera
13302,Alice Lonsdale
13303,Stéphane Bardeglinu
13304,Grégory Fitoussi
13305,Sales Clerk
13306,Pedro Armendáriz Jr.
13307,Sam
13308,Michael J Rogers
13309,Chantal Janzen
13310,Rashida Jones
13311,Tomer Russo
13312,Eva Dorrepaal
13313,Gwyn Hollis
13314,Liesel Matthews
13315,Louis Vanaria
13316,Dakshayani
13317,Jordi Caballero
13318,Cecilia Kankonda
13319,Mark Irvingsen
13320,Robert Alan Beuth
13321,Beena Banerjee
13322,Da Brat
13323,Johara Farley
13324,Eduardo Blanco
13325,Darren E. Burrows
13326,Dana Vávrová
13327,Andrew N.S. Glazer
13328,Anthony Christian Potenza
13329,Marya Delver
13330,Marina Glezer
13331,Cleo King
13332,Anna Rose Fullen
13333,Pierre-Augustin Crenn
13334,Charles Fathy
13335,Vladimír Hajdu
13336,Ged Marlon
13337,Jona Harvey
13338,Rich Werner
13339,Ivo Canelas
13340,Greg Serano
13341,Rosie Perez
13342,Vernon Dobtcheff
"13343,""Perayya, Satyavati's grandfather"""
13344,Ken Rush
13345,Ebony Jo-Ann
13346,Pat Hingle
13347,Giovanni Vettorazzo
13348,Theo Fraser Steele
13349,Marcel Ungureanu
13350,Janet Suzman
13351,Cam Cronin
13352,Stephanie Nikolaidis
13353,Ari Greenberg
13354,Lesley Faulkner
13355,Leigh Whannell
13356,Steve Rankin
13357,Branislav Lalevic
13358,Lucinda Jenney
13359,Zahra Bahrami
13360,Lolita Chammah
13361,Sergey Bodrov
13362,Joseph Ashton
13363,Karoliina Kudjoi
13364,Carlos Sanz
13365,Wendy Donaldson
13366,Nick Moran
13367,Élisabeth Commelin
13368,Marisa Theodore
13369,Theresa Russell
13370,Steve Stapenhorst
13371,Michael Colyar
13372,Kuma Chakraborty
13373,Heather McComb
13374,The Cop
13375,Brittain Frye
13376,Trever Wyatt Hopper
13377,Josh Duhamel
13378,Paolo Cirio
13379,Kagiso Mtetwa
13380,Emmanuelle Bataille
13381,Viviane Théophildès
13382,Alexander Strobele
13383,David Bronfman
13384,Lars Väringer
13385,Janet Sarno
13386,Omar Sharif
13387,Abhishekananda Singh Birla
13388,Tsepak Tsangpo
13389,Julie-Anne Liechty
13390,Anna Prucnal
13391,Simon Scardifield
13392,Evelina Meghnagi
13393,O.L. Duke
13394,Alain MacMoy
13395,Chris McKenna
13396,Mike Binder
13397,Jeremy Swift
13398,José Elías Moreno
13399,Dan Caudill
13400,Ben Hernandez Bray
13401,Derek Kueter
13402,Antonio Benedicti
13403,Tom Dundee
13404,Adam Fogerty
13405,Roland Giraud
13406,Ken Samuels
13407,Lisbeth Johansson
13408,Maria Emília Correia
13409,Christine Dunham
13410,Larry W. Hunter
13411,Joana Bárcia
13412,Alexander Chaplin
13413,David Gallagher
13414,Tin-Lung Lau
13415,Charles Edwin Powell
13416,Arié Elmaleh
13417,Boris Komnenic
13418,Olivier Pagès
13419,Tony Panterra
13420,Susan Coetzer
13421,Michael Byrne
13422,Astrid Homme
13423,James Franco
13424,China Chow
13425,Gustavo Sumpta
13426,Inspector
13427,Vicki Phillips
13428,Eija-Elina Bergholm
13429,Stephen Lord
13430,David Margulies
13431,Gachugo Makini
13432,Daniella Byrne
13433,Neil Stuke
13434,Robert Cicchini
13435,Emmy Rossum
13436,A. 'Pete' Peters
13437,Stefan Larsson
13438,Mithun Murali
13439,Anthony Carro
13440,John Boyd West
13441,Pierrette Robitaille
13442,Fishman
13443,Megan Blake
13444,Duggie Brown
13445,Cameron Fitch
13446,Mitchell Plumlee
13447,Extra
13448,Maï Anh Le
13449,Beth Broderick
13450,Vesa Vierikko
13451,Schuyler Fisk
13452,Luis Felipe Tovar
13453,Will Wallace
13454,Ivan Volaric-Feo
13455,Tatyana Kamina
13456,Makram Khoury
13457,Cathy Doe
13458,Letizia Lestido
13459,Eloid Ruiz
13460,Betsy Monroe
13461,Verena Bukal
13462,Chiara Schoras
13463,Juan Goytisolo
13464,Emmanuelle Vaugier
13465,Kevin Corrigan
13466,Miranda Grayson
13467,Kaji
13468,Courtney McLaughlin
13469,Ariane Ascaride
13470,Rachel Grodnik
13471,Kirk Cameron
13472,Kate Super
13473,Wagner Moura
13474,Alaudin Ullah
13475,Kris Andersson
13476,Tadzeo Horner-Chbib
13477,Matthew Maher
13478,Hilmir Snær Guðnason
13479,Damiano Russo
13480,Nelson Villagra
13481,Louis van Niekerk
13482,Tichina Arnold
13483,Victoria Thaine
13484,Brett Rice
13485,Rufus Read
13486,Kuno Becker
13487,Marcello Urgeghe
13488,Francisco Chavero Rios
13489,Pilar Padilla
13490,Raped girl
13491,Nelson González
13492,Pat Laffan
13493,Enrique Villén
13494,Tom de Ket
13495,Ralph Herforth
13496,Kaia Foss
13497,Lucy Harrison
13498,Jean Johansson
13499,A. Frank Ruffo
13500,Miguel Ángel Solá
13501,Patti Allan
13502,Gabriella Roy
13503,Karl Geary
13504,James Caan
13505,Nicolas Cazalé
13506,Kelsey Oldershaw
13507,Royce Binion
13508,Christopher-Robin Street
13509,Jeff Hightower
13510,Marina Anderson
13511,Brynn Thayer
13512,Michèle-Barbara Pelletier
13513,Kim Wade
13514,Angela Pietropinto
13515,Emmanuelle Devos
13516,Eishy Hayata
13517,Supporting actress(sin acreditar)
13518,Laraine Newman
13519,Iva Hasperger
13520,Carlos Santos
13521,Jennifer Tung
13522,Litefoot
13523,Lynn Oh
13524,Juan Canopii
13525,Michael Lown
13526,Donovan Barton
13527,Alex Diakun
13528,Rui Luís
13529,Francisco López
13530,Andrew Tiernan
13531,Barry Kivel
13532,Martha Hackett
13533,Lynn Odell
13534,Angela Nirvana
13535,Mariana Briski
13536,Philippe Cariou
13537,Ragaa Al-Gidawy
13538,Thierry Lefevre
13539,Maurinho Vilhena
13540,Manuel Katzy
13541,Sibylle Canonica
13542,Roberto Nobile
13543,Damien Givelet
13544,Bob
13545,Shay Best
13546,Geoff Miethe
13547,Alex Hyde-White
13548,Edouard DeSoto
13549,Ian Hart
13550,Greg Grunberg
13551,Mia Sara
13552,Nicholas Lea
13553,Murad Mahmoud
13554,Elizabeth Jarosz
13555,Mandy Patinkin
13556,Wes Charles Jr.
13557,Carmen Otten
13558,Jake's sister
13559,Oliver Broumis
13560,Adam Sztykiel
13561,Imad Jabarin
13562,Lucia Bravo
13563,Daniel London
13564,Holley Chant
13565,Shigenaga Koda
13566,Magnus Stahl Jacobsen
13567,Brian Martell
13568,Rudolf Martin
13569,Mikel Albisu
13570,Daniel Adebayo
13571,Stark Sands
13572,Michaela Hinnenthal
13573,Jason Biggs
13574,Jim Bremner
13575,Monica Calhoun
13576,Sarita Choudhury
13577,Rodrigo Santoro
13578,Paul Michael Glaser
13579,Gary Taylor
13580,Titus Welliver
13581,Joe Grifasi
13582,Honky Driver(as Anita Emigh)
13583,Bindu Desai
13584,Teacher
13585,Olavi Kaltiokumpu
13586,Viveka Davis
13587,Lisa Dodson
13588,Kelly Packard
13589,Pascal Parmentier
13590,Eyal Rozales
13591,Hilde Van Mieghem
13592,Ian Eugene Ryan
13593,Frédéric Polier
13594,Constance Marie
13595,Mark Thompson
13596,Jefferson Brown
13597,Duel Farnes
13598,Hiroki Matsukata
13599,Paul J.Q. Lee
13600,Aaron Jackson
13601,Elder Johnson
13602,Peggy Lipton
13603,Jeanne Balibar
13604,Joe Greco
13605,Kehli O'Byrne
13606,Jamielyn Lippman
13607,Chris Coyne
13608,Filip Djuric
13609,Devorah Rose
13610,Arnaud Giovaninetti
13611,Marius Frey
13612,Johnny Kalangis
13613,Lubna Azabal
13614,Kim Byung-Dae
13615,Fayard Nicholas
13616,Paola Cerimele
13617,J.R. Yenque
13618,Lisa Lindgren
13619,Mehdi Laribi
13620,Tim Daly
13621,Philippe Ambrosini
13622,Shirley MacLaine
13623,Emma Thompson
13624,Amy Madgar
13625,Raffaella Lebboroni
13626,Ryan Alosio
13627,Alex Norton
13628,Jackie Berroyer
13629,Dori Mizrahi
13630,Jean Boht
13631,Ludovic Caroul
13632,Dorian Harewood
13633,Kokila Krishna
13634,Peter Stebbings
13635,Yuzuru Fujimoto
13636,Sergio Grammatico
13637,Dave James
13638,Nicolas Wackerbarth
13639,Renee Ackermann
13640,Moritz Alioto
13641,Hannah Bjarnhof
13642,Arne MacPherson
13643,Igor Zolotovitskiy
13644,Claire Furia Smith
13645,Marie Trintignant
13646,Cemil Kurtgözu
13647,Senad Alihodzic
13648,John James
13649,Diane Baker
13650,Marc Gélinas
13651,Joey Lauren Adams
13652,Vince Palmieri
13653,Masato Harada
13654,Mariana Gómez
13655,Elie Semoun
13656,James D'Arcy
13657,Oksana Akinshina
13658,Irina Jonsson
13659,Amy Robbins
13660,Jon Briddell
13661,Michel Serrault
13662,Simon Kunz
13663,Jakob Eklund
13664,Simon Lyndon
13665,Isa Yahya
13666,Katherine Coetzee
13667,Kerry Walker
13668,D.J. DeRuy
13669,Ron Annabelle
13670,Sean Foley
13671,Christopher Kirby
13672,Victor Rebengiuc
13673,The Postman(sin acreditar)
13674,Rubén Ochandiano
13675,Paula Roth
13676,Vishnudutt Gaur
13677,Arthur Bridgers
13678,Tony Burton
13679,Andrew Dice Clay
13680,Keren Tahor
13681,Uros Fürst
13682,Maya Seuleyvan
13683,Rafet Eski
13684,Güven Kiraç
13685,Quancetia Hamilton
13686,Gary Waddell
13687,Victor McGuire
13688,Vinnie Jones
13689,Clare Lapinskie
13690,Bokeem Woodbine
13691,Armand Assante
13692,Victor Chavez
13693,Laura Hicks
13694,Lisa Bell
13695,Rusty De Wees
13696,Rosyam Nor
13697,Simon Jacobs
13698,Shaun Johnston
13699,Hoi-Pang Lo
13700,Jack Kyle
13701,Lou Diamond Phillips
13702,Joan Allen
13703,Eric Morris
13704,Predrag 'Miki' Manojlovic
13705,Aaliyah
13706,Allen Henderson
13707,Trevor Fox
13708,John Pagano
13709,Danielle Camastra
13710,Maurizio Lucà
13711,The Dalai Lama
13712,Jase Blankfort
13713,Petra Polaková
13714,Jordan Gelber
13715,Harris Mann
13716,Cordelia Richards
13717,Tommy Lee Jones
13718,George Souza
13719,Curtis Armstrong
13720,Jeff Chase
13721,Danielle Ambry
13722,Damon Whitaker
13723,Elaine Symons
13724,Rosa Maria Sardà
13725,Jack Christie
13726,Robin Frates
13727,Michael
13728,Rocco Siffredi
13729,Donnie Montemarano
13730,Callan Mulvey
13731,Anne Abel
13732,Jennifer Overton
13733,Marcela Musso
13734,K.C. Collins
13735,Chris Warren
13736,Lola Boorman
13737,Michael Lerner
13738,Julia Ormond
13739,Goldie Hawn
13740,Corey Staden
13741,Lisa Gorman
13742,Joy Bryant
13743,Goli Samii
13744,Marney
13745,James Nesbitt
13746,Gary Cruz
13747,Thom Allison
13748,Nagendra Babu
13749,Serge Thériault
13750,Javier Manrique
13751,Dessy Tenekedjieva
13752,Omid
13753,Wouter Smit
13754,Nydia Caro
13755,Fred Epaud
13756,Todd Patrick Breaugh
13757,Ben Tolpin
13758,Valerie Gordon
13759,Donatella Finocchiaro
13760,Iris Sommerlatte
13761,Julia Lindig
13762,Albert Finney
13763,Byron Browne
13764,Michael Keaton
13765,Pierre-Olivier Mornas
13766,Lance Henriksen
13767,Jay Jones
13768,Alice Carel
13769,Sylvie Olivier
13770,Jonathan Del Arco
13771,Teck Holmes
13772,Mark Aldrich
13773,Eric Cantona
13774,Jean-Claude Jay
13775,Bill Dawes
13776,Anne Bancroft
13777,Matt(as Jánosi Péter)
13778,Brahim Khai
13779,Dev Malhotra
13780,Daniel Di Giulio
13781,Kim Staunton
13782,Rob Shields
13783,Bumblee Exec. #2
13784,Renee Sandstrom
13785,Elizabeth Omilami
13786,François Arnal
13787,Maclean Stewart
13788,Sagamore Stévenin
13789,Rachael MacKenna
13790,Amber Benson
13791,Richard E. Butler
13792,Anita Caprioli
13793,Alberto Ferreiro
13794,Robert Gustafsson
13795,Keeley Gainey
13796,Paul Kim Jr.
13797,Amber Smith
13798,Kazuko Shibata
13799,Hayden Tank
13800,J.W. Smith
13801,Gelcys Basulto
13802,Neil Dickson
13803,Shmuel Edelman
13804,Kerstin Andersson
13805,Richard Sutherland
13806,Pippa de Launay
13807,Rob Lowe
13808,Maria Carmen
13809,Vera Farmiga
13810,Parmeet Sethi
13811,Abriahna Smith
13812,Debbie Harry
13813,Kulbhushan Kharbanda
13814,Geniol
13815,Jackie Benoit
13816,Eara Betts
13817,Roscoe Lee Browne
13818,Björk
13819,Harald Eia
13820,Salvatore Sansone
13821,Tilda Swinton
13822,Ruth Sheen
13823,Heinrich Schweiger
13824,Philippe Résimont
13825,Sam Sarpong
13826,Jake Simons
13827,Ricardo Darín
13828,John Shrapnel
13829,Elsa Tsartsidou
13830,Lucia Ragni
13831,Lois Oberdrof
13832,Franco Solazzi
13833,Lynne McGimpsy
13834,Alexander Wussow
13835,Rick Batalla
13836,Amanda Brugel
13837,Norman Sotolongo
13838,Colin Lainchbury-Brown
13839,Fred Norris
13840,Fabian Marnette
13841,Jane Bunting
13842,Shashawnee Hall
13843,Hero friend
13844,Dino Morea
13845,Josele Román
13846,Nora Dunn
13847,Laurie Coleman
13848,Ana Capri
13849,Jeff Ricketts
13850,Philip Spruce
13851,José Luis García
13852,Uri Klauzner
13853,Rachael Blake
13854,Mike Benitez
13855,Chelsea Plumley
13856,Vincent Heppner
13857,Christopher Benson Reed
13858,Revero Riveiro
13859,Raveena Tandon
13860,Bill Nunn
13861,Charles Simon
13862,Mohamed Bouich
13863,Pruitt Taylor Vince
13864,Boris Seitakov
13865,Henry Winkler
13866,Torsten Lennie Münchow
13867,Mandy Schaffer
13868,Lee Sheward
13869,Gabriela Maria Schmeide
13870,Noemí Amaya
13871,Stephen Moyer
13872,William Katt
13873,David Askew
13874,Christine Elise
13875,Inge Dorman
13876,Michelle Monaghan
13877,Karen Garvey
13878,Simon Rex
13879,Lisa Blount
13880,John Carroll Lynch
13881,Michael Cavadias
13882,Tawnya Richardson
13883,Jim Bardeglinu
13884,Theo van Gogh
13885,Velimir 'Bata' Zivojinovic
13886,Militare croato
13887,Florin Piersic Jr.
13888,Nick Paulos
13889,Janet Wright
13890,Sampath
13891,Kim Hawthorne
13892,Alejo García Pintos
13893,Jimi Mistry
13894,Michael Borrelli
13895,Tyler Mane
13896,Jeffrey Reeves
13897,Telly Babasa
13898,Ed Hodson
13899,Yvette Araujo
13900,Pedro Salgado
13901,Leon
13902,Tony Genaro
13903,Juanma Lara
13904,Cleonise
13905,Francesco Giuffrida
13906,Sean Kanan
13907,Joanne Whalley
13908,Tim Hodge
13909,Alexia Portal
13910,Keith David
13911,Andreas af Enehielm
13912,Michael Godere
13913,Eliane Bordoni
13914,Fouad Labied
13915,Lars Rudolph
13916,Eduard Fernández
13917,George Henare
13918,Angéline Tischi
13919,Eileen Eilender
13920,Udi Ben David
13921,Francisco Pestana
13922,Nathan Page
13923,Lucero
13924,Vivek Vaswani
13925,Francie Swift
13926,Steve Connell
13927,Zeinab Chour
13928,Dorothée Berryman
13929,Allan Corduner
13930,Albert Jalakas
13931,Aaron Zavitz
13932,Zala Djuric
13933,Irina Björklund
13934,Jyothirmayi
13935,Renata Jesion
13936,Regina Orozco
13937,Giang Le Huy
13938,Grace Ameter
13939,Diana Douglas
13940,Chris William Martin
13941,Khleo Thomas
13942,Ashley Martin Bias
13943,Dorothée Capelluto
13944,Guillaume Viry
13945,Per Jörnelius
13946,Alexandra Purvis
13947,Pascale Montpetit
13948,Franco Branciaroli
13949,Blerim Gjoci
13950,Hei-Yi Cheng
13951,Johnathon Schaech
13952,Colette Emmanuelle
13953,Serena Scott Thomas
13954,Kathy Griego
13955,Mary Riggans
13956,Ewa Fröling
13957,Vito de Francesco
13958,Timothy Olyphant
13959,Bob Burrus
13960,Natalie Barish
13961,Delphine Dalbin
13962,Rome Neal
13963,Jorge Duce
13964,Victoria Pritchard
13965,Klas-Gösta Olsson
13966,Victor Cavallo
13967,Roger Cross
13968,Danny Trejo
13969,Chris Sigurdson
13970,Mukesh Rishi
13971,Alexandra Antunes
13972,Andrew Stevens
13973,Jack Nicholson
13974,Andrew McCarthy
13975,Mercedes Ruehl
13976,Adam Wylie
13977,Tom Ban
13978,Natalie Flanagan
13979,Richard Lee Jackson
13980,Paul Sanchez
13981,Mariya Poroshina
13982,Elea Oberon
13983,Simon Verhoeven
13984,Renée Elise Goldsberry
13985,Jarod McGuire
13986,Dietmar Schönherr
13987,Pierluigi Ferrandini
13988,Nathan Constance
13989,Russell Dykstra
13990,Armelle Legrand
13991,Patrick Grandperret
13992,Julia Mahnecke
13993,D.W. Moffett
13994,Rita Loureiro
13995,Angel David
13996,Heather Graham
13997,Tarja Heinula
13998,Riona Hazuki
13999,Alan Westaway
14000,Laura Drasbæk
14001,Jerry Orbach
14002,Yann Hnautra
14003,Corinne Bohrer
14004,Jacques Bidou
14005,Jerry Kernion
14006,Samantha Morton
14007,Mark Venhuizen
