actor,año_nacimiento,que_hace,conocido_por,lista premios
Uku Uusberg,1984.0,['Reparto'],"['Berlin Station (2016)', 'Malev (2005)', 'Alpimaja (2012)']",
Luke Anderson,,['Reparto'],[],
Jürgen Tarrach,1960.0,['Reparto'],"['Die Musterknaben (1997)', 'Casino Royale (2006)']","['Grimme Award', 'Baden-Baden TV Film Festival', 'German Television Awards', 'Monte-Carlo TV Festival', 'Euregio Filmball']"
Olga Kurylenko,1979.0,"['Reparto', 'Guion', 'Producción']","['Oblivion (2013)', 'Quantum of Solace (2008)', 'Hitman (2007)']","['Boston Society of Film Critics Awards', 'Brooklyn International Film Festival']"
Asad Mahmood,,['Reparto'],[],
Imomberdi Mingbayev,,['Reparto'],[],
Abhirami,,['Reparto'],[],
Denis Arndt,1939.0,"['Reparto', 'Guion', 'Producción']","['Instinto básico (1992)', 'Bandidas (2006)']",[]
Kathaleen Chanthaphone,,['Reparto'],[],
Zandus Snow,,['Reparto'],[],
Oliver Jackson,1986.0,['Reparto'],"['El hombre invisible (2020)', 'Sed de venganza (2010)', 'Salvando las distancias (2010)']",['Seattle Film Critics Society']
Yôko Aki,,"['Reparto', 'Guion', 'Dirección']",[],['Hochi Film Awards']
Nathan Hartley,,"['Reparto', 'Producción', 'Especialistas']","['Sibling Rivalry (2017)', 'Disclosure (2016)']",
Nicola Pasquale,,['Reparto'],[],
Onur Atilla,1986.0,"['Reparto', 'Música', 'Banda sonora']","['Güldür Güldür Show (2013)', 'Hareket Sekiz (2019)', 'Cici Babam (2018)']",[]
Dioni Jurado-Gomez,,"['Reparto', 'Música']","['Shoot Ya Shot (2020)', 'Fashion Chicks (2015)', 'Vechtmeisje (2018)']",[]
Dominic Colón,1976.0,"['Guion', 'Reparto', 'Producción']","['Power (2014)', 'On the Outs (2004)', 'Fuga en Dannemora (2018)']",[]
Ming-Shuai Shih,1982.0,"['Reparto', 'Equipos adicionales']","['Fight (2018)', 'Zi you ren (2014)', 'Animal Whisper (2020)']",[]
Marc Webb,1974.0,"['Producción', 'Dirección', 'Guion']",['Un don excepcional (2017)'],"['Deauville Film Festival', 'Gotham Awards', 'National Board of Review, USA', 'New York Film Critics, Online', 'Oklahoma Film Critics Circle Awards', 'Heartland Film', 'International Online Cinema Awards (INOCA)', 'MTV Video Music Awards (VMA)']"
Mike Law,,['Reparto'],[],[]
Cheyenne Buchanan,,"['Reparto', 'Guion', 'Producción']","['A Violent Man (2017)', 'Beauty Is Skin Deep (2021)']",
Jojo Goh,,['Reparto'],[],['Malaysian Film Festival']
Roy Chow,,"['Dirección', 'Guion', 'Equipos adicionales']",[],['Hong Kong Film Awards']
Zhou Ke,,"['Dirección', 'Guion', 'Dirección de la segunda unidad o asistencia a dirección']",[],
Corbin Allred,1979.0,"['Reparto', 'Guion', 'Dirección']","['Teen Angel (1997)', 'The Saratov Approach (2013)']",[]
Brendan Michael Coughlin,,['Reparto'],"['Bear (2010)', 'Days of Our Lives (1965)']",[]
Thomas Braxton Jr.,,['Reparto'],[],
Tomok Shah Indrawan,,['Reparto'],[],
Jon Gries,1957.0,"['Reparto', 'Producción', 'Dirección']","['Napoleon Dynamite (2004)', 'Cómo conquistar Hollywood (1995)']","['Screen Actors Guild Awards', 'Filmed in Utah Awards', 'Christian Film Festival-Menchville Baptist Church', 'Pena de Prata']"
Mikhail Dorozhkin,,['Dirección de fotografía y cámara'],[],
Donna Neuwirth,,['Reparto'],[],
Bernabe Palma,1944.0,"['Reparto', 'Especialistas', 'Equipos adicionales']","['Toda la verdad (2002)', 'Titanic (1997)', 'Alto riesgo (1981)']",
Sekar P.R.,,"['Reparto', 'Equipos adicionales']",[],
Yuri Lowenthal,1971.0,"['Reparto', 'Producción', 'Guion']",[],['NAVGTR Awards']
Phoenix Raei,1990.0,"['Reparto', 'Dirección', 'Guion']","['El agente nocturno (2023)', 'Clickbait (2021)', 'Desplazados (2020)']",['The Equity Ensemble Awards']
Darianne Galden,,"['Reparto', 'Producción', 'Guion']","['Black and White Girls Talk Show (2015)', 'Spoiler Alert (2017)', 'Come Dawn (2015)']",
Michael H. Cole,,"['Reparto', 'Equipos adicionales', 'Dirección']","['La quinta ola (2016)', 'Matar al mensajero (2014)', 'Qué esperar cuando estás esperando (2012)']",
Kari Lane,,"['Reparto', 'Equipos adicionales', 'Dirección de la segunda unidad o asistencia a dirección']",[],
Yile Chen,,['Reparto'],[],
Ted Marcus,,['Sonido'],[],
Mojiz Hasan,,['Reparto'],[],
Rami Hilmi,1975.0,"['Reparto', 'Especialistas', 'Guion']","['Extraordinary Rendition (2007)', 'Wager Danger (2021)', 'V de vendetta (2005)']","['Golden Nugget International Film Festival', 'Assurdo Film Festival', 'Rome International Movie Awards']"
Jason Kolotouros,,"['Reparto', 'Equipos adicionales']",[],[]
Gwyneth Paltrow,1972.0,"['Reparto', 'Producción', 'Dirección']","['Dos vidas en un instante (1998)', 'Emma (1996)']","['Academy Awards, USA', 'Bambi Awards', 'Blockbuster Entertainment Awards', 'Primetime Emmy Awards', 'Florida Film Critics Circle Awards', 'Golden Camera, Germany', 'Golden Globes, USA', 'Satellite Awards', 'Kansas City Film Critics Circle Awards', 'Las Vegas Film Critics Society Awards', 'MTV Movie + TV Awards', 'Russian Guild of Film Critics', 'San Diego Film Critics Society Awards', 'Screen Actors Guild Awards', 'ShoWest Convention, USA', 'Walk of Fame', 'Women in Film Crystal Awards', 'Empire Awards, UK', 'Jupiter Award', 'Online Film & Television Association', 'Elle Women in Hollywood Awards']"
Elisabeth Ramsden,,['Reparto'],[],
Mike Horton,,"['Reparto', 'Equipos adicionales']","['Una joven prometedora (2020)', 'Lucifer (2016)', 'Sun Records (2017)']",
Apkesha Kashikar,,['Reparto'],[],
Cash Lee,,['Reparto'],[],
Jasmin Tabatabai,1967.0,"['Reparto', 'Composición', 'Equipos adicionales']","['RAF Facción del ejército rojo (2008)', 'Bandidas (1997)', 'Kinder der Landstrasse (1992)']","['Amiens International Film Festival', 'Bavarian Film Awards', 'Thessaloniki Film Festival']"
Nicolas Read,1974.0,['Reparto'],"['El retorno del jedi (1983)', 'Days of Our Lives (1965)', 'Suburban Commando (1991)']",[]
Joshua Burge,,"['Reparto', 'Producción', 'Banda sonora']","['El renacido (2015)', 'Relaxer (2018)', 'Mujeres del siglo XX (2016)']",['Fantasia Film Festival']
Aparna Tilak,,['Reparto'],[],[]
T. Rifnu Wikana,,"['Reparto', 'Producción', 'Guion']",[],"['Festival Film Indonesia', 'Maya Awards']"
Anthony Harrison,1961.0,"['Reparto', 'Producción', 'Guion']",['Joe Finds Grace (2017)'],"['Another Hole in the Head Genre Film Festival', 'International New York Film Festival']"
Luca Della Valle,1984.0,"['Reparto', 'Producción', 'Guion']",['Distant Vision (2016)'],[]
Gaurav Dewasi,1995.0,['Reparto'],"['Riti Rivaj (2018)', 'Gadar 2 (2023)']","['National Film Awards, India']"
Charlie Musselwhite,1944.0,"['Reparto', 'Composición', 'Música']","['Blues Brothers 2000 (1998)', 'Los asesinos de la luna (2023)', 'Hacia rutas salvajes (2007)']",[]
Victoria Atkin,,['Reparto'],"['Extinct (2017)', 'Hollyoaks (1995)']",['Canadian Videogame Awards']
Jacqueline Lord,,"['Reparto', 'Banda sonora']","['Magnum (2018)', 'Un matrimonio peligroso (2018)']",[]
Raechel Wong,,"['Reparto', 'Producción']",[],"['Canada Shorts Film Festival', 'Micheaux Film Festival']"
Abigail Bianca,,['Reparto'],"['Persecución extrema (2006)', 'Liquid Bridge (2003)', 'The Pact (2002)']",
Sompob Benjathikul,,['Reparto'],[],[]
Roy Chiu,1981.0,"['Reparto', 'Banda sonora']","['Dear Ex (2018)', 'Un hombre enamorado (2021)', 'Bi qu nv ren (2015)']",['Taipei Film Festival']
Ryan Locke,1975.0,['Reparto'],"['The Gingerdead Man (2005)', 'American Gun (2002)', 'Supercross (2005)']",[]
Thangam,,"['Especialistas', 'Reparto', 'Dirección']",[],"['Tamil Nadu State Film Awards, India']"
Maryam Ataee,,['Reparto'],[],
Veronica Diaz Carranza,,"['Reparto', 'Producción', 'Guion']","['Taco Shop (2018)', 'Mamitas (2011)']","['Independent Shorts Awards', 'IndieX Film Festival', 'OTB - Only The Best International Film Awards']"
Chieko Baishô,1941.0,"['Reparto', 'Banda sonora']",['El castillo ambulante (2004)'],"['Udine Far East Film Festival', 'Golden Rooster Awards', 'Hochi Film Awards', 'Awards of the Japanese Academy', 'Kinema Junpo Awards', 'Mainichi Film Concours', 'Blue Ribbon Awards', 'Tokyo Anime Award', 'QCinema International Film Festival']"
Carlo Marino Altomonte,,['Reparto'],[],
Jerry Quill,,"['Especialistas', 'Reparto', 'Equipos adicionales']",[],
Rajib Kro,,['Reparto'],[],
Tim Milner,,['Reparto'],"['Suburban Boys (2004)', 'Always Greener (2001)']",
Stephen Allen,,['Edición'],[],
Daniel Misiewicz,1985.0,['Reparto'],"['Zabic bobra (2012)', 'El maestro de las fugas (2021)', 'Teatr Telewizji (1953)']",
Ami Fukuda,,['Reparto'],[],
Adriaan Alsema,1975.0,['Reparto'],['Honeyz (2007)'],
Reggie Johnson II,,"['Dirección', 'Guion', 'Composición']",[],
Alvin Gray,,"['Producción', 'Dirección', 'Reparto']","['The Nurse That Saw the Baby on the Highway (2023)', 'Check Please (2023)']",[]
Julianna Johnston,,"['Reparto', 'Producción', 'Equipos adicionales']","['Forgotten City (2012)', 'Old Man of the Rooks (2018)']",
Joe DeStefano,,['Reparto'],[],
Craig Gellis,1975.0,"['Reparto', 'Producción']","['Nancy Drew (2007)', 'Atrapado en un pirado (2008)', 'Cuestión de pelotas (2007)']",
Bella-Sichima Belizaire,,['Reparto'],[],
Tod Huntington,,"['Reparto', 'Música']","['Shades of Treason (2012)', 'Jupiter Landing (2005)']",[]
Dedric Dec Colbert,,['Reparto'],[],
Sorapong Chatree,1950.0,['Reparto'],"['Puen yai jon salad (2008)', 'Beautiful Boxer (2003)']",['Thailand National Film Association Awards']
Purab Kohli,1979.0,"['Reparto', 'Dirección', 'Producción']",['Airlift (2016)'],"['Filmfare Awards', 'Indian Television Academy Awards, India']"
Burt Newcomer,,"['Reparto', 'Guion']",[],
Jesse Lee Soffer,1984.0,"['Reparto', 'Dirección']","['In Time (2011)', 'As the World Turns (1956)']",[]
Loyd Stewart,,['Producción'],[],
Trevor Cherry,1948.0,['Reparto'],[],
Eric Cullet,1983.0,"['Especialistas', 'Reparto']","['Transporter Legacy (2015)', 'Desterrado (2014)']",[]
Nehmedo Ibrahim,,['Reparto'],[],
Pablo Sorensen,,['Reparto'],[],
Jody Bennett,,"['Producción', 'Equipos adicionales']",[],
Curtis Wayne,,"['Reparto', 'Producción', 'Guion']","['Battleship (2012)', 'Revolution (2012)', 'Prison Break (2005)']",
Seok-hun Kim,1972.0,['Reparto'],"['Danjeogbiyeonsu (2000)', 'Cheon Chu Tae Hu (2009)', 'The Tube (2003)']","['KBS Drama Awards', 'Korean Broadcasting Awards']"
Todd Thomson,,"['Reparto', 'Cámara y electricidad', 'Equipos adicionales']",[],
Ayo Olaiya,,"['Reparto', 'Guion', 'Dirección de producción']",[],
Lorenzo Orlando,,['Reparto'],[],
Amber Parrott,,"['Reparto', 'Efectos especiales', 'Producción']",[],
Niko Pueringer,,"['Reparto', 'Dirección', 'Producción']",[],['The Streamy Awards']
Zafir Latessa,,"['Reparto', 'Transporte']",[],
Victoria Rowell,1959.0,"['Reparto', 'Dirección', 'Guion']","['The Young and the Restless (1973)', 'Dos tontos muy tontos (1994)', 'Diagnóstico asesinato (1993)']","['Image Awards (NAACP)', 'Soap Opera Digest Awards', 'Independent Shorts Awards', 'Indie Short Fest']"
Andrei Finti,1952.0,['Reparto'],"['Charlie Countryman (2013)', 'Juego de asesinos (2011)', 'Juego de armas (2016)']",[]
Thomas Lyons,,['Reparto'],[],
Haqi Ali,,"['Reparto', 'Dirección', 'Guion']","['La casa del dragón (2022)', 'Count Abdulla (2023)']",
Ina Gjika,1968.0,['Reparto'],"['Il legionario (2021)', 'Në prag të jetës (1985)', 'Vetmi (1990)']",
Bill Dempsey,,['Reparto'],"['Yesterday Was a Lie (2009)', 'El abogado (1997)']",
Oda Maria,,['Reparto'],['La batalla de los malditos (2013)'],
Edward Belaro,,"['Reparto', 'Equipos adicionales', 'Dirección de la segunda unidad o asistencia a dirección']",[],
Pavel Shatu,,"['Reparto', 'Guion', 'Producción']","['Hunters (2020)', 'Orange Is the New Black (2013)']","['AltFF Alternative Film Festival', '300 Seconds Short Film Festival']"
Louie Iaccarino,,"['Reparto', 'Producción', 'Equipos adicionales']","['El destino de Júpiter (2015)', 'Common Outlaws (2014)', 'Dark Hearts (2014)']",
Barclay Hope,1958.0,"['Reparto', 'Producción', 'Banda sonora']","['Destino final 5 (2011)', 'Paycheck (2003)', 'Rompedientes (2010)']",[]
Nikola Simic,1934.0,"['Reparto', 'Música']","['Hitler iz naseg sokaka (1975)', 'Tesna koza (1982)', 'Tesna koza 3 (1988)']",['Pula Film Festival of Yugoslavian Films']
Milan Cucilovic,1971.0,['Reparto'],"['TV teatar (1956)', 'Jedini izlaz (2021)', 'Klan (2020)']",
Katie Schwartz,,"['Reparto', 'Especialistas', 'Guion']",[],"['Accolade Competition', 'Honolulu Film Awards, US', 'California Film Awards', 'Hollywood Florida Film Festival']"
Hanna Villame,,"['Reparto', 'Banda sonora']",[],
Szebasztian Gyorke,,['Sonido'],[],
Robert Vicencio,,"['Dirección', 'Reparto', 'Dirección de la segunda unidad o asistencia a dirección']",[],
Shyamal Dutta,,['Equipos adicionales'],[],
Tony Moran,1957.0,"['Reparto', 'Producción', 'Especialistas']","['La noche de Halloween (1978)', 'Beg (2011)', 'The Ungovernable Force (2015)']","['Rhode Island International Horror Film Festival', 'Louisville Fright Night Film Fest']"
Aiden Rowe,,['Equipos adicionales'],[],
Gabriel Soriano,1971.0,"['Guion', 'Dirección', 'Producción']","['Seis días en la oscuridad (2003)', 'Invierno 13 (2017)', 'Colores Verdaderos (2018)']",
Theresa Rivera,,['Reparto'],[],
Maya S. Krishnan,1991.0,['Reparto'],"['Leo (2023)', 'Vikram (2022)']",
Teja Reddy,,['Reparto'],[],
Manfred Liechti,,['Reparto'],[],['Swiss Film Prize']
Deniz Içinsel,,['Reparto'],[],
Junyao Li,,['Reparto'],[],
Mark Canterbury,1964.0,['Reparto'],"['WWF Action Zone (1994)', 'WWE Raw (1993)', 'WWF Superstars of Wrestling (1986)']",[]
Richard Campuzano,,"['Reparto', 'Producción', 'Sonido']",['Payback (2019)'],
Sheridan Smith,1981.0,"['Reparto', 'Producción', 'Música']","['Cilla (2014)', 'Two Pints of Lager and a Packet of Crisps (2001)', 'Love Soup (2005)']","['BAFTA Awards', 'Broadcasting Press Guild Awards', 'National Television Awards, UK', 'TV Quick Awards, UK', 'Clarence Derwent Awards']"
Raya Dobreva,,['Reparto'],[],
Maciej A. Maciejewski,1974.0,"['Especialistas', 'Reparto', 'Dirección de la segunda unidad o asistencia a dirección']","['Ida (2013)', 'Ja teraz klamie (2019)', 'Nadie duerme en el bosque esta noche (2020)']",
Monty Greig,1990.0,['Reparto'],[],
James Carney,,"['Reparto', 'Dirección', 'Guion']","['Shot Reverse Shot (2011)', 'Absent Mind (2012)']",[]
Mark Mortimer,1967.0,['Reparto'],"['The Nowhere Man (2005)', 'Killing Cupid (2005)', 'Lethal (2005)']",[]
Glen Gould,,"['Reparto', 'Producción', 'Dirección']","['Tulsa King (2022)', 'Outlander (2014)', 'Niña (2020)']","['Atlantic Film Festival', 'American Indian Film Festival', 'Red Nation Film Festival', 'Pinnacle Film Awards']"
Angelababy,1989.0,"['Reparto', 'Banda sonora']",['Xun long jue (2015)'],"['Hundred Flowers Awards', 'Beijing Student Film Festival', 'Hong Kong Society of Cinematographers (HKSC) Awards', 'Chinese Film Media Awards', 'The Actors of China', 'Iqiyi TV and Movie Awards', 'Weibo Awards Ceremony', 'Television Series of China Quality Ceremony', 'Tencent Entertainment White Paper Annual Ceremony']"
Jay Manalo,,"['Reparto', 'Producción']",[],"['FAP Awards, Philippines', 'FAMAS Awards', 'Gawad Urian Awards']"
Yui Ogura,,"['Reparto', 'Música', 'Banda sonora']","['Goblin Slayer (2018)', 'Hugtto Precure (2018)']",[]
Alessandro Rizzo,,"['Sonido', 'Composición']",[],
Cindy Block,,['Equipos adicionales'],[],
Brandon Bonilla,,"['Especialistas', 'Reparto']","['Gotham Knights (2023)', 'Big Sky (2020)', 'Dinastía (2017)']",
Robert Whitelock,2004.0,"['Reparto', 'Guion', 'Equipos adicionales']","['El robo del siglo (2008)', 'This Time with Alan Partridge (2019)']",[]
Ford D'Aprix,,"['Reparto', 'Producción', 'Dirección de producción']","['Dusk (2015)', 'Maestro (2015)', 'If You Only Knew (2011)']",
Rosa Maria Sardà,1941.0,"['Reparto', 'Guion', 'Dirección']","['Todo sobre mi madre (1999)', 'Les nits de la tieta Rosa (1980)', 'Anita no pierde el tren (2001)']","['Fotogramas de Plata', 'Goya Awards', 'Málaga Spanish Film Festival', 'Mar del Plata Film Festival', 'Miami Hispanic Film Festival', 'Spanish Actors Union', 'TP de Oro, Spain', 'Butaca Awards', 'Peñíscola Comedy Film Festival', 'Toulouse Cinespaña', 'Gaudí Awards', 'Catalonian Actors and Directors Association', 'Premis de Cinematografia de la Generalitat de Catalunya', 'Feroz Awards, ES', 'Festival de cine de Zaragoza']"
János Gyuriska,1972.0,['Reparto'],"['Taxidermia (2006)', 'Szinglik éjszakája (2010)', 'El príncipe y el mendigo (2000)']",
Waldo De La Mota,,"['Reparto', 'Localización', 'Producción']",[],
Tom Geoffrey,,['Reparto'],"['Travellers (2011)', 'Dead in France (2012)', 'Bloody Cuts (2011)']",[]
Paul Thomas Arnold,,['Reparto'],"['The Real Bros of Simi Valley (2017)', 'Rosewood (2015)']",[]
Mark van Eeuwen,1976.0,"['Reparto', 'Producción', 'Dirección']","['The Forgotten Battle (2020)', 'Love in a Bottle (2021)']","['Giffoni Film Festival', 'Golden and Platin Film, Netherlands', 'Alexandria Film Festival, US', 'Septimius Awards']"
Jean Rosolino,,['Reparto'],"['The Strangle of Ivy (2023)', 'Cause Unknown pt3 (2019)']",['Independent Shorts Awards']
Michael Anthony Rawlins,,"['Reparto', 'Dirección', 'Guion']",[],
Kelsang Chukie Tethong,,['Reparto'],[],
Matthew Le Nevez,1979.0,['Reparto'],['Descubriendo a Nina (2010)'],"['Australian Film Institute', 'Logie Awards']"
Olivia Popica,,['Reparto'],"['Liaison (2023)', 'Informer (2018)']",['Wildsound Feedback Writing and Film Festival']
Shin'ya Tsukamoto,1960.0,"['Reparto', 'Dirección', 'Guion']","['Vital (2004)', 'Tokyo Fist (1995)']","['Brussels International Festival of Fantasy Film (BIFFF)', 'Sitges - Catalonian International Film Festival', 'Fantafestival', 'Fantasporto', 'Neuchâtel International Fantastic Film Festival', 'Pusan International Film Festival', 'Sweden Fantastic Film Festival', 'Venice Film Festival', 'Mainichi Film Concours', 'Yokohama Film Festival', 'Asian Film Awards', 'Bildrausch Filmfest Basel', 'Pia Film Festival', 'Pacific Meridian International Film Festival of Asia Pacific Countries', 'Nippon Connection Japanese Film Festival']"
Nicky Henson,1945.0,['Reparto'],"['Syriana (2005)', 'Blitz (2011)']",[]
Kristina Price,,"['Reparto', 'Guion', 'Localización']",[],
Johnathan Lopez,,"['Sonido', 'Dirección', 'Guion']",[],
Dyon Wilkens,,['Reparto'],[],
Boris Kabakchiev,,['Reparto'],[],
Baban,,"['Arte', 'Dirección de arte', 'Dirección']",[],
Nickolas Grisham,,"['Cámara y electricidad', 'Dirección de fotografía y cámara', 'Dirección']","['Malignant (2021)', 'Minos Records (2018)']",[]
Lionel Abelanski,1964.0,['Reparto'],"['Magia a la luz de la luna (2014)', 'El tren de la vida (1998)']",[]
Brian L. Keaulana,,"['Especialistas', 'Reparto', 'Dirección de la segunda unidad o asistencia a dirección']","['50 primeras citas (2004)', 'Jurassic World (2015)', 'Godzilla (2014)']",['Hawaii International Film Festival']
