puntuacion_rotten,puntuacion_imdb,direccion,guion,argumento,duracion,genero,titulo,anio
nan,-,Alejandro Cabrera,Alejandro Cabrera,"A bored therapist wants to continue the psychotherapy session based on the progress he made with his reluctant patient the previous week, but the patient has other plans.",5,Drama,la isla,2017
nan,5.0,Richard Kranzin,-,-,25,Drama,in beating cells,2017
nan,-,Jacob Holmquist-Franco,Jacob Holmquist-Franco,A man comes to terms with his terminal illness.,4,Drama,fumes,2017
nan,-,Ryan Elliott,Ryan Elliott,"The story of a mentally unstable patient Howard Blake and his therapist Clara. When Howard begins to associate his drug addiction with Clara, his infatuation becomes intoxicating. Will he let her go? Or is she something to hold on to?",4,Drama,something to hold on to,2017
nan,-,Alejandro Cuadra,Alejandro Cuadra,In a world where the glamour status and beauty stand for more Mr.Lockfund a criminal attorney finds his heart on his sleeve after being in a past relationship that took him to the cleaners. On the flip of the coin Loana a Immigration attorney makes a bet with her friend Maritza about having a man fall in love with her in a year for a full paid trip to Negril Jamaica a... Leer todo,25,Drama,doublefault,2017
23,-,Jiayi Li,Jiayi Li,"A young prostitute Kelly has to pay off the debt and trying to get rid of her boss for freedom. For a secret reason, she is on a path to choose between self-destruction and salvation.",-,Drama,float,2017
nan,-,Al Domino,Al Domino,-,7,Drama,swipe left,2017
nan,-,Bård Føsker,Bård Føsker,-,9,Drama,fangst,2017
59,-,Zhichun Huang,-,"An old lady, appearing in the form of her younger self in her unconscious mind, reflects on the ideas of time, self and death the moment before she passes.",-,Drama,away,2017
nan,-,Sunil Thadani,Manu Chobe,"A short film starring, Kanwaljit Singh, Shweta Rohira and Kitu Gidwani.",-,Drama,parineeti 2017,2017
83,-,Sabine Kahwaji,Sabine Kahwaji,"A coming-of-age short film that intimately captures the final summer of a close-knit group of seventeen-year-olds, celebrating the transformative power of female friendship.",-,Drama,seventeen,2017
nan,-,"['Luis Tristan', 'Drew Bromley']",Luis Tristan,"Satan tells two of his demon minions to go and destroy the city, as they go, David notices this and gets extremely angry about this, so he uses a tank to kill the two devils.",-,Drama,the btgm movie ii: david's adventure,2017
80,-,Lily Weisberg,Edie Astley,"Hudson is a 9-year-old boy on a quest to find a bull shark. April is a 16-year-old girl with nothing to do this summer. When their paths meet one day on a sun-soaked dock, they become fast friends.",-,Drama,hudson,2017
-,-,Robert Barrett,Colebut Joey,"In this slice of New York indie cinema, a rising talent in the NYC hip-hop scene finds himself on the way to stardom. But his creative rise hits a skid when his mistress gets pregnant.",34,Drama,proceed with caution,2017
90,-,"['Martin Lambert', 'Aloïs Noël']","['Martin Lambert', 'Aloïs Noël']","A young man, alone, lost in the countryside has an appointment with Death.",9,Drama,downfall,2017
nan,-,Daniel Sá,"['Thiago Kulik', 'Daniel Sá']",An ordinary girl shows us that she is more than meets the eye. It is up to us to decide whether we embrace our hypocrisy or subvert ourselves to our truths.,-,Drama,diário de uma garota qualquer,2017
nan,-,"['Guilherme Areias', 'Eliz Brito', 'Reinaldo Lima']","['Guilherme Areias', 'Eliz Brito', 'Reinaldo Lima']",-,-,Drama,a carta,2017
-,-,"['Perica Antov', 'Graziella Schwaiger']","['Perica Antov', 'Graziella Schwaiger']","A man has lost the wife of his life, It was the love of his life. His memories are still with her.",5,Drama,susan,2017
-,-,Alex j Davis,-,-,-,Drama,sophie,2017
nan,-,Nick Wingate,Noah Feinberg,"A beat-by-beat depiction of a college party during the night of November 8th, 2016, Election Day.",-,Drama,11/9,2017
nan,-,Samuele Portera,Samuele Portera,"A young innocent and naive girl, who comes from a distant and poor country, finds comfort in her days in the company of an older man. This man is dedicated to the prostitution's business. Between the two characters will born a love and hate relationship that will lead them to the research and the discovery of a renegade past and redemption.",17,Drama,memorie di un santo in agosto,2017
73,-,Manav Gami,Manav Gami,A woman is about to kill herself but her decision is altered after learning about the harsher life of her uninvited guest.,-,Drama,maya,2017
nan,-,Fernando Martínez,Oscar-Ricardo Encinas,"Below a majestic tree, a mysterious old man remembers and then fulfills the unsolved to secure his precious legacy and reunite with his one true love.",14,Drama,cielo y el árbol - en el valle de los sueños,2017
nan,-,"['Eldad Bouganim', 'Israel Winkler']",Israel Winkler,-,6,Drama,mitat neshika,2017
nan,-,-,-,"Two Strangers Meet, An Eerie Atmosphere, What Happens?",1,Drama,trust & expectations,2017
11,-,David Hersholt,David Hersholt,-,-,Drama,hank,2017
nan,-,Dylan Hancook,Dylan Hancook,-,16,Drama,millennia,2017
nan,-,Glen Shepherd,-,-,10,Drama,herring road,2017
nan,-,Alejandro De Lorenzo,-,-,-,Drama,the last four,2017
56,-,Kerith Lemon,"['Rebecca Hall', 'Kerith Lemon']",-,-,Drama,bare,2017
54,-,Dominic Goodie,Dominic Goodie,After a long night of parting two friends discover some foul play that leads them on a race against the clock to save an innocent life.,20,Drama,last night,2017
2,-,Alice Gouveia,Alice Gouveia,-,17,Drama,nina,2017
nan,-,Craig Bickerstaff,"['Craig Bickerstaff', 'Byron Davis']",-,-,Drama,operator ii twin souls,2017
nan,-,Roman Pozhidaev,"['Zehre Burakaeva', 'Roman Pozhidaev']",How can you tell your own mother that her only son is gone? For Amina this is the hardest challenge of her life.,13,Drama,when it was snowing...,2017
nan,-,Borja Sanchez,Borja Sanchez,"Después de una fuerte discusión, Carla recibe una llamada de su marido, la cual será su última oportunidad para decirle lo que siente.",-,Drama,154,2017
nan,-,Dave Armstrong,Dave Armstrong,-,-,Drama,i'm too nice,2017
nan,-,Unyime Nseyo,Unyime Nseyo,A man with a troubled past recounts his very peculiar daily routine with an old friend over a remote game of chess.,-,Drama,bishop,2017
19,-,Jahanshah Vafaeisefat,Jahanshah Vafaeisefat,A single mother must cope with the loss of her husband while raising her young daughter.,16,Drama,shattered,2017
nan,6.6,"['Robert Mc', 'Dermott']",Benjamin Enos,A doctor must fight for custody of his daughter when an accident is called into question.,19,Drama,sedation,2017
nan,-,"['Jamie De', 'Wolf']",Joe Clifford,-,4,Drama,give up the dead,2017
nan,-,Yassen Genadiev,Yassen Genadiev,-,3,Drama,pauranoia,2017
nan,-,Pauline Moreau,Padrig Vion,-,-,Drama,la fille au ciré jaune,2017
nan,5.8,R.B. Lima,"['Ashley De La Veiga', 'R.B. Lima']","There was once a woman, Maria Laura, who used to come here to bang. One night, after a party, she came here with two guys. So, the day after, a bricklayer found her dead in a puddle of blood. Everyone who comes here has the habit to paint something in the wall if no, Maria Laura's ghost appears, rips person's head and hangs in her neck.",16,Drama,"de vez em quando, quando eu morro, eu choro",2017
nan,-,Juan Pablo Arias Munoz,Christina Kingsleigh Licud,-,20,Drama,abuelita,2017
-,-,Reese Prokosch,Reese Prokosch,-,2,Drama,one too many,2017
nan,-,Undelaibery Pena,Undelaibery Pena,"Julito is a poor young man who tries to escape from his obscure past leaving it behind, and driven by his subconscious that helps him discover his dream which makes him a millionaire overnight. However, just when everything seemed perfect, that past comes back as a shadow playing a dirty trick on him and taking everything away, but this doesn't stop him from pursuing ... Leer todo",15,Drama,algún día será,2017
nan,-,Ashley Williams,"['Ashley Pitman', 'Ryan Williams']",-,-,Drama,the super galactic space cadets,2017
nan,-,Jojo Erholtz,"['Jojo Erholtz', 'Bryana Scott-Hawk']",-,13,Drama,sad eyes,2017
59,-,Giorgi Menabde,"['Nodar Dumbadze', 'Giorgi Menabde']",Old Nodar agrees with his son to sell their ancestors house. but when they get to a village where their house is he gets filled with the memories and it doesn't work well for him.,24,Drama,blood,2017
nan,-,Regina Carrasquel,Regina Carrasquel,-,7,Drama,mi amigo secreto,2017
nan,-,Nick Cohen,-,-,-,Drama,sommerleben,2017
nan,-,Hannah M Weber,Hannah M Weber,-,-,Drama,hindrance,2017
nan,-,Jacob Horne,Jacob Horne,"A getaway driver comes into possession of a suitcase with enough money in it to skip town. Problem is, he's not the only one interested in the case.",8,Drama,the wheelman,2017
nan,-,Matt Embry,Matt Embry,A successful businessman is caught up in a web of deceit as he invites a younger man into his life to play a game of basketball.,20,Drama,gunner,2017
nan,7.4,Christian Cavazos,Christian Cavazos,-,12,Drama,papalote,2017
nan,-,Jaro Jääskeläinen,"['Jaro Jääskeläinen', 'Juuso Tuunanen']","While smothering in his daily hastiness, Oskar unexpectedly comes across with a letter dating back to 1945 and discovers a compelling story about the eternity of time and life - steered by the waves of the sea.",11,Drama,arkona,2017
97,-,Karthik Rao,Abhishek Iyengar,-,-,Drama,anjali,2017
64,-,Kean Gross,Kean Gross,"Two brothers reconnect, after almost 30 years and the death of their father, inside the older brother's childhood bedroom.",10,Drama,brothers,2017
nan,-,David Koh,David Koh,"Inspired by the works of director Wong Kar Wai and novelist Haruki Murakami, ""Lady in Lavender"" is an experimental short film exploring the themes of urban isolation and human connections.",10,Drama,lady in lavender,2017
57,-,Nic L. Kelly,Nic L. Kelly,-,-,Drama,day one,2017
nan,-,Piyali Shome,Piyali Shome,"Short film based on the situation after the judgment of Indian Supreme Court on IPC Section 377 to re-criminalize on December 2013. KHAROSROTA goes with the name Torsha, a hilly river of West Bengal; which is both speedy and wild in nature. But her story is not reachable to everyone as so many barriers and dangers are there at source of the river. Even then she flows ... Leer todo",23,Drama,kharosrota,2017
nan,-,Júlia Roigér,Lara Stoop,-,6,Drama,clic,2017
60,-,Nicholas Cook,Nicholas Cook,A boy resorts to unusual methods to care for his ailing mother.,19,Drama,garbage,2017
67,-,Takara Kobayashi,-,-,40,Drama,traffic light,2017
-,-,Torin Penwell,Torin Penwell,"Gill, a closeted woman, must prove to her friend, Blair, a headstrong homophobe, that homosexuality is not a form of retardation.",7,Drama,mental,2017
nan,-,Stanley Abad Williams,Stanley Abad Williams,-,7,Drama,lost ones,2017
nan,-,Frederik Rundstrøm Andresen,Frederik Rundstrøm Andresen,A young kid finally decides to fight back at the sadistic bullies that's been torturing him for years,17,Drama,fede svin,2017
-,-,Omer Ben-Shachar,"['Vaughn Diana Alexander', 'Omer Ben-Shachar']","On the first day of vacation, a young couple play a game that quickly goes out of their control.",-,Drama,the hitchhiking game,2017
nan,-,Arnaud Lin,Arnaud Lin,Yan is a young woman and a victim of trafficking. She is forced to entertain. But someone takes her place.,6,Drama,lovely you,2017
nan,-,"['Taylor De', 'Camillo', 'Arnaud Lin']",Arnaud Lin,"A fashion film inspired by the story of Eva Ionesco. During the 1970's, her mother, the French photographer Irina Ionesco took erotic photos of her from the age of 4 to 12. Garments by Pauline De Blonay",4,Drama,sa candeur se fâne,2017
nan,-,Alex Sandoval,Alex Sandoval,"A young man loses his wife at the birth of his first child, and he desperate to understand that he will have to educate him alone.",15,Drama,luz difunta,2017
nan,-,Eugenia Reynoso,Eugenia Reynoso,-,15,Drama,libertad condicional final,2017
nan,-,Maxim Lecompte,Maxim Lecompte,Four stages in the romance between a woman and a man.,7,Drama,miss atomic bomb,2017
nan,-,Tusha Pandey,Tusha Pandey,-,-,Drama,chai coffee mix,2017
nan,-,Steven Burneson,Steven Burneson,"Elaine is set to celebrate her new minor, but Mike and Julianna have other plans.",15,Drama,how to give,2017
-,-,Sandeep Ravindranath,Sandeep Ravindranath,-,-,Drama,larry,2017
nan,-,Thomas Edward,Thomas Edward,-,-,Drama,where we left off,2017
nan,-,Honey Singh,"['Jayant Gilatar', 'Jiten Purohit']",-,-,Drama,opportunist,2017
-,-,Jayant Gilatar,"['Kumar Sanu', 'Manoj Sisodiya']",-,-,Drama,meri aawaz suno,2017
nan,-,-,Jiten Purohit,-,-,Drama,sweet 60,2017
26,-,George Nicholas,George Nicholas,A first responder finds her estranged father in need of help.,-,Drama,stay,2017
nan,-,Manya Kay,Manya Kay,A girl gets ready for a date. Events take an unexpected and depressing turn.,8,Drama,thank you,2017
nan,-,Patrick Alexander,Patrick Alexander,An off-duty Uber Driver's night takes a turn when he receives bad news.,1,Drama,designated drunk driver,2017
nan,-,Emma Sánchez-Quiñones,Angie Corral,-,9,Drama,retinas de alquiler,2017
nan,-,"['Leila Mc', 'Millan']","['Leila Mc', 'Millan']","In this work we measure ourselves through the arc of light and shadow. We step into our shadows only to escape them in our nostalgia for the light. Swallowing clouds we pass through the deliciousness of our desires, knowing we cannot have one without the other.",22,Drama,3 fingers at arm's length,2017
nan,-,Zhichun Huang,Zhichun Huang,Newly immigrated Chinese mother and daughter who are going through the threshold of cultural assimilation live under the situation of water shortage in a shabby household in Los Angeles.,-,Drama,wash,2017
nan,-,Amy Benjamin,Eric James Gravolin,-,-,Drama,the day we (un)met,2017
100,-,Andrew Hostler,Michael St. Germain,-,-,Drama,pause,2017
nan,-,Bruno Autran,Bruno Autran,"The recent scenery of intolerance in Brazil and around the World, makes Joan of Arc survives.",4,Drama,joana d'arc,2017
100,-,Nick Madison,Nick Madison,"Several estranged cousins come together after the death of their grandparents, but they quickly learn that things will never be the same.",27,Drama,cousins,2017
32,-,Nick Madison,Nick Madison,"Teenagers Luke and Scarlet fall in and out of love and after a tragedy, Dr. Sparbel must help Luke come to terms with reality.",13,Drama,15 minutes,2017
83,-,"['Daniel Lugo De', 'Arellano']","['Ricardo Cano', 'Daniel Lugo De', 'Arellano', 'Jonathan Diaz']",-,-,Drama,coming home,2017
