puntuacion_rotten,puntuacion_imdb,direccion,guion,argumento,duracion,genero,titulo,anio
nan,6.7,"['David Cutler-Kreutz', 'Sam Cutler-Kreutz']","['David Cutler-Kreutz', 'Sam Cutler-Kreutz']",Two childhood friends journey through a dangerous ritual that will test their friendship.,10,Drama,flounder,2022
nan,8.0,Paul Holbrook,"['Laura Bayston', 'Paul Holbrook']","A struggling cafe owner is intrigued when a mysterious, elderly stranger takes an interest in her life.",19,Drama,old windows,2022
84,7.2,Alejandro Montoya Marín,"['John Kaler', 'Alejandro Montoya Marín']","On the surface, Daniel is a contentedly married, father of two, and assistant bank manager in a small Texas town. Behind literal closed doors, however, he deals with the stresses and boredom of his average life by indulging in delusions of vigilante justice. Employing mediocre wo... Leer todo",-,Drama,the wrong guy,2022
nan,-,Nate Hapke,Nate Hapke,The life of a relationship told through the life of a chair.,-,Drama,"his, ours, a",2022
11,-,Barb Briggs,"['Anna Primiani', 'Nicole Papadopoulos']",-,-,Drama,the choice,2022
nan,-,Viviana Garibay,Viviana Garibay,The last two people on earth struggle to come to terms with their conflicting ideologies.,-,Drama,photosynthesis,2022
nan,-,Alexander Hagani,"['Uzunma Udeh', 'Alexander Hagani', 'Michelle Cepeda']",Teenage girls in New York City weaponize misconceptions and privileges to pull off their biggest heist yet.,10,Drama,valid glitter,2022
nan,-,Gray Deuber,Gray Deuber,Three stories intertwine over the hum of the washing machines in a Texas laundromat.,15,Drama,sundry,2022
nan,6.4,Chris Broadbent,Chris Broadbent,"A 15 year old boy confronts issues of drugs, violence, family but more importantly, love, all in 24 hours, whilst navigating in the heart of Australia's beautiful Bondi Beach.",20,Drama,balaclava lane,2022
nan,-,-,-,Reparto principal,-,Drama,condition,2022
nan,-,Josiah Paul,Josiah Paul,"Haunted by memories from his past, a man begins to lose grip on reality. Confronting the pain face to face could be his only salvation, but this method of trying to cope with the very tragedy that shook his world, may actually be his downfall.",7,Drama,the line between us,2022
nan,-,"['Eleanor List', 'Ethan Smulders']","['Eleanor List', 'Ethan Smulders']",-,-,Drama,pretence,2022
nan,6.6,Stephen Kang,Stephen Kang,Jaehee uses an unorthodox healing method that motivated her into conflict with her overbearing father.,13,Drama,breathe,2022
nan,-,Billy Chester,Billy Chester,-,-,Drama,bonde,2022
nan,7.2,Valentin Badura,Valentin Badura,-,23,Drama,absprung,2022
nan,-,Hee-chul Kwon,Hee-chul Kwon,"Min Shick, Hi Ae and Hyun Joo are good friends back in elementary school. Hi Ae loved Min Shik first but he married Hyun Joo and Hi Ae married a guy that she doesn't love. Hi Ae lives a life that is not happy at all. One day, three of them went on a trip on a single car. Hi A... Leer todo",39,Drama,"exist, not exist",2022
50,-,-,-,-,-,Drama,blood,2022
nan,-,Matthew Haze,Matthew Haze,Plot is currently unknown,-,Drama,the old man and the house,2022
nan,-,Christopher Siaens,Christopher Siaens,A domestic violence awareness story.,-,Drama,"goodbye, monster",2022
nan,-,Sokhean Jonathan Ouk,Sokhean Jonathan Ouk,"When a secluded young woman runs away from her problematic life, she finds herself lost in a familiar place and discovers a magical door that whisks her to an imaginary world within her mind. When she meets her subconscious and seeks her counsel to her life's struggles, strange f... Leer todo",-,Drama,within i,2022
nan,-,Octavian Kaul,Octavian Kaul,"In 1980s suburban America, a single mother and her two kids, estranged since a family tragedy, are forced to work together when the youngest child's strange new pet mutates into an evil monster.",-,Drama,wormies,2022
nan,5.6,"['Morningstar Angeline', 'Ajuawak Kapashesit']","['Morningstar Angeline', 'Ajuawak Kapashesit']",-,-,Drama,seeds,2022
nan,-,Barron Leung,Barron Leung,Three friends celebrate the inevitable end of their friendship as they forge new paths in life.,14,Drama,the end of it all,2022
71,-,Ryan Njenga,"['Ryan Njenga', 'Ishan Parikh']",Gloire and Stella look back on their relationship in therapy.,24,Drama,wish you were here,2022
50,-,Stephan Brenninkmeijer,Anna Elenkina,"""Burden"" is a thought-provoking film that explores the complexities of relationships where partners come from different cultural backgrounds. It provides a contemporary glimpse into the challenges faced by immigrants in adopted countries and the importance of female friendships i... Leer todo",-,Drama,burden,2022
nan,-,Sean Sadler,-,"An Edwardian woman finds herself dealing with her husband's drama and her brother's decisions which tests her patience, family unity and strength.",-,Drama,the family,2022
nan,-,Amit Lev-Ari,"['Amit Lev-Ari', 'Noa Lev-Ari']","On a road trip forced by an untrusting father, a teenager and his foreign uncle discover what it's like to survive on the American road.",-,Drama,kindred high road,2022
nan,-,Colin Denhart,Amelia Reiling,"A young lady videotapes herself, confiding in her father on how he's been there for her through her ups and downs over the years.",-,Drama,from daughter to father,2022
nan,-,Olivia Faye Lathuillière,Olivia Faye Lathuillière,"A stuntwoman finds herself trapped in a vicious cycle of rebirths through her ashes. One evening during a routine ride in her sports car, an explosive accident changes her daily life forever.",19,Drama,fenix,2022
nan,7.7,"['Sean Mc', 'Kenna']","['Sean Mc', 'Kenna']",-,-,Drama,dead whistle stop,2022
nan,-,Steven Suarez,Steven Suarez,Three year old Karina finds herself lost in a forest with her puppy.,23,Drama,karina,2022
nan,-,Steven Suarez,Steven Suarez,A young boy finds himself stranded in the middle of the ocean.,-,Drama,una ola de esperanza,2022
nan,-,Nicolas Danoviz,"['Nicolas Danoviz', 'Jonathan Kim']","When a boy asks his mother what the meaning of love is, he gets a lesson he wasn't expecting.",6,Drama,when a flame dies out,2022
nan,-,Joshua Hockema,Joshua Hockema,"While grieving over his wife's death many years ago, Detective Charles Ammon is called in after a leading crime boss is murdered. Uncovering truths behind the investigation turn his focus away, forcing him to deal with his past.",-,Drama,the illusion,2022
nan,-,"['Peachanda Du', 'Bose']","['Peachanda Du', 'Bose']","4 Black men share a paralleled story of how they individually encountered racism at different times, on the same day.",5,Drama,diabolical iv,2022
nan,-,Christopher Siaens,Christopher Siaens,"A teenage girl videotapes herself, at first furious that her mother grounded her for being rebellious, but then truly discovers within herself her mother's love for her.",1,Drama,my mother's love,2022
nan,-,Deven Patel,Deven Patel,-,-,Drama,at her end,2022
nan,7.1,Josh Cox,Josh Cox,"One summer after an impassioned romance with a girl from out of town, 17 year old Mesa yearns to better understand herself and reconcile with her past on the peninsula of Cape Cod in 1986.",20,Drama,summer after,2022
nan,-,Dillon Latham,Dillon Latham,Nick & Anna's first wedding anniversary gets interrupted by an assassin who claims Nick stole money from him which puts their marriage in jeopardy.,16,Drama,the job,2022
nan,-,Victor Gallo,"['Victor Gallo', 'David Lavine']",-,-,Drama,sin fondo,2022
nan,-,Katie Garibaldi,Katie Garibaldi,"In an effort to free herself from writer's block, an aspiring screenwriter with big dreams decides to share her truth despite doubts, all while navigating challenging life changes brought on by divorce.",-,Drama,this and that,2022
92,-,Ron Jäger,Ron Jäger,"For his application at a renowned film school Sandro asks his school friend Emil to help. After growing apart, Sandro has to overcome his ego to be close to Emil again.",-,Drama,high hopes,2022
nan,-,Claire Imler,"['Mady Dever', 'Claire Imler']","After starting a new job as a home care nurse, a young woman determined to do her best forms a unique bond with her patient.",-,Drama,a life within,2022
nan,-,Marcelo López,Marcelo López,-,-,Drama,glimpse of my mind,2022
nan,-,Victor von Schirach,Victor von Schirach,-,-,Drama,klara,2022
nan,-,Alexandra Punch,"['Marissa Chisolm', 'Madelyn Levine']","When a proud weirdo moves across the street from a self-assigned lone wolf, both girls experience the ecstasy of platonic love as they search for the extraordinary in their ordinary town the summer before they both go off to college.",-,Drama,season of expectations,2022
nan,-,Jordan Ancel,"['Seth Chitwood', 'Pamela Jayne Morgan']","After the tragic loss of a student, high school principal Jane Marino insists on delivering a sobering speech on the first day of school, however, her emotional stability is called into question.",-,Drama,the principal's assembly,2022
nan,7.2,Jordan Jordan,Randy Messersmith,"Saving Faith is a story about a highly successful Wall Street stockbroker and atheist, Bill Stewart, who is permanently injured from a previous accident while driving intoxicated. Two years later, Bill attends his first Alcoholic Anonymous meeting the morning after having caused ... Leer todo",10,Drama,saving faith,2022
nan,-,Maria Katre,Maria Katre,"When Anthony, a quirky psychiatrist meets Rose, an awkward patient who suffers from a mysterious mental illness, he's forced to face his own cloistered demons of self-reluctance.",-,Drama,dr. west's fervor,2022
nan,-,Montaser Alsabea,Khalil al Mozian,Salam tries to move forward in his life after he took a bullet in his leg that led to its amputation during his participation in the Marches of Return,15,Drama,recycle,2022
nan,-,Christopher Siaens,Christopher Siaens,"A broken girl videotapes herself, revealing that she's a victim of human trafficking.",4,Drama,la fille sans espoir,2022
nan,-,Christopher Siaens,Christopher Siaens,A human trafficking awareness short film.,4,Drama,the girl without hope,2022
nan,-,Matt Sylvester,Matt Sylvester,-,-,Drama,we believe you,2022
nan,-,George Bartlett,George Bartlett,Three friends ponder their future on the day of their exam results.,13,Drama,boredom,2022
nan,-,Carlos Marbán,"['Alexander Butler', 'Carlos Marbán', 'Alvaro Panadero']","Spain, 1941. Alicia loses her life after suffering an accident in the forest while collecting firewood for her family. As her mother mourns the loss of his daughter, her father, Max, is not yet ready to say goodbye to her. From that moment on, a series of acts and consequences wi... Leer todo",15,Drama,el legado de alicia,2022
nan,-,Cody Corelli,Anjali Chanda,"Destined to do great things at UNC, Carter Reynolds suffers a career-ending injury before his freshman year. But through an unlikely friend, Carter learns there's more to life than college and being pushed to the limits.",-,Drama,all things full of weariness,2022
nan,-,Christopher Siaens,Christopher Siaens,"Raylee, a young runaway, hides in the basement of some forgotten place, videotaping herself, revealing how after her mother's death she needed safety and security, and befriended another girl, and came to fall in love with this girl. Much to her father's disapproval, who would pu... Leer todo",5,Drama,without me,2022
nan,-,Gerard Zarra,Jody Heaps,"In the 1970's, drunken sportswriter Brooks McGill wakes up behind a bar, and reflects on a day and a life gone miserably wrong.",20,Drama,no peanuts for brooks mcgill,2022
nan,-,Karla Martínez Castillo,Karla Martínez Castillo,-,-,Drama,mal viento,2022
nan,-,Rory Thompson,Rory Thompson,A young artist takes artist competition to a new level.,-,Drama,the butterfly and the wasp,2022
nan,8.4,Ruben Navarro,"['Ruben Navarro', 'Michael Sasaki']",-,-,Drama,masaru,2022
nan,-,James Lantz,-,-,-,Drama,a juddering,2022
nan,-,Nesa Huda,Nesa Huda,-,14,Drama,"taboo, the film",2022
nan,-,Starr Nathan,Starr Nathan,"The energy exchange of three New Yorkers collide on the train in stories of anxiety, heartache and redemption. All are victims to their thoughts and daily life motions. They can rise above it but, it's never that simple.",12,Drama,motions,2022
nan,8.4,"['Hugo de Sousa', 'Frank Mosley']",Hugo de Sousa,"It's 2 AM, and Vince just wants to know why.",11,Drama,the event,2022
40,-,Jamielyn Lippman,Jamielyn Lippman,Follows the last few hours of a 1960's famous Hollywood actress up to her untimely demise.,11,Drama,the blonde bombshell,2022
nan,8.0,Jake Ebright,"['Capri Ebright', 'Jake Ebright']","A lonely grocery clerk finds an unlikely friendship with an aging, former actress.",22,Drama,good men and unicorns,2022
75,-,"['Amy Finkbeiner', 'Dan Tymon']",Dan Tymon,"After a traumatic event, Derek and his mother, Charlotte, must cope with severe loss.",14,Drama,moving on,2022
