puntuacion_rotten,puntuacion_imdb,direccion,guion,argumento,duracion,genero,titulo,anio
nan,-,Michael Rodriguez,-,"When Max offers his roommate an awesome biodynamic EPX35 robot with integrated propulsion, he can't overestimate how tragic the consequences can be.",11,Accion,chifoumi,2019
-,8.5,Noptira Phaungkhieo,Noptira Phaungkhieo,"after the killing his parents, the boy want to be the famous serial killer likes the other killers.",5,Accion,coming of age,2019
nan,-,Xin Liu,Xin Liu,-,11,Accion,the keyboard warrior,2019
56,-,Thomas John Jones,Thomas John Jones,A wild night out ends in Johnathan waking up to a whole new world. He has joined the hunt and is now the hunted.,10,Accion,hunted,2019
nan,-,Samuel Anakwa,Patty Abbey,What happens when a cyber-stalker comes knocking?,-,Accion,hi facebook,2019
nan,-,Alix Sureda Sanchez,Samuel Lacoste,-,-,Accion,reapers - first strike,2019
-,-,Alan E Olivas,Alan E Olivas,A Secret government agency uses ordinary citizens to carry out missions by using Nano Technology to control their subjects.,-,Accion,nano,2019
nan,-,Sarah Turi,Steve Boshear,-,-,Accion,weird city: beast mode,2019
nan,-,Harrison Derbyshire,Harrison Derbyshire,"When Englands best spy and Spains best counterspy fall in love, loyalty to each other will be tested against their loyalty to their governments.",7,Accion,duel of the hearts,2019
nan,-,Cornelius Koch,Cornelius Koch,With no memories of his past the puppet Fredelius awakes in the film workshop of his creator. Fredelius - innocent and kind-hearted - soon has to realize that he was only built to play the role of a super villain. Will his new consciousness help him change the course of things?,20,Accion,death of the filmmaker,2019
nan,-,Emma Kazarian,Devon Balsamo-Gillis,"A group of female directors show up to a studio fellowship expecting a chance to direct the next big blockbuster, only to find out the fellowship is actually a fight to the death.",12,Accion,fellowship,2019
nan,-,Nahuel Srnec,"['David Sacal', 'Nahuel Srnec']","Lobo is a fighter of clandestine boxing fights in the suburbs of Buenos Aires. Betrayed and presumed dead, seek answers and revenge.",10,Accion,"lobo suelto, revancha",2019
nan,-,Onome Egba,"['Onome Egba', 'Tomiwa Ogunnika']","After years of human trafficking of women and children under the guise of being a maid allocation agency, QUBI corp gets flagged by the HPA (Househelp Protection Agency) and Agent X is commissioned to end their operation.",6,Accion,365 seconds,2019
nan,7.6,"['Linda Louise Duan', 'Jadey Duffield']",Jadey Duffield,"Pressures of life, combined with a spilt coffee, causes all hell to break loose at the laundromat.",-,Accion,10 minutes for a pound,2019
nan,-,Himanshu Kesharwani,Himanshu Kesharwani,Abhinav Sharma a young story writer in New Delhi lives alone with his lavish life. His carrier is at his peak as a brainstormed Crime stories. His stories became fame for the magazine company AUTHOR. Meanwhile there is a serious and brutal crime rising up in the streets of New Delhi. A well-mannered and Perfectionist Killer roaming around and Killing people with a sim... Leer todo,24,Accion,the last story,2019
nan,-,Justin Michael,Justin Michael,An action comedy about the bravest heroes of all: backpack firefighters.,9,Accion,backpackdraft,2019
nan,7.5,Conor Brett,"['Conor Brett', 'Joe Shuster', 'Jerry Siegel']","When Clark Kent and Lois Lane attend Lex Luthor's product unveiling to find out that his product was not so innocent after all and is in fact, a suit built to take care of Superman but Superman will not go down without a fight.",26,Accion,superman: man of steel,2019
nan,-,Rudi Azank,Rudi Azank,"a film in one shot, 3 men rob a bank dressed as Santas during SantaCon.",22,Accion,the santacon escape,2019
nan,-,-,-,Reparto principal,-,Accion,deadpool & cable: worlds collide,2019
-,-,Oscar R. Sanchez,Oscar R. Sanchez,"In a world without water, the remnants left of humanity fight to quench their thirst. Whether by water, or by blood.",-,Accion,deprivation,2019
nan,7.1,Drew Denny,Drew Denny,"In order to evade the law, notorious bank robber the MOMSTER (Amanda Plummer) ditched her daughter Angel (Brianna Hildebrand) with a dangerous accomplice named Dallas (John Ennis) at his drug front roadside diner Wild Ride. Working as a drug dealing waitress on wheels, Angel befriends klutzy bus girl Rose (Ryan Simpkins) - who happens to be madly in love with Angel- b... Leer todo",11,Accion,momster,2019
51,-,Len Caric,Len Caric,-,8,Accion,the new normal,2019
92,8.4,Sergey A.,Sergey A.,"The great disaster named ""Snowfall"" attacked Moscow. New epic blockbuster will unfold at Moscow's streets.",4,Accion,snowfall,2019
-,-,Zack Whyel,Zack Whyel,A programmer and his sidekick get more than they bargain for when selling a program to the CIA.,-,Accion,usb,2019
nan,-,Wilson Rouse,Wilson Rouse,"Shot in one take, we follow a kid who is late as he rushes to arrive somewhere, bringing along with him an important delivery.",6,Accion,late,2019
-,-,James Kendall,"['James Kendall', 'John Kendall']","Struggling pet detectives Tommy and Abby take the case of a missing dog, not realizing the man who hired them is a assassin who uses his dog in his handiwork.",32,Accion,dasher,2019
-,-,John David Shamoun,John David Shamoun,-,-,Accion,no turning back,2019
nan,-,John Smith Kabashi,"['Alexander Karlsen El Younoussi', 'Kenneth Wolf Andersen Haugen', 'Stein-Erik Jerijærvi']",-,-,Accion,russian love,2019
nan,-,Brendan Gabriel Murphy,-,On a mission of self improvement our protagonist seeks out the ways of the ninja to enlighten himself & reach his kaizen state.,-,Accion,i am kane,2019
nan,-,Max Davidse,Max Davidse,-,7,Accion,misstap,2019
nan,-,Graeme Carr,Paul Johnson,-,6,Accion,1416: the beginning,2019
nan,-,Michal Grzesik,"['Michal Grzesik', 'Adam Kaczorowski']",-,22,Accion,consilium,2019
nan,7.8,Petrus Özer,Petrus Özer,"Noah is a young man but far from the ordinary. He walks down the path of revenge but unlike most cases he doesn't really know why, still the urge for revenge is rooted deep inside of him. Alongside him is his father who guides him through every step and he is set on a vicious trail that will lead him to the discovery of an ugly truth.",23,Accion,i samma stund,2019
nan,-,"['Claudio Moreno Bautista', 'Noel Díaz', 'Claudio Moreno Bautista']",Claudio Moreno Bautista,"Ana and her team of firemen receive an emergency call, a man locked himself in the cellar of a bar, what they do not know is that it is a direct door to hell",16,Accion,april 23rd,2019
nan,-,Cody Walton,Cody Walton,"A man is threatened to be killed unless he comes up with money to pay back a gang leader, so he stages a kidnapping of a friend to be held for ransom, when nothing goes according to plan, lives are lost.",8,Accion,away games,2019
nan,-,Zain Van Wyk,Zain Van Wyk,-,36,Accion,hydra legacy,2019
nan,7.1,Vicky Zahed,Vicky Zahed,-,24,Accion,little rome cafe,2019
nan,-,Alex Flash,Alex Flash,-,3,Accion,agent 008 flash mission escape,2019
nan,-,Alex Flash,Alex Flash,-,2,Accion,agent 008 flash mission rocket,2019
nan,-,Shawn Stallworth,Shawn Stallworth,"Bullyproof tells the tale of a group of middle school kids who find their empowerment and self-respect through martial arts. This film takes viewers on a profound journey from dangerous streets encounters to a sensei's wise tutoring and from a child cowering under his bed covers to the warm embrace of the film's centerpiece Panther Martial Arts Studio, where hard work... Leer todo",31,Accion,bullyproof,2019
nan,-,"['Nicholas Andrew Rice', 'Jefferey Watson']","['Nate Johnson', 'Nicholas Andrew Rice']","A duel most thought would never happen! A padawan who's arrogance will get him killed, a man turning into a trained killer, a master that everyone thought was gone, and a man with unspeakable and enormous power. Who will win!?",8,Accion,wolverine vs caleb doom,2019
nan,8.5,"['Sivert Holm', 'Brynjar Evensen']","['Sivert Holm', 'Brynjar Evensen', 'Kim-Remi Kjesbu']",Two robbers try to rob their local bingo.,4,Accion,bingobanden,2019
nan,-,Aleksandra Svetlichnaya,Aleksandra Svetlichnaya,During a road trip three girlfriends are stranded in a strange town where no one will utter a word. They soon learn that the town is cursed and they must use their collective power to stop the monster haunting it.,7,Accion,hors d'oeuvre,2019
nan,8.1,Ahmed Mughal,Abdullah Mughal,"Slayer quits his job of saving the world after the death of his brother, but the love for his country makes him risk his life again to save millions of innocent from a blast that could wipe out half of Pakistan.",-,Accion,slayer returns,2019
nan,-,"['Julien Paillet', 'Thomas Robineau']",-,-,-,Accion,capitaine france,2019
nan,-,"['Ben', 'Tin', 'Ez']","['Ben', 'Tin', 'Ez', 'Rexilious']","The follow-up to 2018's Batman: The Beginning where a new face unfamiliar to Batman, wants to challenge him and his other persona, Bruce Wayne.",-,Accion,batman: dark city,2019
nan,9.0,Thomas Andrzeczyk,Thomas Andrzeczyk,"McGregore and Ramos, two elite soldiers, have a mission to accomplish: recover a legendary artifact that the Tyrant has stolen from them. Unfortunately they will learn to be wary of appearances and not to shout victory too quickly.",6,Accion,call of cookies,2019
nan,-,Max Bock,"['Max Bock', 'Hamish Holton']",After a boy loses his father he delves deep into his imagination and results to using plastic army toys to gain closure.,9,Accion,saving plastic ryan,2019
73,-,Ian Harris,Ian Harris,-,-,Accion,schooled,2019
nan,-,Scott Wilkins,Scott Wilkins,"When a former mob enforcer seeks revenge against the one who stole from him, he finds that even the strongest bonds have the darkest consequences.",-,Accion,the darkest friendship,2019
nan,-,Xiaobei Jiang,-,"Is the world you see and understand the real world? First of all, it is a multi-dimensional film with multiple meanings. The inspiration of the story comes from the 'Zhuang Zhou's Dreaming of Becoming a Butterfly'Secondly, the film presents a different world view from the past,explores the relationship between the universe and life, the relationship between the consci... Leer todo",33,Accion,the flying flowers,2019
nan,-,"['Ben', 'Tin', 'Ez']","['Ben', 'Tin', 'Ez']","After Krypton is destroyed, Brainiac (KingJoseph) begins his way to Earth to look for Krypton's Last Son, Kal-El (Conner Davenport) due to being a threat to his father and wants to end everything from the House Of El. Kal-El, who is now Clark Kent, will don the symbol of hope to stop a plan of Brainiac to get rid of Earth.",24,Accion,last son of krypton,2019
nan,1.8,Alexandre Ottoveggio,Alexandre Ottoveggio,-,15,Accion,fury man,2019
nan,-,Daniel Mitchell-Rodriguez,Daniel Mitchell-Rodriguez,-,30,Accion,sciamachy,2019
nan,-,Lee Irving,Lee Irving,-,17,Accion,the delaware massacre,2019
nan,-,Alex Forman,Alex Forman,The Last Case has a frank miller comic book feel to it with a Film noir look and a script similar to that of an early Guy Richie film. It's cinematography is contemporary and modern to suit the youth audiences of today and to keep with with the style of films and TV series's being released by Netflix and Amazon Prime. This film is just the beginning in terms of the st... Leer todo,11,Accion,the last case,2019
70,-,Tyler Buckingham,"['Paul Butler', 'Jay Creepy']",Drug addict Danny wakes up to find himself tied to a chair in a garage whilst a brutal gangland torturer known only as K stands over him. K wants information and he will get it.,7,Accion,you choose!,2019
nan,-,Benny Yang,Jasmita Chawla,"A university janitor discovers more than she ever bargained for, when she investigates a peculiar event in the school's auditorium.",20,Accion,take in,2019
nan,-,Steven G. Lowe,Steven G. Lowe,-,-,Accion,"wrong girl, right time",2019
nan,6.4,Luke Pedder,Luke Pedder,The two most iconic killers face off and battle to the death.,29,Accion,michael vs jason: evil emerges,2019
nan,-,"['Jenne Decleir', 'Bjorn Pinxten']","['Jenne Decleir', 'Bjorn Pinxten']","A wild and witty horror-comedy thriller about a scary manhunt , full of explosions and a car crash, ending up in a haunted mansion house.",15,Accion,#youtoo,2019
nan,-,The Nobodies,-,"When you spend your whole life living in poverty, you get one chance to grab the brass ring. Ricky and Johnny take a chance that could change their lives forever. Starring Erin Dinsmore and Coronado Romero.",7,Accion,last one in the box,2019
nan,-,"['Blaine Brown', 'Noah Miller']",Noah Miller,A young wizard-in-training accidentally casts a spell on a pizza that turns his family into horrible pizza creatures.,14,Accion,wizard of za,2019
nan,-,Emlyn John,"['Arden John', 'Emlyn John']",-,19,Accion,ip boy: the legend begins,2019
nan,-,James Latimer,-,"This is the story of Kaori Kawabuchi, a samurai sword performer, singer and motion capture actor. An inspiring woman keeping alive ancient traditions and spirituality in modern Japan.",7,Accion,lady samurai,2019
nan,-,Marcus Mero,"['Cole Barnard', 'Marcus Mero']",A disgruntled post-mates guy takes vengeance on a frat house.,3,Accion,pizza runner,2019
nan,-,Brian Hutchings,Brian Hutchings,-,-,Accion,two rings,2019
