puntuacion_rotten,puntuacion_imdb,direccion,guion,argumento,duracion,genero,titulo,anio
nan,-,Adam Episcopo,Toccara Lanett,-,-,Comedia,hemp queen,2018
nan,8.6,Andrés Gonzalez,Andrés Gonzalez,Short film about a few film students trying to make a short film with no real ideas and no skill at all.,7,Comedia,comedyception,2018
nan,7.4,Andri Óskarsson,Andri Óskarsson,When the ghostbusters are called to check on a mysterious problem is nothing left then look in to it.,5,Comedia,draugurinn - a ghostbusters fan film,2018
87,-,Rachel Beaulieu,-,-,-,Comedia,hunger,2018
nan,-,Ryan Becken,Brian Turek,"Trying to get ""back in the game"" at a singles party, Robert and Mickey have to overcome some serious conditions.",-,Comedia,leading man,2018
nan,8.7,Isaiah Joseph Potter,Isaiah Joseph Potter,"Sequal to the cult classic Comedyception. Our heroes once again find themselves way over their heads when it comes to making a short film, but this time their efforts are deliberately stop by something, or someone that they have run into before.",28,Comedia,comedyception 2,2018
nan,-,Shayne Adams-Perron,Shayne Adams-Perron,"A young man, fed up with his job, and experiencing trouble at home, attempts to figure out a solution to his problems.",12,Comedia,"please god, burn the building down",2018
nan,-,Callum Davies,Callum Davies,-,2,Comedia,the simpsons: infinity war,2018
nan,-,"['Chris Saranchock', 'Melinda Saranchock']","['Chris Saranchock', 'Melinda Saranchock']","A$$ETS is a comedy about a shameless slacker named Billy who spends ninety-eight percent of his time on his girlfriend's couch, and the other two percent pretending to look for work. His freeloading comes to an end when his girlfriend busts him with a nanny-cam and tosses him out.",6,Comedia,a$$ets,2018
nan,-,Tim Smail,Tim Smail,"Peggy, Sally, Gary, Greg and Si decide to go camping on Greg's granddad's farm, with unforeseen consequences.",10,Comedia,s.l.c. 2,2018
nan,-,Dora Grove,Derek Howard,-,-,Comedia,dicked,2018
nan,-,Malik Beck,-,"A young substitute teacher soon finds out, what he applied for isn't what he expected.",15,Comedia,part time,2018
nan,-,Kristi Palmer,Kristi Palmer,-,-,Comedia,the coupon,2018
51,-,"['Aisling Mc', 'Grogan']",-,"A woman unqualified for the job, goes along to the interview and decides to wing it.",5,Comedia,the interview,2018
nan,-,Valerie Powers,Valerie Powers,A heartbroken bachelor is intrigued by an offer that holds the answer to what all women have wondered.,3,Comedia,swear to god,2018
nan,-,Kun-Yu Lai,Kun-Yu Lai,A director tries to fight his job back when he is fired.,-,Comedia,director of success or: how i learn to shoot a film,2018
nan,-,Emily Kalvels,Emily Kalvels,-,-,Comedia,the posers,2018
nan,-,Ranan Vales,Ranan Vales,-,-,Comedia,lunchpad mcquack,2018
nan,-,Anthony Clune,"['Anthony Clune', 'Sarah Fiete']",A allegorical mini-musical about the best thing ever: PIZZA.,5,Comedia,pizza the musical,2018
nan,-,Pua Cockett,-,-,-,Comedia,the obituary,2018
nan,-,"['Adam Mc', 'Cort']","['Adam Mc', 'Cort']","Aliens have arrived on Earth in the quiet rural lands of County Wicklow, Ireland. These particular aliens invade by means of taking over the minds and bodies of the local animal population before moving to human hosts. In this instance the aliens have possessed the local sheep population. Although these aliens have their orders to covertly take over human hosts and aw... Leer todo",4,Comedia,the county wicklow alien sheep rebellion,2018
nan,-,Alan Moutal,"['Jacob Larson', 'Alan Moutal']",-,11,Comedia,guy can't decide which shoes to buy,2018
nan,-,Stephen Crooms,-,-,-,Comedia,a little payback,2018
nan,-,Steven G. Lowe,Steven G. Lowe,-,-,Comedia,neighborly thing,2018
nan,-,Esteban de la Peña,"['Carlos Alonso', 'Andrea Armada', 'José del Águila']",-,-,Comedia,siri-0%,2018
nan,-,Isaiah Acosta,"['Amber Rose Mc', 'Neill']",A gang of narcissistic millennials get more than they bargained for when they crash a funeral service in a small town.,10,Comedia,death and tacos,2018
86,-,William Boyce,William Boyce,-,-,Comedia,the interrogation,2018
nan,-,"['Courtney Bush', 'Will Carington', 'Jake Goicoechea']",Courtney Bush,-,9,Comedia,kim bush's abduction,2018
nan,-,Emlyn John,"['Arden John', 'Emlyn John']","Ardin is the last man alive after a zombie apocalypse. At least he's got his nice shed, suave clothes and his best friend Barray, who just happens to want to eat him. Together, they will find out if they can either learn to live together or whether the world will truly end in bloody violence. A story of zombies, friendship, death, love and pagan religions.",5,Comedia,ardin and barray: a found footage story,2018
nan,7.3,Artem Gutkowski,"['Artem Gutkowski', 'Jade Orazzini']",-,-,Comedia,out of frame/hors champ,2018
nan,-,Bryan Williams,Bryan Williams,"After an intense smoke session, film buff Melvin Williams reminisces about a night spent with a girl he has been casually dating. Though the night does not go according to plan, they both anticipate the situation becoming something more. The question is: are either ready to take the next step?",11,Comedia,a trip to the movies,2018
nan,-,Paul Persic,Noah Farberman,"Mike and Bill are just two ordinary dads, living their lives. But they share way more in common than they think.",-,Comedia,just two dads,2018
nan,-,Saam Farahmand,Daniel Kanaber,"A short film that encapsulates the character of Angus Fairhurst, the British artist who died in 2008 at the age of 41",10,Comedia,a portrait of the artist angus fairhurst,2018
nan,-,Alexander Lee,Alexander Lee,Two sisters getting ready for the big dance have a bonding experience.,5,Comedia,double c,2018
-,-,Amanda Alvich,Amanda Alvich,Would just one bite really hurt?,1,Comedia,just one bite,2018
nan,-,Zane Igbe,-,-,-,Comedia,reprobates,2018
nan,-,Amadeuz Lopez,Amadeuz Lopez Serrato,-,-,Comedia,le mime,2018
nan,-,-,-,Ver la información de la producción en IMDbPro,-,Comedia,naukri vs shaadishuda,2018
nan,-,Eva Berlin Sylvestre,Berlin Sylvestre,-,-,Comedia,autosave,2018
nan,-,Anitra Stevens,"['Myiea Coy', 'Anitra Stevens']",-,9,Comedia,who's party,2018
nan,-,"['Maddi Barrenetxea Mardaras', 'Marta Teijeira']",Maddi Barrenetxea Mardaras,-,-,Comedia,hotzean garbitu,2018
91,-,-,-,"Stay in love despite the drama, the incomprehension, the silence.",18,Comedia,the unicorn,2018
nan,6.6,Ilya Svetkin,Ilya Svetkin,Plan to reignite love goes wrong.,6,Comedia,a bit about love,2018
nan,-,-,"['Ry Finerty', 'Ilar Parsa']",-,-,Comedia,pump kin,2018
nan,-,Ian Pons Jewell,-,-,1,Comedia,nike vapourfly - bungee,2018
43,-,-,"['Charlie Parkin', 'Michael Rogers']",A rag-tag space crew from a galaxy far away land on Earth but have to battle through British Airport Customs.,-,Comedia,nothing to declare,2018
nan,-,Brandon Karsh,Leland Frankel,The real American horror story.,-,Comedia,student debt: a rock tragedy,2018
nan,-,Brandon Karsh,Alden Derck,Can you really find love at first swipe?,-,Comedia,swiped: a modern love story,2018
nan,-,Jørgen Egner Granerud,Jørgen Egner Granerud,"A married couple discovers squatters have moved into their cabin since they were last there, and tries to deal with the situation as conscientiously as they can.",13,Comedia,vi bor her,2018
-,-,Sergio Guataquira Sarmiento,Sergio Guataquira Sarmiento,"Months after a violent separation, Anouk and Pablo have to meet two members of the Ministry of State at Anouk's place to have the legal authenticity of their cohabitation validated. This is very important for Pablo to be able to regularize his status as a foreigner in Belgium. He must convince Anouk to pretend to be a couple again for one last hour.",17,Comedia,pablo,2018
nan,-,Kevin P. Alexander,Kevin P. Alexander,"Last year the New York Times published ""A Voice of Hate in America's Heartland,"" and was accused of normalizing a Neo-Nazi. This mock New York Times Op-Doc doubles down with a profile of another controversial American - sexist troll, Todd Baker.",6,Comedia,a voice of hate on america's internet,2018
nan,-,Selina Eichhorn,Selina Eichhorn,A girl sees her ex-boyfriend on the street who is still mad at her for breaking his guitar.,2,Comedia,misbehaved,2018
nan,-,"['Mark Hensley', 'Manolo Moreno']","['Mark Hensley', 'Manolo Moreno']",-,-,Comedia,making it,2018
nan,-,Ryan Dixon,Ryan Dixon,"As the Mafia seeks to gain a foothold within Newcastle, Frankie seeks out drug dealing competition for his boss. After a tumultuous turn of being treated like nothing, Frankie fights back.",9,Comedia,frankie the vigilante mobster,2018
nan,-,James Quinn,James Quinn,"When a distant, inconsistent beep keeps a man awake, he must take matters into his own hands to discover and destroy its source.",-,Comedia,a beep in the night,2018
nan,-,Nate Wiggins,Nate Wiggins,"After two students come across a white remote in a hallway, they find themselves in a troublesome situation as the remote begins to alter the world around them forcing the boys to question the reality of the strange occurrences.",6,Comedia,the remote,2018
80,-,Gordon Loverin,Giuliana Morelli,"An urban succubus, looking for love in all the wrong places, brings home a new lover every night. The only problem - she accidentally kills every man in the throes of passion. Can this lonely demon find a mate who can survive her enthusiasm?",-,Comedia,laid to rest,2018
nan,5.8,Thanasis Neofotistos,"['Thanasis Neofotistos', 'Grigoris Skarakis']",-,10,Comedia,spinthirovola kerakia,2018
nan,-,Ethan Hickey,Ethan Hickey,Two legendary skippers duke it out in a race for the ages.,4,Comedia,legends of the skip,2018
83,-,Casey O'Farrell,Casey O'Farrell,-,-,Comedia,the fight,2018
nan,-,Richardson Dackam,Laurel Brady,-,5,Comedia,pop the question,2018
nan,-,Eddie Steeples,Eddie Steeples,-,4,Comedia,ho ho,2018
nan,-,Ethan Hickey,Ethan Hickey,"A trio of boys are heading into a Pizza place, but one has an issue with someone's order.",2,Comedia,pizza salad,2018
nan,8.8,Mark Maille,"['Mark Maille', 'Joshua Sullivan']","May 1999, prominent shock-jock Max Tanner is caught in a hostage situation live on the air.",16,Comedia,you're on the air,2018
17,-,Antonio Salinas,"['Chris Espinoza', 'Alberto David Mercado', 'Antonio Salinas']","A Chariot driver, with wanderlust dreams, is thrown into an adventure she never expected.",7,Comedia,chariot,2018
nan,-,Morgan Wright,-,Arthur's life begins to unravel as he receives a letter of debt with no one around offering any kind of support.,13,Comedia,full stop,2018
nan,-,Aaron Mak,Aaron Mak,"I bet you've never seen an argument like this before. (Get your Punjabi dictionary out.) A comedic short film inspired by the British comedian, Paul Chowdhry.",1,Comedia,penchod,2018
-,-,Steve Speirs,"['Karen Paullada', 'Amy Stacy']","When salon worker Katie's failed attempts leave her desperate, she is left with no option but join the local love therapy group - will this be the key to to her happy ever after?",15,Comedia,love therapy,2018
nan,-,Elizabeth Noelle Japhet,Elizabeth Noelle Japhet,-,12,Comedia,pink cadillac vegas,2018
nan,-,"['Miles S Crossman', 'Nicola Baldwin']","['Nicola Baldwin', 'Miles S Crossman']","After stumbling onto the underground swing dance scene, 21 year old Femi is paired with 59 year old Noreen, together they discover that dance transcends age, race, and nationality.",10,Comedia,if it ain't got,2018
nan,-,David Noonan,David Noonan,-,-,Comedia,sunblock,2018
29,-,Jens Vesterlund Knakkergaard,Nanna Vig Mott,-,-,Comedia,made in china,2018
nan,7.5,Rozália Szeleczki,"['Péter Dobány', 'Rozália Szeleczki']","On a strange night, twenty something Juli, a bride to be, ends up at the bachelor party of her future husband Bence. Will she survive in the male only company, and if so, should this risk her relationship to Bence?",22,Comedia,mrs. rozgonyi,2018
nan,-,Justin Linvill,Justin Linvill,"A man wishes his life didn't sound so drab, so he wakes up the next morning to find that a movie trailer announcer is narrating his life.",5,Comedia,todd: the most mundane man,2018
nan,-,Elizabeth Noelle Japhet,Elizabeth Noelle Japhet,-,12,Comedia,pink cadillac vegas,2018
nan,-,Elizabeth Noelle Japhet,Elizabeth Noelle Japhet,-,12,Comedia,pink cadillac vegas,2018
nan,-,Alex Kamb,Alex Kamb,-,5,Comedia,better than a shovel,2018
nan,-,Alex Kamb,Alex Kamb,-,3,Comedia,dying wish,2018
nan,-,Alex Kamb,Alex Kamb,-,3,Comedia,l.a. buddy,2018
nan,-,Nick Babineau,Nick Babineau,"In the year 2100, three scientists create a medicine known as ""plasm"". Their invention gets out of control when a mysterious figure breaks into their lab. It is Ken Striker's job to track down the culprit by following the trail of the now dangerous plasm.",30,Comedia,plasm 2100: a greasy tragedy,2018
nan,-,Natalia Bombala,Natalia Bombala,A shy and self-conscious theater caretaker must overcome his greatest fears in order to fight for his biggest dream of becoming a professional dancer.,23,Comedia,ubizo,2018
nan,-,Jono Namara,Jono Namara,It's social media influencer Pearl Milkwell's 23rd birthday party. With her best friend Arabella holding court at the door and a guest list choc-full with C-List glitterati. What could possibly go wrong?,-,Comedia,pearl's world,2018
nan,-,Sam Bowers,Jake Gunst,-,-,Comedia,world's greatest improv suggestion givers,2018
nan,-,Maurice Cannon,"['Maurice Cannon', 'Daniel Kammermeier']",-,15,Comedia,kurierdienste,2018
nan,-,Drew Haddad,"['Francis Brenner', 'Drew Haddad']","It is a 2018 prank/hidden-camera short-film written, directed, and starring Drew Haddad. The film shows Haddad in character as Alvie Monemont interviewing and pranking people as he tries to find the meaning of America.",-,Comedia,alvie,2018
87,-,Rachel Sweeney,Rachel Sweeney,"At a dinner party somewhere in Brooklyn, a simple toast takes a horrifying turn.",-,Comedia,cheers,2018
nan,-,Nir Guilat,-,"One guy's heartbreak, is another's idea for a film",11,Comedia,supporting role,2018
nan,-,Britton Thomas,Britton Thomas,"With a blood-soaked gun, a man charges into his friend's apartment with the intention to clean it in his sink.",5,Comedia,before nevada,2018
nan,-,Ryan Dixon,Ryan Dixon,"As two friends seek to support each other, the woes and trials caused by lies and over-protectiveness persist until confronted.",3,Comedia,the human flow,2018
nan,-,Vera Charukhina,Vera Charukhina,-,-,Comedia,"where is my coffee, ann?",2018
28,-,"['Lane Mc', 'Faddin']",-,A teenage boy struggles to find a peaceful resolution when he is challenged to a duel.,14,Comedia,the duel,2018
nan,-,April Luo,-,"Xiao, the acting principal of Pu An Primary School for the last three years, has concealed the reality of the school's conditions before an upcoming inspection by the board of education. When the head of the board deems Xiao's facility too luxurious, Xiao tries to save his pending promotion by sacrificing his own salary and teachers' bonuses as a charity donation. His... Leer todo",15,Comedia,leaders on the doorstep,2018
