actor,año_nacimiento,que_hace,conocido_por,lista premios
Mina Kolb,1926.0,['Reparto'],"['Un poderoso viento (2003)', 'Los caballeros de Hollywood (1980)', 'Ellen (1994)']",[]
Terry Gill,1939.0,['Reparto'],"['Cocodrilo Dundee (1986)', 'Blue Heelers (1994)', 'The Flying Doctors (1985)']",[]
Von Flores,1960.0,"['Reparto', 'Guion', 'Producción']","['Johnny Mnemonic (1995)', 'Tráfico humano (2005)']",
Olivier Soler,,"['Reparto', 'Dirección', 'Guion']","['Le monde de Fred (2014)', 'En panne (1996)', 'Crossroads (2021)']",
Akashdeep Sabir,,"['Reparto', 'Producción', 'Dirección']","['Miss 420 (1998)', 'Toofaan (2021)', 'Santa Banta Pvt Ltd (2016)']",[]
Julian Moses,1967.0,"['Reparto', 'Producción', 'Guion']","['Código 8 (2019)', 'Are You Kidding Me (2011)']",[]
Celil Nalçakan,1978.0,"['Reparto', 'Banda sonora']","['Por mi hijo (2015)', 'Sila (2006)']",[]
Gillian McKeith,1959.0,"['Reparto', 'Guion', 'Producción']","['The London Gals (2023)', 'Stella (2012)', 'Food Matters (2008)']",[]
Willie Warner,,['Reparto'],[],
Amanda Barnett,,"['Producción', 'Dirección de producción', 'Edición']",[],
Patrice Fisher,1978.0,"['Reparto', 'Producción', 'Dirección']",['Boomerang (2019)'],
Bobby Le,1989.0,"['Reparto', 'Especialistas', 'Guion']","['Obsidian (2021)', 'Parallax Error (2022)']",[]
Carlo Brandt,1954.0,"['Reparto', 'Dirección', 'Guion']",['22 balas (2010)'],
Mohamed Fellag,,"['Reparto', 'Guion']","['Profesor Lazhar (2011)', 'Dans la tourmente (2011)', 'Lo que el día debe a la noche (2012)']","['Genie Awards', 'RiverRun International Film Festival']"
Ildikó Incze,1959.0,['Reparto'],"['Valami Amerika (2002)', 'Fructe de padure (1983)']",
Philippe Rebbot,,"['Reparto', 'Guion', 'Dirección de producción']",[],"['Clermont-Ferrand International Short Film Festival', 'International Film Festival of Wales']"
Nikki Javadi,,"['Reparto', 'Música', 'Arte']",[],
Bernhard Schütz,1959.0,"['Reparto', 'Cámara y electricidad']","['El hombre más buscado (2014)', 'Sense8 (2015)']",[]
Jason Louder,,"['Reparto', 'Producción']",[],"['Telly Awards', 'Global Shorts, Los Angeles']"
Zane Casablanca,,"['Producción', 'Reparto', 'Guion']","['Red Army Hooligans (2018)', 'Madam Secretary (2014)']",[]
Kristofer Mark Adolfsson,,['Reparto'],[],
Audrey Linden,,['Reparto'],[],
Marc Coronado,,"['Guion', 'Reparto', 'Producción']",[],
Christopher McCafferty,1970.0,['Reparto'],"['In the Gray (2012)', 'The Right to Bear Arms (2022)']",[]
Patrick O'Neal,1927.0,['Reparto'],"['Alerta máxima (1992)', 'Las mujeres de Stepford (1975)', 'Tal como éramos (1973)']",[]
Jayasurya,1978.0,"['Reparto', 'Música', 'Producción']","['Su Su Sudhi Vathmeekam (2015)', 'Iyobinte Pusthakam (2014)', 'Njan Marykutty (2018)']","['National Film Awards, India', 'Asianet Film Awards', 'Kerala State Film Awards', 'Filmfare Awards South', 'Vanitha Film Awards']"
Adhir Kalyan,1983.0,['Reparto'],"['Reglas de compromiso (2007)', 'Superpoli de centro comercial (2009)', 'Rebelión adolescente (2009)']",[]
Caroline Amborof,,['Reparto'],[],
John Salley,1964.0,"['Reparto', 'Producción', 'Banda sonora']","['Confesiones de una compradora compulsiva (2009)', 'Dos policías rebeldes (1995)', 'Dos policías rebeldes II (2003)']",[]
Mikhail Esman,1977.0,['Reparto'],"['La fortaleza Brest (2010)', 'Zhivaya mina (2019)']",
Roberta Gualda,1981.0,['Reparto'],"['Polaróides Urbanas (2008)', 'Mulheres Apaixonadas (2003)', 'O Sequestro do Voo 375 (2023)']",[]
Júnior Vieira,,"['Reparto', 'Guion', 'Dirección de la segunda unidad o asistencia a dirección']",[],
Álvaro Agredano,,['Reparto'],[],[]
Romy Byrne,,['Reparto'],"['Love After Love (2017)', 'Strangers (2017)', 'Una pequeña mentira (2023)']",[]
Jesse James Youngblood,1995.0,"['Reparto', 'Especialistas', 'Producción']",[],
Will Barrios,,['Reparto'],[],
Karimah Westbrook,,"['Reparto', 'Producción', 'Dirección']","['All American (2018)', 'Suburbicon (2017)', 'Los diarios del ron (2011)']","['Connect Film Festival, AUS', 'Top Shorts Film Festival', 'Chandler International Film Festival']"
Kokila Krishna,,['Reparto'],[],
Akane Sagara,,['Reparto'],[],
Luis Da Silva Jr.,1982.0,"['Reparto', 'Producción', 'Dirección']",['The Devil Goes Down (2013)'],"['San Diego Black Film Festival', 'Maverick Movie Awards', 'Southern Shorts Awards']"
Lori Haley Fox,,['Reparto'],[],
Rodrigo Ponce de León,,"['Reparto', 'Dirección', 'Guion']",[],
Casey Pfeifer,,"['Reparto', 'Guion', 'Producción']",['The Legend of Stella (2020)'],[]
Jack Dullnig,,['Reparto'],[],['Screen ATX']
Caleb Alloway,1986.0,['Reparto'],"['Rescate en Osiris (2016)', 'Home and Away (1988)', 'Janet King (2014)']",
Julie Crisante,2013.0,"['Reparto', 'Guion', 'Dirección']","['Unfollower (2020)', 'Embers of the Sky (2010)', 'Curse of the Black Lagoon (2018)']",[]
William Leroy,2005.0,"['Reparto', 'Producción', 'Dirección']",['The Transcendents (2018)'],[]
Adamo Palladino,1969.0,['Reparto'],"['Becoming Bond (2017)', 'Friends (1994)', 'Arma letal (2016)']",['Bare Bones International Film & Music Festival']
Gemmenne de la Peña,1992.0,"['Reparto', 'Producción', 'Guion']","['El hombre del tiempo (2005)', 'Erin Brockovich (2000)']",
Melissa Ponzio,,['Reparto'],"['Chicago Fire (2012)', 'Teen Wolf (2011)', 'The Walking Dead (2010)']",[]
Chris Zegers,1971.0,"['Reparto', 'Música', 'Banda sonora']","['Liever verliefd (2003)', 'Meiden van De Wit (2002)', 'Diepe gronden (2022)']",[]
Lucas Gregory,,"['Reparto', 'Dirección', 'Producción']",[],
Joel Roman,,"['Reparto', 'Guion', 'Producción']","['Mother of a Day (2019)', 'Precinct 757 (2013)', 'The Port (2022)']",
Reshma Gajjar,1978.0,['Reparto'],['Moon Manor (2022)'],
Sam Barber,,"['Reparto', 'Dirección', 'Cámara y electricidad']",[],
Brian Coles,,['Reparto'],[],
Sara Ali Khan,1995.0,['Reparto'],"['Atrangi Re (2021)', 'Kedarnath (2018)', 'Simmba (2018)']","['Filmfare Awards', 'Awards of the International Indian Film Academy', 'GQ Awards, India', 'Vogue Beauty Awards', 'Screen Awards, IN', ""Nickelodeon Kids' Choice Awards, India"", 'Style Awards', 'OTTplay Awards', 'Lokmat Stylish Awards', 'Pinkvilla Style Icons Awards', 'Femina Beauty Awards', 'Bollywood Film Journalist Awards', 'Gold Choice Movie Awards']"
Sabine Azéma,1949.0,"['Reparto', 'Dirección', 'Guion']","['Mélo (1986)', 'Un domingo en el campo (1984)', 'Asuntos privados en lugares públicos (2006)']","['César Awards, France', 'National Board of Review, USA', 'Flaiano International Prizes']"
Govind Lugriya,,"['Dirección', 'Producción']",[],
Dom Welsh,,['Reparto'],[],
Dominique Dibbell,,"['Reparto', 'Guion']",[],
Finley Jacobsen,,['Reparto'],[],[]
Piera Russo,,['Reparto'],[],
Bentley Kalu,,"['Reparto', 'Equipos adicionales']","['Morbius (2022)', 'Al filo del mañana (2014)']",[]
Suraj Partha,1997.0,"['Reparto', 'Música']","['El juego de Ender (2013)', 'Modern Family (2009)', 'Dying Light (2015)']",
Bouvier,1917.0,['Banda sonora'],[],[]
Roderick McCarthy,1968.0,"['Reparto', 'Producción', 'Dirección']","['Lucifer (2016)', 'Sneaky Pete (2015)']",
Tom Bower,1938.0,"['Reparto', 'Producción']","['Lucky Hank (2023)', 'Senior Love Triangle (2019)', 'La ley del más fuerte (2013)']",['Golden State Film Festival']
Innocent Vareed Thekkethala,1948.0,"['Reparto', 'Producción', 'Música']","['Devasuram (1993)', 'Aavanazhi (1986)', 'Pranchiyettan and the Saint (2010)']","['Asianet Film Awards', 'Asiavision Awards', 'Vanitha Film Awards']"
Mana Ashida,2004.0,['Reparto'],"['Pacific Rim (2013)', 'Gôsuto (2010)', 'Confessions (2010)']",['Awards of the Japanese Academy']
Nathan Pahljina,,['Reparto'],[],
Andrea-Marie Alphonse,,"['Reparto', 'Producción']",[],[]
Benjamin Lewin,,"['Reparto', 'Producción', 'Guion']",[],
Philip Andrew Truempi,,"['Reparto', 'Producción']","['Bohemian Rhapsody (2018)', 'La princesa de España (2019)', 'Un espía entre amigos (2022)']",
Jean Benguigui,1944.0,['Reparto'],"['Aïcha (2008)', 'Alí Babá y los 40 ladrones (2007)']",[]
Kirsten Buch,,['Reparto'],"['Smallville (2001)', 'Losing Julia Finch (2017)']",
Ken Kennedy,,"['Dirección', 'Reparto', 'Guion']","['Aggie (1972)', 'The Velvet Trap (1966)', 'The Father Kino Story (1976)']",
Kelsey Chapman,,['Reparto'],[],
Lisa Ovies,,"['Dirección', 'Producción', 'Reparto']",[],"['Newport Beach Film Festival', 'Chicago Horror Film Festival', 'Red Rock Film Festival', 'Sonoma International Film Festival', 'Maui Film Festival', 'Nevermore Film Festival', 'Nightmares Film Festival', 'Cult Critic Movie Awards', 'Terror in the Bay Film Festival', 'North Europe International Film Festival', 'South Europe International Film Festival', 'Crown Wood International Film Festival', 'London International Motion Pictures Award', 'Florence Film Awards', 'Hollywood Blood Horror Festival', 'New York Cinematography Awards', 'Hex After Dark Film Festival', 'Rivercity Underground Film Festival', 'Beyond Earth Film Festival', 'Thinking Hat Fiction Challenge', 'The Thing in the Basement Horror Fest', 'Vancouver Horror Show', 'Dark Comedy Film Festival', 'HorrorOrigins Film Festival', 'Houston Horror Film Festival']"
Dominique Dauwe,,"['Reparto', 'Guion', 'Producción']",[],
Kate Fuglei,,['Reparto'],[],
Johanna Gorton,,['Reparto'],[],['The Shawna Shea Film Festival']
Marg Downey,,"['Reparto', 'Guion', 'Producción']","['The Newsreader (2021)', 'La reina de los condenados (2002)', 'Something Stupid (1998)']",['The Equity Ensemble Awards']
Jason Aupperle,,"['Producción', 'Dirección', 'Reparto']",[],
Kate Magowan,1975.0,"['Reparto', 'Producción', 'Equipo ejecutivo']","['Stardust (2007)', 'Spotless (2015)', 'Un lugar solitario para morir (2011)']",[]
Sergio Fiorentini,1934.0,"['Reparto', 'Equipos adicionales', 'Sonido']","['Nostalgia (1983)', 'El planeta del tesoro (2002)', 'Il maresciallo Rocca (1996)']","[""Leggio d'oro"", ""Il Festival Nazionale del Doppiaggio Voci nell'Ombra"", 'Gran Premio Internazionale del Doppiaggio']"
Jet Jurgensmeyer,2004.0,"['Reparto', 'Guion', 'Efectos especiales']","['El francotirador (2014)', 'Ferdinand (2017)', 'Agente especial Oso (2009)']",[]
Tim Reid,1944.0,"['Reparto', 'Producción', 'Guion']","['Radio Cincinnati (1978)', 'Cosas de hermanas (1994)']","['Christopher Awards', 'Image Awards (NAACP)', 'New York Festivals', 'PGA Oscar Micheaux Award', 'St. Louis International Film Festival', 'Viewers for Quality Television Awards', 'Film Advisory Board']"
Jacinda Barrett,1972.0,['Reparto'],"['Poseidón (2006)', 'Brigada 49 (2004)', 'El último beso (2006)']",[]
Will Ropp,,"['Reparto', 'Guion', 'Equipos adicionales']",[],
Andrew Tarbet,,"['Reparto', 'Dirección', 'Guion']","['Tomorrow (2018)', 'La pantera rosa (2006)']","['Yorkton Film Festival', 'Almeria Western Film Festival']"
Santiago Azpurua-Borras,,"['Reparto', 'Producción']",[],
Bryce Wilson,,"['Reparto', 'Composición', 'Producción']",[],[]
Harrison Bryan,,"['Reparto', 'Producción', 'Guion']",[],
Veronica Constance,,"['Reparto', 'Maquillaje']",[],
Stephanie Bally,,"['Reparto', 'Producción', 'Cámara y electricidad']",[],['Alternative Film Festival']
Dmitriy Chernov,,['Reparto'],[],
Georgiy Pitskhelauri,1961.0,['Reparto'],"['Мужская компания (1992)', 'Zveroboy (1991)', 'Potseluy babochki (2006)']",[]
Cory Kastle,1983.0,"['Reparto', 'Producción', 'Especialistas']","['The Dark Military (2019)', 'Herida (2020)', 'Bruce (2020)']",[]
Ajoh Kuch,,['Reparto'],[],
Jesse Jam Miranda,,"['Especialistas', 'Equipos adicionales', 'Reparto']","['Collateral (2004)', 'Southland Tales (2006)']",
Lee Kociela,,['Reparto'],[],
Dawn French,1957.0,"['Reparto', 'Guion', 'Producción']","['French and Saunders (1987)', 'Harry Potter y el prisionero de Azkaban (2004)', 'Los mundos de Coraline (2009)']","['BAFTA Awards', 'British Comedy Awards', ""Rose d'Or Light Entertainment Festival"", ""Writers' Guild of Great Britain""]"
Djaitov Tigor,,['Reparto'],[],
Paul Corea,,['Reparto'],['Die Berliner Mauer (2009)'],
Philippe Rebbot,,"['Reparto', 'Guion', 'Dirección de producción']",[],"['Clermont-Ferrand International Short Film Festival', 'International Film Festival of Wales']"
Rocío López,,"['Reparto', 'Music Artist']",[],
Aaron Ashab,,['Reparto'],[],
Stacy Hart,1979.0,"['Reparto', 'Banda sonora']","['Get Real (1998)', 'La playa (2000)', 'Dead Air (2019)']",['Genre Celebration Festival']
J.R. Ramirez,1980.0,['Reparto'],"['Manifest (2018)', 'Power (2014)', 'Jessica Jones (2015)']",[]
Christian Martyn,2000.0,['Reparto'],"['Solo en casa 5 (2012)', 'Anne with an E (2017)', 'Breakout (2013)']",[]
Irene Marquette,2010.0,"['Equipos adicionales', 'Reparto', 'Producción']",[],
Joachim Król,1957.0,['Reparto'],"['El hombre deseado (1994)', 'En el lugar del crimen (1970)']","['Baden-Baden TV Film Festival', 'Bambi Awards', 'Bavarian Film Awards', 'German Film Awards', 'German Television Awards', 'Hof International Film Festival', 'Hessian TV Award']"
Charlotte Townsend,,"['Reparto', 'Especialistas', 'Equipos adicionales']",[],
Svetlana Stroganova,,['Reparto'],[],['Sozvezdie']
Niek Schoemaker,,['Reparto'],[],[]
Clint Howard,1959.0,"['Reparto', 'Guion', 'Producción']","['Un horizonte muy lejano (1992)', 'El aguador (1998)']","['Milano International Film Festival Awards (MIFF Awards)', 'MTV Movie + TV Awards', 'Shockfest Film Festival, US']"
Xavier Desmoutiers,,"['Reparto', 'Especialistas']",[],
Gregg Joseph Monk,1961.0,['Reparto'],"['Rice Girl (2014)', 'The Power of Two (1999)']",
Kimba Clemmons,,['Reparto'],[],
Safi Quadri,,"['Reparto', 'Guion']",[],
Justin Hughes,,['Reparto'],[],
Tony Rogers,,"['Reparto', 'Guion']",[],
Daniela Bascopé,1982.0,"['Reparto', 'Guion', 'Producción']","['La Carta (2003)', 'Las Bandidas (2013)']",['Festival del Cine Venezolano']
Shaye Hodgins,,['Reparto'],[],
Joe Towne,1975.0,"['Reparto', 'Guion', 'Producción']",['Significant Mother (2015)'],['WorldFest Houston']
Dean Crownover,,"['Reparto', 'Dirección', 'Guion']",[],
Gwennola Bothorel,,"['Reparto', 'Guion']",[],[]
Jaclyn Lopez,,"['Reparto', 'Producción', 'Dirección de la segunda unidad o asistencia a dirección']",[],
Nicole Ferroni,,"['Reparto', 'Guion']",[],
Jonathan O'Dwyer,,['Reparto'],[],
Paul Keating,1976.0,"['Reparto', 'Banda sonora']","['Great Performances (1971)', 'Troublemakers (1990)']",[]
Mark Frost,,['Reparto'],"['Mayhem (2017)', 'Poldark (2015)']",
Joe Gredley,,['Reparto'],[],
Gerardo Zepeda,1935.0,['Reparto'],"['Santo el enmascarado de plata y Blue Demon contra los monstruos (1970)', 'El Topo (1970)']",[]
Bruce McBurney,,['Reparto'],[],
Ruben Gonzalez,1919.0,"['Música', 'Banda sonora']","['Más que amigos (2000)', 'Las fuerzas de la naturaleza (1999)', 'Los diarios del ron (2011)']",[]
Makis Papadimitriou,,"['Reparto', 'Producción', 'Dirección']",[],"['Sarajevo Film Festival', 'Hellenic Film Academy Awards', 'Cyprus Film Days International Festival', 'Athens International Digital Film Festival']"
Heather Elaine Rafferty,,"['Reparto', 'Decoración', 'Arte']",[],
Socrates Adams-Florou,,"['Reparto', 'Guion', 'Edición']",[],
Jennia Fredrique Aponte,,"['Reparto', 'Dirección', 'Guion']",[],"['San Francisco Black Film Festival', 'Hollywood Reel Independent Film Festival', 'Los Angeles Cinema Festival of Hollywood, US', 'Los Angeles New Wave International Film Festival, US', 'African Movie Academy Awards', 'Hollywood Film Festival', 'Pan African Film Festival']"
Eve Bitoun,,['Reparto'],[],
Matteo,1972.0,"['Reparto', 'Guion', 'Dirección']","['Los Soprano (1999)', 'Asalto al distrito 13 (2005)', 'Operación Swordfish (2001)']","['Primetime Emmy Awards', 'New York International Independent Film & Video Festival', 'Gracie Allen Awards', 'Online Film & Television Association', 'Gold Derby Awards']"
Yannick Dietze,,['Reparto'],[],
Anthony Hamilton,1971.0,"['Reparto', 'Música', 'Producción']","['Punto ciego (2018)', 'American Gangster (2007)', 'Domino (2005)']","['BET Awards', 'Image Awards (NAACP)', 'Nashville Film Festival']"
Kaitlin Large,,"['Reparto', 'Dirección']",[],
Pamela Redfern,,['Reparto'],[],
Devin O'Leary,,"['Reparto', 'Guion', 'Producción']",[],
Sam Brudnok,,['Reparto'],[],
Stan Coles,,['Reparto'],[],
Nikolay Fomenko,1962.0,"['Reparto', 'Composición', 'Guion']","['Sirota kazanskaya (1997)', '12 stulev (2004)', 'Fandango dlya martyshki (1992)']",['Golden Gramophone Award']
Derek Dowling,,"['Reparto', 'Dirección de la segunda unidad o asistencia a dirección']",[],
Alden Ehrenreich,1989.0,"['Reparto', 'Dirección', 'Guion']",['Hermosas criaturas (2013)'],"['International Online Cinema Awards (INOCA)', 'Gold Derby Awards', 'Indy Shorts International Film Festival', 'South Georgia Film Festival']"
Adrian Perez,,"['Reparto', 'Edición', 'Edición']","['Seduction (2020)', 'Frank (2019)', 'The Deal (2019)']","['Direct Monthly Online Film Festival', 'Assurdo Film Festival', 'The Scene Festival', 'Venice Film Awards']"
Florian Sachisthal,1969.0,"['Reparto', 'Edición', 'Dirección']",['The Experience Box (2001)'],['Rhode Island International Film Festival']
Carlos Milano,,"['Reparto', 'Producción']",[],['American Indian LA Film and TV Awards']
Rajeev Pillai,1982.0,['Reparto'],"['Thalaivaa (2013)', 'Satyameva Jayate 2 (2021)']",
Blas Roca-Rey,1961.0,['Reparto'],"['Tell It Like a Woman (2022)', 'Le gorille (1990)']",[]
Brad Jones,1981.0,"['Edición', 'Producción', 'Guion']","['Freak Out (2003)', 'Game Boys (2008)', 'Paranoia (2011)']",['Shriekfest']
Lubo Kostelný,1981.0,"['Reparto', 'Banda sonora']","['Muzika (2008)', 'Slunecní stát aneb hrdinové delnické trídy (2005)', 'Vsetko alebo nic (2017)']","['Sun in a Net Awards, Slovakia']"
Phil McCrossan,,['Reparto'],[],
Kamal Ahmed,1966.0,"['Producción', 'Guion', 'Música']","['God Has a Rap Sheet (2003)', 'Crash the System (2022)', 'Brutal (2012)']",['New York International Independent Film & Video Festival']
Rich Fromm,,"['Reparto', 'Guion']",[],['Houston Comedy Film Festival']
David Favenyesi,,"['Cámara y electricidad', 'Reparto']",[],
Nicole Tompkins,,"['Reparto', 'Producción', 'Casting']",['Resident Evil 3 (2020)'],[]
Sonya Salomaa,2006.0,"['Reparto', 'Banda sonora']","['Watchmen (2009)', 'The Collector (2004)', 'House of the Dead (2003)']",['Leo Awards']
Robert J. Fox,,"['Reparto', 'Producción', 'Equipos adicionales']",[],
Rachel,1978.0,"['Reparto', 'Banda sonora']","['El diario de Noa (2004)', 'Chicas malas (2004)', 'Vuelo nocturno (2005)']","['Sitges - Catalonian International Film Festival', 'Florida Film Critics Circle Awards', 'Gemini Awards', 'Gotham Awards', 'Hollywood Film Awards', 'Film Independent Spirit Awards', 'Los Angeles Film Critics Association Awards', 'MTV Movie + TV Awards', 'San Diego Film Critics Society Awards', 'Santa Barbara International Film Festival', 'Screen Actors Guild Awards', 'ShoWest Convention, USA', 'Teen Choice Awards', 'Awards Circuit Community Awards', 'Behind the Voice Actors Awards', 'International Online Cinema Awards (INOCA)', 'Gold Derby Awards', 'Nevada Film Critics Society', 'DiscussingFilm Critic Awards', 'Portland Critics Association Awards', 'UK Film Critics Association Awards']"
