puntuacion_imdb,direccion,guion,argumento,duracion,genero,titulo,anio
5.5,Chris Rock,"['Chris Rock', 'Louis C.K.Éric Rohmer']",A married man who daydreams about being with other women finds his will and morals tested after he's visited by the ex-mistress of his old friend.,94,Comedia,i think i love my wife,2007
6.3,Zoe R. Cassavetes,Zoe R. Cassavetes,"Since college, Nora hasn't had much luck with men. Now in her 30s, she works in a NYC hotel going nowhere. That is, until she meets Julien.",97,Comedia,broken english,2007
4.6,Harvey Glazer,"['Trace Slobotkin', 'Josh Siegal', 'Dylan Morgan']",-,109,Comedia,kickin' it old skool,2007
5.1,James Huth,"['Jean-Baptiste Andrea', 'James Huth', 'Sonja Shillito']","A teenager is fascinated by his cell phone, which will allow him to achieve his goal: to seduce the beautiful student he is in love with. Unfortunately, this addiction will have consequences for the boy's behavior.",98,Comedia,hellphone,2007
8.6,Augusto González Polo,Augusto González Polo,"A broken heart makes Sergio reject the city......A city full of late adolescents, girls that make you cry, drunks worried about matters they couldn´t handle even sober...and songs that say all that they would have wanted to say (if they knew that they needed to say something)",119,Comedia,capital (todo el mundo va a buenos aires),2007
7.1,Tamara Jenkins,Tamara Jenkins,-,114,Comedia,the savages,2007
3.3,Karl Kozak,"['Don J. Rearden', 'Karl Kozak', 'Kraig Wenman']","Budget cuts force two rival ambulance companies and their misfit medics to go head-to-head to save their patients, their jobs and their beer money, all in the name of emergency medicine.",85,Comedia,skid marks,2007
6.6,Icíar Bollaín,"['Icíar Bollaín', 'Tatiana Rodríguez']",-,100,Comedia,mataharis,2007
5.4,Mitchell Lichtenstein,Mitchell Lichtenstein,-,94,Comedia,teeth,2007
5.5,Renato Pozzetto,"['Vittorino Andreoli', 'Renato Pozzetto', 'José María Sánchez']","Since his wife left him, Corrado Olmi's life is a boring routine of home, work and fishing. He thinks his loneliness will end when he finally meets the perfect woman.",94,Comedia,un amore su misura,2007
5.2,Alex Orr,"['Hugh Braselton', 'Alex Orr', 'Adam Pinney']",-,82,Comedia,blood car,2007
5.9,Marshall Lewy,Marshall Lewy,"BLUE STATE is a romantic comedy about a disgruntled Democrat who actually follows through on a drunken campaign promise to move to Canada if George ""Dubya"" Bush gets re-elected.",88,Comedia,blue state,2007
5.8,Gregg Araki,Dylan Haggerty,"After a young actress unknowingly eats her roommate's marijuana cupcakes, her day becomes a series of misadventures.",85,Comedia,smiley face,2007
6.6,Petter Næss,"['Johan Bogaeus', 'Erlend Loe', 'Petter Næss']",A woman moves into a young man's home and starts to run his life -- a process that makes him fall hopelessly in love with her.,90,Comedia,tatt av kvinnen,2007
5.5,Baz Taylor,"['Heath Jones', 'Frank Sacks']","There's trouble brewing in Downtown Coventry. Mobster, Ray Carlton has a dream - casinos. He's got dirt on the local Mayor, Derek Osbourne and he wants his pound of flesh. In return for not flushing him down the toilet, Carlton has the Mayor greasing the way for a super casino on the site of the park where Lady Godiva actually rode. The mayor's American ex-wife Cather... Leer todo",96,Comedia,lady godiva: back in the saddle,2007
5.5,Dani Levy,Dani Levy,This action comedy is set in 1944. Hitler appears in it as a physically and mentally destroyed person who takes the advice of Goebbels and goes to a Jewish concentration camp to receive lessons in eloquence to inspire the German people to continue to fight.,89,Comedia,mein führer - die wirklich wahrste wahrheit über adolf hitler,2007
7.4,Yang Zhang,"['Yao Wang', 'Yang Zhang']","A black comedy about a farmer who tries to bring home the body of his friend, who died far from their town.",110,Comedia,luo ye gui gen,2007
6.6,Rolf de Heer,Rolf de Heer,"A scientist & inventor in 1907, Dr Plonk, predicts that the world will end in 101 years, unless something is done about it. A comedy in the Charlie Chaplin / Buster Keaton tradition.",85,Comedia,dr. plonk,2007
5.4,Tod Harrison Williams,"['Tod Harrison Williams', 'Jeff Nichols']",A hilarious comedy about a young man from the Upper East Side of Manhattan and the gold-digging girl who inspires him to try to get it together.,94,Comedia,trainwreck: my life as an idiot,2007
6.3,Gareth Lewis,Gareth Lewis,-,86,Comedia,the baker,2007
4.2,Tommy Reid,Ross Patterson,"An aspiring actor whose career is in the dumps, exploits his amazing bowling skills to take the PBA by storm and becomes rich and famous, only to lose his best girl and best friend...",94,Comedia,7-10 split,2007
5.3,Bob Odenkirk,Will Forte,"A pair of well-meaning, but socially inept brothers try to find their perfect mates in order to provide their dying father with a grandchild.",93,Comedia,the brothers solomon,2007
2.3,Don Michael Paul,"['Don Michael Paul', 'Bradley Allenstein', 'Robert Henny']",-,93,Comedia,who's your caddy?,2007
5.4,Meghna Gulzar,Meghna Gulzar,A newly-married couple discover they are incompatible.,135,Comedia,just married: marriage was only the beginning!,2007
5.6,"['Joe Li', 'Trenta']","['Joe Li', 'Trenta']","A day of non-coincidental coincidences and revelations in the lives of about twenty people; normal people with drug and relationship problems despite their intelligence and awareness. Today, the connections they discover in their neighborhood will help to reshape their lives for the better, however weird things may get. It's just one of those days...",126,Comedia,daymaker,2007
6.4,Junji Sakamoto,"['Junji Sakamoto', 'Toshiaki Toyoda']","The main hero of this movie is the spirit of the once very popular wooden statuette called Billiken. It is the view of the small gods pointed heads, fat belly and characteristic smile. When the casket in which the statuette was found broken, the spirit suddenly Billikena is exempt. Tries to fulfill the wishes of all who had prayed, but how it works on its specific way... Leer todo",100,Comedia,biriken,2008
5.8,"['Chris La', 'Mont']","['Craig Belanger', 'Chris La', 'Mont', 'Jay Holben']","In an apocalyptic future, a serial killer holds his family and another family hostage in an attempt to change his life.",82,Comedia,quality time,2008
7.2,Hannes Stöhr,Hannes Stöhr,-,109,Comedia,berlin calling,2008
4.8,"['Stephen Maloney', 'Steven Earl-Edwards']","['Steven Earl-Edwards', 'Thomas Cadwaleder Jones']","An American soldier, listed as Missing in Action in Vietnam since 1972, returns home after twenty years, to find quite the dysfunctional family.",72,Comedia,a circle on the cross,2008
-,Michael Almereyda,-,"Poet and pundit Andrei Codrescu (Road Scholar 1992) is once again taking the pulse of America, trading his Cadillac convertible for a variety of water craft as he explores, with typical Codrescu wit, wisdom and piercing insight, the entire length of the Mississippi River, accompanied by that most American of musical genres, the Blues.",-,Comedia,big river blues,2008
4.3,"['Marc F. Adler', 'Jason Maurer']","['Patrick J. Cowan', 'Carl Dream', 'Jennifer Jones-Mitchell']","Delgo, an adventurous but naive teenager, must rally his group of friends to protect their world from conflict between the Lockni and Nohrin people.",94,Comedia,delgo,2008
6.8,Derick Martini,"['Derick Martini', 'Steven Martini']",A family unit begins to bow under the pressure of a failing marriage.,95,Comedia,lymelife,2008
5.7,Seth Gordon,"['Matt Allen', 'Caleb Wilson', 'Jon Lucas']",-,88,Comedia,anywhere but home,2008
5.3,Gary Sinyor,Gary Sinyor,"Albert Ross was the most ambitious little boy in the world until an 11 year old girl broke his heart. Now he's grown up to be an embittered dentist, he's done nothing, gone nowhere AND he has a step-mother from hell. One day he suffers a mysterious accident - and suddenly finds that whatever he dreams comes true. Suddenly a whole new life opens up for him...",100,Comedia,in your dreams,2008
-,Eric Burdett,-,The unbelievable true adventure of a woman who never gives up on her dream of turning a struggling Elvis Impersonator into a success.,84,Comedia,elvis in east peoria,2008
6.8,Uros Stojanovic,"['Aleksandar Radivojevic', 'Uros Stojanovic']","Story of two sisters that grew up in a small Serbian village in the beginning of the 1930s. The village is torn up by wars and years long blood oath. There are no men left in the village. Our heroines, Ognjenka and Mala Boginja decide to go to the city, kidnap men and return life to their village. The lights of the metropolis dazzle them and there starts this little a... Leer todo",86,Comedia,carlston za ognjenku,2008
6.0,George Clooney,"['Duncan Brantley', 'Rick Reilly']",-,114,Comedia,leatherheads,2008
6.4,Béla Paczolay,"['Béla Paczolay', 'Gergely Péterfy', 'Piros Zánkay']","A retired teacher, his son and his grandson take a road trip to Budapest.",100,Comedia,kalandorok,2008
6.2,"['Tom Kuntz', 'Mike Maguire']","['Todd Hanson', 'Robert Siegel']",-,86,Comedia,the onion movie,2008
7.7,Keith Wright,-,"After a string of unsuccessful career choices including hairdressing and pub fitting, fifty five year old Yorkshireman Corbin West decides to turn his hand to filmmaking. Armed with ambition, money from a local double-glazing firm and no talent whatsoever, Corbin begins to assemble a cast and crew for his biggest project to date, a feature length sci-fi movie called T... Leer todo",71,Comedia,take me to your leader,2008
6.8,"['Byron Howard', 'Chris Williams']","['Dan Fogelman', 'Chris Williams']",-,96,Comedia,bolt,2008
6.2,Yann Samuell,"['Victor Levin', 'Jae-young Kwak', 'Ho-sik Kim']","A sweet Midwestern guy with his life planned out for himself is wooed, groomed, and ultimately dumped by a complicated, elusive gal.",92,Comedia,my sassy girl,2008
6.7,Carlos Cuarón,Carlos Cuarón,-,106,Comedia,rudo y cursi,2008
6.0,"['Jennifer Flackett', 'Mark Levin']","['Joseph Kwong', 'Paula Mazur', 'Mark Levin']",-,96,Comedia,nim's island,2008
5.4,"['Rodolfo Guzmán', 'Héctor Rodríguez', 'Pancho Rodríguez']","['Rodolfo Guzmán', 'Héctor Rodríguez', 'Pancho Rodríguez']",A wrong phone number intertwines three stories.,109,Comedia,llamando a un ángel,2008
5.6,Joan Carr-Wiggin,Joan Carr-Wiggin,When Julia Reynolds talks her husband into a family vacation in Malta she has a secret agenda: a date made twenty-five years earlier with her first love.,118,Comedia,a previous engagement,2008
3.8,Craig Sheffer,"['Jeff Winiski', 'Mike Diiorio', 'Craig Sheffer']",The paths of several eccentric and troubled strangers cross one night.,96,Comedia,american crude,2008
3.4,Michael Stelzer,"['Daniel Oliver Bachmann', 'Udo Schucker', 'Michael Stelzer']",-,80,Comedia,check it out,2008
4.9,Danny Cistone,Ronnie Marmo,"West of Brooklyn takes us on a heartfelt and often humorous journey from Brooklyn, New York to Hollywood, California. ""Sebi"" is a young Italian American man, a simple street kid and a secret beat poet, who after the death of his mother escapes Brooklyn to join his crew of friends who recently relocated to L.A. These colorful characters from New York are truly fish out... Leer todo",97,Comedia,west of brooklyn,2008
6.1,"['Sam Fell', 'Robert Stevenhagen']","['Kate Di', 'Camillo', 'Gary Ross', 'Will Mc', 'Robb']",-,93,Comedia,the tale of despereaux,2008
5.7,Jason S. Dennis,"['Joey Berlin', 'Jason S. Dennis']",An Austin rocker finds himself forced to grow up when he finds out his baby making days may be numbered.,84,Comedia,mccartney's genes,2008
3.8,"['George Valencia', 'Edwin M. Figueroa']",George Valencia,The Rise and Fall of a Bar Mitzvah Emcee.,90,Comedia,glow ropes: the rise and fall of a bar mitzvah emcee,2008
4.7,Craig Mazin,Craig Mazin,-,75,Comedia,superhero movie,2008
6.5,Peter Segal,"['Tom J. Astle', 'Matt Ember', 'Mel Brooks']",-,110,Comedia,get smart,2008
5.0,Diane English,"['Diane English', 'Clare Boothe Luce', 'Anita Loos']",-,114,Comedia,the women,2008
5.5,Brian Bero,"['Brian Bero', 'Warwick Davis', 'Ed Ferrara']","As part of America's smallest secret agent team, Agent One-Half must foil The Heel's villainous plot to send California to the bottom of the ocean.",-,Comedia,agent one-half,2008
6.8,David Wain,"['Timothy Dowling', 'William Blake Herron', 'Paul Rudd']",-,99,Comedia,role models,2008
7.1,Sergei Dvortsevoy,"['Sergei Dvortsevoy', 'Gennadiy Ostrovskiy']","On the steppes of Kazakhstan, Asa lives in a yurt with his sister Samal, her husband Ondas, and their three children. Ondas is a herdsman, tough and strong. It's dry, dusty, and windy; too many lambs are stillborn. Against this backdrop, Asa, a dreamer who's slight of build and recently finished with a stint in the Russian Navy, tries to establish a life on the steppe... Leer todo",100,Comedia,tulpan,2008
