puntuacion_imdb,direccion,guion,argumento,genero,duracion,titulo,anio
7.8,Morgan O'Callaghan,"['Jonny Brookes', ""Morgan O'Callaghan""]","After the events of The Arsonist (2020), Detective Constable Price (George Everett-Button) and Detective Inspector Newman (Toby Haycock) team up to defend the city from corruption.",75,Comedia,detective inspector,2022
8.3,K. Danor Gerald,"['Dave Bresnahan', 'K. Danor Gerald']","Gramps was feeling forgotten, so he pretended to get lost to get some attention from his family - it backfired, big time. His family decided to have him declared incompetent, but the kids from the skate park came to his rescue.",100,Comedia,grandpa's crazy?,2022
5.0,Marc Crehuet,Marc Crehuet,-,79,Comedia,"espejo, espejo",2022
4.3,Tomás Magnusek,"['Tomás Magnusek', 'Petr Markov']",-,-,Comedia,stárí není pro sraby,2022
6.5,Jeff Fowler,"['Pat Casey', 'Josh Miller', 'John Whittington']",-,122,Comedia,sonic the hedgehog 2,2022
5.1,Phil Gorn,"['Phil Gorn', 'Hammad Zaidi', 'Kirk Zeller']","It took a lockdown to unlock their hearts. In this award-winning romantic comedy, the solitary residents in a Los Angeles apartment building suddenly find themselves forced to rely on each other during the California stay-at-home. They are about to learn a lot about themselves as... Leer todo",90,Comedia,a wall away,2022
-,Melodious Zach,"['Dave Allen', 'Melodious Zach', 'Sue Zy']",A young man tries to change his best friend from a pet rock back into a human.,71,Comedia,o! melodious movie: side 1,2022
-,Wesly Lapioli,Wesly Lapioli,"Despite his blaring optimism, Brobixby doesn't have much to show for his life. With an ultimatum from his parents, he embarks on a journey to finally find his calling and purpose. When an opportunity comes knocking, his identity, stomach, and lawn mowing skills are tested.",-,Comedia,brobixby,2022
5.5,"['Eduardo Vaisman', 'Rodrigo Van Der Put']","['Cláudio Torres Gonzaga', 'Rodrigo Goulart', 'Sabrina Garcia']","On the day of Julio and Daiana's wedding party, a serious argument ends the marriage before it even begins. Daiana then decides to take advantage of the party to celebrate the divorce.",94,Comedia,juntos e enrolados,2022
4.7,Murat Senoy,"['Emrah Kaman', 'Murat Kaman', 'Asli Kizmaz']","The story of a daring woman who passes part of her life by the question, What can I do?, and surprises in every line.",114,Comedia,benden ne olur,2022
6.9,Faraz Haider,"['Shrikant Bhasi', 'Neel Chakraborty', 'Faraz Haider']",A humorous yet inspirational take on the lives and journey of young engineers Ajay and his friend Sameer from being abject urban failures to icons of rural India.,111,Comedia,mere desh ki dharti,2022
6.3,"['Benjamin Mousquet', 'Ben Stassen']","['Dave Collard', 'Chris Grine']",-,91,Comedia,hopper e il tempio perduto,2022
5.9,Emma Holly Jones,Suzanne Allain,-,117,Comedia,mr. malcolm's list,2022
5.1,Martin Owen,"['Piers Ashworth', 'Brad Wyman', 'Emilio Estevez']",-,91,Comedia,the loneliest boy in the world,2022
-,Hakan Inan,Osman Tok,-,-,Comedia,father's sons,2022
5.0,Claudio Amendola,"['Francesca Neri', 'Roberto Iannone', 'Kissy Dugan']","In Rome, the Cassamortari are people who work in the funeral business. The Pasti family's agency was founded by Giuseppe, who is willing to do anything to turn a corpse into money, preferably in black.",99,Comedia,i cassamortari,2022
-,Lasha Kankava,Lasha Kankava,"Elene, a Georgian immigrant who grew up in Europe, has been visiting Georgian friends for a few days to attend the Electronic Music Festival in Anaklia. She gets into a road accident in Samegrelo, On her way back to Kutaisi airport by taxi, but luckily Bondo's aunt Gulnazi saves ... Leer todo",-,Comedia,the megrelian days off,2022
7.3,David Leitch,"['Zak Olkewicz', 'Kôtarô Isaka']",-,127,Comedia,bullet train,2022
7.2,Lance Polland,Lance Polland,"When a fledgling television show ""Creature Expedition"" finds itself on the brink of cancellation and desperate for a rating boost, the show's host under the guidance of her producer gathers a lovable crew of dimwits and they set out to Bigfoot country to find the creature and cap... Leer todo",-,Comedia,american bigfoot,2022
5.8,Sujith Lal,Binulal Unni,Randu is a socio-political satire that hilariously portrays how the quite normal life of a village youth namely Vava is disturbed by the acts of some communal groups in the village. The current social atmosphere and political events add to his challenges. Can he make things strai... Leer todo,122,Comedia,randu,2022
5.4,Ute von Münchow-Pohl,"['Katja Grübel', 'Dagmar Rehbinder']","In the bunny school, the the appointment of the new ""master bunnies"" by the magical golden egg is happening. After selecting Max, a city bunny, as the champion bunny candidate, the golden egg suddenly turns black.",76,Comedia,max et emmy: mission pâques,2022
5.3,Adamma Ebo,Adamma Ebo,-,106,Comedia,honk for jesus. save your soul.,2022
5.4,"['Vladimír Krisko', 'Tomás Svoboda']","['Patrízio Gente', 'Tomás Svoboda']",-,-,Comedia,indián,2022
5.0,Matthieu Rozé,"['Marguerite Duras', 'Julie Peyr', 'Matthieu Rozé']",Based on Marguerite Duras' novel 'The Little Horses of Tarquinia'.,104,Comedia,azuro,2022
6.5,"['Gábor Rohonyi', 'Csaba Vékes']",Csaba Vékes,A burnt-out writer's life is turned upside down when his never-before-seen son walks into his life.,114,Comedia,szia életem!,2022
4.9,Evan Allen,Evan Allen,A Psycho Truck Driver travels the countryside with a torture chamber in the back of his Murder Bus. 4 college bound teens unfortunately cross his path.,83,Comedia,6 wheels from hell!,2022
6.2,Robertas Kuliunas,"['Rudolf Havlik', 'Radka TrestíkováMatas Vildzius']","A well-known fashion magazine editor, an outspoken male chauvinist, is forced to reconsider his point of view when one morning he wakes up as a woman.",90,Comedia,ko nezino vyrai,2022
5.2,Gurmmeet Singh,"['Jasvinder Bath', 'Ravi Shankaran']",-,136,Comedia,phone bhoot,2022
5.1,Olivier Baroux,"['Olivier Baroux', 'Eric K. BoulianneÉmile Gaudreault']",-,95,Comedia,menteur,2022
7.1,Petar Ristovski,"['Vladimir Andric', 'Majda Simunec', 'Zvonimir Simunec']","During and after World War II, two young men and two young ladies had very different destinies. Dine was taken to Paris by the Allies where he learned how beautiful life can be under the bright lights of a Metropolis. Cone, after suffering amnesia, was taken to Manchester, the in... Leer todo",135,Comedia,bilo jednom u srbiji,2022
-,Subarna Thapa,Dinesh Mahat,Ram Ram is a unique comedy movie .,-,Comedia,ram ram,2022
3.5,"['Yang Song', 'Song Yang']","['Wenteng Dong', 'Bi Kang', 'Yang Song']","Story of Zheng Qian who developed a ""financial artifact"" app. Unexpectedly, he was watched by a evil man of his hometown. Zheng met a meteorite and got superpower. Now Zheng need to use his superpower vs cash ability.",108,Comedia,advancing of zq,2022
-,Katharin 'Ladie K' Mraz,"['Lori Ford', ""Katharin 'Ladie K' Mraz""]",-,-,Comedia,make a deal,2022
3.3,Vanda Hybnerová,Katerina HrachovcováVanda HybnerováJitka Sedlácková,-,-,Comedia,muzem i s muzem,2022
8.0,Mike Cheslik,"['Mike Cheslik', 'Ryland Brickson Cole Tews']","In this 19th century, supernatural winter epic, a drunken applejack salesman must go from zero to hero and become North America's greatest fur trapper by defeating hundreds of beavers.",108,Comedia,hundreds of beavers,2022
5.5,Bob Wilbers,"['Maria Goos', 'Peter Römer', 'Jacqueline Epskamp']","Pleun from Rotterdam has been running Casa Coco, a guest house for reflection and rest on Bonaire, for years. The Rotterdam people from her own circle of acquaintances like to come over for a wonderful holiday together. This autumn, Pleun's childhood sweetheart Toon comes along w... Leer todo",88,Comedia,casa coco,2022
5.9,Tiago Santos,Tiago Santos,"As a result of the pandemic and the economic crisis, there is a widespread revolt in the main cities of the country and Paulo and Cristina, an upper-middle-class couple with a newborn child, only do not join the popular indignation because they agreed, that same night, to organiz... Leer todo",91,Comedia,revolta,2022
5.3,Aanand L. Rai,"['Kanika Dhillon', 'Himanshu Sharma']","Lala Kedarnath promises his dying mother to marry his 4 sisters well. Owner of family chat shop, he has trouble finding suitors. His sisters take priority over childhood romance with Sapna.",108,Comedia,raksha bandhan,2022
5.8,Thomas Gilou,"['Kev Adams', 'Catherine Diament', 'Romain Lévy']",-,97,Comedia,il peggior lavoro della mia vita,2022
3.6,Tomasz Konecki,"['Andrzej Golda', 'Martyna Skibinska']",-,107,Comedia,"gorzko, gorzko!",2022
-,Braeden Ayub,Braeden Ayub,"Cameron Cool, an aspiring actor, enlists the help of Eva De Rossi as an acting coach after he becomes fed up with endless rejection. He lives with his roommates Ray and Maxwell in a dated apartment building in Hollywood. Battling his ego as he climbs the ""ladder of success"" in Lo... Leer todo",-,Comedia,cameron cool,2022
6.7,Aditya Sarpotdar,"['Sainath Ganuwad', 'Mahesh Iyer', 'Yogesh Joshi']",In the suburban city of Mumbai ie Dombivli an outrage of deadly virus breaks up and our protagonist with the help of his friends or people he just met during the outrageous event try to survive.,134,Comedia,zombivli,2022
-,-,Jesse Ryan,"Stuck in Quarantine, 4 Young Friends decide to embark on an adventurous Journey following the footsteps of their Dipper Idols.",-,Comedia,the dip run 2,2022
6.4,Girish A.D.,Girish A.D.,"Sharanya, a shy and introverted person, is a native of Kollengode, Palakkad who moves to Thrissur to pursue engineering. She finds it difficult to cope with her new surroundings in college and her hostel.",161,Comedia,super sharanya,2022
-,Patricia Martínez de Velasco,Patricia Martínez de Velasco,-,-,Comedia,aquí entre nos 2,2022
7.7,Amy Poehler,Mark Monroe,-,103,Comedia,lucy and desi,2022
-,Iskender Bingol,"['Iskender Bingol', 'Fahri Tas']",-,-,Comedia,kaygisiz bas,2022
-,Hazar Deniz BG,Hazar Deniz BG,-,90,Comedia,run away if you scared,2022
-,Claude Saussereau,Claude Saussereau,"A girl, looking for her father, asks for help from her neighbor, whom she thinks is a superhero.",76,Comedia,la cygne des héros,2022
-,Gavin Von Karls,"['Bill Downey', 'C.J. Duke']",-,-,Comedia,a bimbo babe lost in dinosaur zombie hell,2022
4.7,Chus Gutiérrez,Marta González de Vega,-,92,Comedia,de caperucita a loba,2022
7.4,Chaz Moore,Jason Sereno,THE GET LOST LOSERS follows the most cantankerous rock band in Hollywood as it prepares for a super-clutch industry showcase and one last shot at fame.,93,Comedia,the get lost losers,2022
5.4,Kirill Kotelnikov,"['Leonid Andronov', 'Evgeny Gorenburg']","Today, the courier Grisha Subbotin has many clients: criminal authorities, languid ladies, people in black, fortune tellers and other extraordinary personalities. Solving their problems and getting out of difficult situations, Grisha goes to his goal - to save up for a drum kit. ... Leer todo",104,Comedia,grisha subbotin,2022
5.7,Akhil Anilkumar,"['Akhil Anilkumar', 'Vivek Chandran', 'Ajay Vijayan']","A school teacher, who is 28 years old and in in search for a suitable groom!. She has gone through 31 wedding proposals, but not a single one fell into place.",110,Comedia,archana 31 not out,2022
6.4,"['Martin Kopp', 'Jakub Stáfek']","['Jakub Stáfek', 'Tomás Vávra']","More than a year has passed since the last time we saw Julio Lavický (Jakub Stáfek) (yes, it was when he ""sold"" the match, but forgot about it and scored a beautiful goal). Lavi is, as his agent would say Jarda (Jakub Prachar), still the same demented person, but he finally start... Leer todo",103,Comedia,vysehrad: fylm,2022
7.1,"['Pete Pitrelli', 'Dale Stelly']","['Jennifer Lee', 'Pete Pitrelli']","Less than 24 hours after being released from a ten year bid for an armored truck robbery, 2 Sweet is being chased by his ex partner in crime, Twan, who wants his cut of the money stashed while 2 Sweet was inside.",-,Comedia,first day out,2022
3.7,Clara Martínez-Lázaro,Clara Martínez-Lázaro,-,80,Comedia,pijamas espaciales,2022
6.5,Julien Rambaldi,"['Jean-Luc Gaget', 'Julien Rambaldi']","Follows Angèle, a young undocumented woman in her thirties who lives on the outskirts of Paris.",105,Comedia,les femmes du square,2022
-,Sujewa Ekanayake,Sujewa Ekanayake,Two extraordinary people go on several dates in New York City and plan a project that may change the world for the better.,-,Comedia,the secret society for slow romance,2022
6.4,Quentin Dupieux,Quentin Dupieux,-,74,Comedia,incroyable mais vrai,2022
5.5,Stephanie Laing,"['Stephanie Laing', 'Brad Morris']","A family that's been divided for years but when the matriarch grandma Mabel dies suddenly, the family has to come together. Her death takes the family on a journey, discovering that not only did she keep secrets, but so did everyone else.",95,Comedia,family squares,2022
4.4,Lorenzo d'Amico de Carvalho,"['Anne Riitta Ciccone', ""Lorenzo d'Amico de Carvalho""]",Elena's story told through her first teenage loves in Italy in the early 1990s.,100,Comedia,gli anni belli,2022
-,Greg Dale,Greg Dale,"It is a bilingual love comedy about a Japanese divorcee who has to take in an American male roommate to make ends meet. Mikuko Abe is stuck, both in life and in love. When her daughter sends her Vincent, an American visitor, the last thing she wants is to let him live with her. W... Leer todo",113,Comedia,reflections,2022
7.2,Eduardo Ortíz,"['Alexis Sebastián Méndez', 'Jesus M. Rivera']",-,82,Comedia,los foodtruckeros,2022
5.6,Nicola Rose,Nicola Rose,-,100,Comedia,"goodbye, petrushka",2022
8.9,Mitchell Tolliday,"['Neil Rickatson', 'Mitchell Tolliday']",Six interconnected stories tell the rapid rise and violent fall of rock band 'Stack of Corpses',97,Comedia,murder ballads: how to make it in rock 'n' roll,2022
6.4,Marianne Blicher,"['Rasmus Birch', 'Marianne Blicher']",-,100,Comedia,miss viborg,2022
5.7,Arun Vaiga,Rajesh Varma,Former rowdy jayan is in a mission to conduct the marriage of his niece.Things got out of hands when things get worse,129,Comedia,upacharapoorvam gunda jayan,2022
5.1,Necati Aslan,Necati Aslan,-,-,Comedia,zalo,2022
7.0,Jakob Rørvik,Jakob Rørvik,"The quantum physicist Thomas thinks he is breaking the code of universe, but fails to solve the mysteries of his own life. Even when the people he loves most; the son, the ex and the mother, all try to drag him back to the domestic sphere.",98,Comedia,thomas mot thomas (en sensasjonell teori om det ubetydelige livet i multiverset),2022
4.6,Nacho G. Velilla,"['David S. Olivas', 'Antonio Sánchez', 'Nacho G. Velilla']",-,106,Comedia,"por los pelos, una historia de autoestima",2022
-,Christopher Downie,Christopher Downie,"A brother and sister are forced to become exterminators when a chemical spill mutates the local vermin, creating hyper intelligent pests who attempt to take over their small Scottish town.",-,Comedia,buggers,2022
7.2,Vimal Krishna,"['Vimal Krishna', 'Sidhu Jonnalagadda']","A lazy young man spends his time chasing girls, until an incident changes his life forever.",121,Comedia,dj tillu,2022
-,-,-,-,-,Comedia,dear universe,2022
5.9,Gary Alazraki,"['Matt Lopez', 'Edward Streeter']",-,117,Comedia,der vater der braut,2022
5.3,Alireza Golafshan,Alireza Golafshan,Two bachelorette) parties meet under the Ibizan sun. This could simply be a fun getaway for the single girls--if the future groom wouldn't be Jasmin's ex-boyfriend and her own wedding not just a fake one.,118,Comedia,jga: jasmin. gina. anna.,2022
-,Alex Welder Díaz,Alex Welder Díaz,-,-,Comedia,el himno mundial,2022
6.7,Jim Archer,"['David Earl', 'Chris Hayward']",-,90,Comedia,brian and charles,2022
