,puntuacion_imdb,direccion,guion,argumento,duracion,titulo, anio
510,7.3,"['Robin Bextor', 'Paul Bryers']","['Daniel Diehl', 'Mark Donnelly']","England's infamous Tower of London is showcased, and a history of its uses, including a prison, torture chamber and repository for the royal jewels.",45,tales from the tower,2001
511,,,,,,training day,2001
512,5.6,Alkinos Tsilimidos,Daniel Keene,Two down-on-their-luck blokes have good fortune fall into their laps when the chance to train a greyhound is offered to them. Little do they know their silent partner is setting them up for a fall.,84,silent partner,2001
513,7.4,Francisco Aragon,Francisco Aragon,"Told from the point of view of a young boy, Raymond remembers what it was like growing in single parent household in the 1970's in East LA.",110,my father's love,2001
514,5.9,Giuseppe Bertolucci,Giuseppe Bertolucci,A young student of an acting school decides to try her natural talent for fiction in her everyday life.,107,l'amore probabilmente,2001
515,6.4,Michael Apted,"['Robert Harris', 'Tom Stoppard']",-,-,enigma,2001
516,3.7,Robert Manganelli,"['Robert Manganelli', 'Tony Schillaci']","The story of a clairvoyant who falls in love with a crime photographer. Soon, both become involved in the search for a pathological murderer.",-,after image,2001
517,5.4,['John E Vitali'],['John E Vitali'],"In order to make his legal problems disappear, ANTHONY VALENTINE agrees to form an amateur men's street hockey team and represent his home town in a state-wide tournament. Although he sees this as an opportunity to keep the old gang together, the old gang does not, and very reluctantly plays along half heartedly, until one of their teammates is killed in an auto accid... Leer todo",108,the demo crew,2001
518,7.3,-,-,Documentary about the creation of the Commando's and their exploits in all areas of conflict,-,behind enemy lines,2001
519,7.4,Cristobal Krusen,Cristobal Krusen,"The indoctrination of Gerrit Wolfaardt is complete: his family traditions, history, culture- even his church-have taught him that black South Africans are a cancer in the land. Under the eye of prominent members of the government and military, Gerrit develops a diabolical plan to rid South Africa of its ""black danger."" Before his plans can be carried out, he meets two... Leer todo",102,final solution,2001
520,,,,,,impostor,2001
521,,,,,,the scar,2001
522,7.0,Yuri Biersach,Yuri Biersach,An aspiring magazine writer gets the assignment of a lifetime.,93,long lost love,2001
523,7.3,Terry Zwigoff,"['Daniel Clowes', 'Terry Zwigoff']",-,-,ghost world,2001
524,,,,,,africa i love you,2001
525,7.3,David Lee,"['Phil Rosenthal', 'Jason Gelles', 'Mike Haukom']",-,-,net worth,2001
526,5.1,Ron Chartier,"['Anthony Harrison', 'Ron Chartier']","A psychological drama. It is the story of a young man who, through a series of surreal visions, comes to believe that he is a serial killer targeting pedophiles. The film explores the consequences of someone taking action on such familiar impulses as ""If any one of those creeps ever tried to touch one of my kids, I'd..."" The killer is pursued by the unconventional Ins... Leer todo",92,dark water,2001
527,-,George Erschbamer,"['Dan Clark', 'Peter Mohan', 'Brad Markowitz']",-,-,along came a spider,2001
528,6.8,Jason Kittelberger,"['Jason Kittelberger', 'Donna Strader']","Katherine, a single, middle-aged woman, owns a small flower shop in the city. Vernon, a pathological liar, is her only employee. However, instead of working, Vernon spends his time following Katherine around the shop, far more interested in talking about Cliffs Notes than he is in doing anything useful. Somehow, Vernon can't seem get Katherine's attention, until his f... Leer todo",81,the distinct smell of red,2001
529,5.6,Mike Flanagan,Mike Flanagan,"Details the trials and tribulations of four student photographers who collaborate on one final project before graduation. Caught sharing photos in their portfolios, David, Karma, Danny, and Kevin are given a chance to save their final grade before graduation. Danny returns home that night to find his fiancé Stephanie in bed with another man. Unnoticed and enraged, he ... Leer todo",90,still life,2001
530,5.6,['Billy Bob Thornton'],['Billy Bob Thornton'],Dark comedy where a married couple comes to the aid of a jailed uncle.,101,daddy and them,2001
531,6.9,André Klotzel,"['Andr Klotzel', 'Jos Roberto', 'Torero Machado Assis']","Free adaptation of Machado de Assis's classic. The narrator is a rich dead man, who tells us about his life and times, making fun of both.",101,memórias póstumas de brás cubas,2001
532,,,,,,race to space,2001
533,,,,,,lagaan: once upon a time in india,2001
534,7.9,David Lynch,David Lynch,-,-,mulholland drive,2001
535,6.0,Jari Halonen,"['Jari Halonen', 'Kauko R', 'Jorma Tommila']",Finland in the 1850's take the first steps towards independence. The Finnish-language authors introduce themselves.,104,aleksis kiven elämä,2001
536,5.6,Sam Pillsbury,['Kathy Mc Cormick'],Three escaped convicts hide out in the home a reclusive woman as they wait to catch a ferry.,91,morgan's ferry,2001
537,4.8,Mars Callahan,"['Mars Callahan', 'Doug Klein']",Four young compulsive gamblers come up with a radical plan to get out of debt with a fixed game.,93,zigs,2001
538,5.5,Adam Brooks,"['Jennifer Egan', 'Adam Brooks']","A teenage girl travels to Paris in the 1970s trying to find out about her sister's suicide, and falls in love with her dead sister's boyfriend.",-,the invisible circus,2001
539,,,,,,15 minutes,2001
540,5.9,Sergio Dow,"['Manuel Zapata', 'Olivella Luis Zelkowicz']","During the Kenyan struggle for independence from the British in the late 1950s, a scientific safari led by Ernest Hemingway undertakes the ascent of Mount Kenya. Hemingway has been warned by Kikuyu tribe members not to violate the sacred laws of Mwene-Nyaga, the mountain's god, by harming the elephants which ascend its peaks because it will lead to self-destruction, a... Leer todo",-,"hemingway, the hunter of death",2001
541,,,,,,hard ball,2001
542,-,['Lee Shallat Chemel'],"['Gwen Macsai', 'David Richardson', 'Robin Epstein']","Betsy contemplates proposing to Mark, but Jake advises her how to really throw him off balance. Meanwhile, Joan struggles with how to react when one of her favorite students cheats on a test.",-,the proposal,2001
543,2.7,Emmanuel Itier,"['Stephen Johnston', 'Erik Tomakin']",A serial killer on the loose targets co-ed DJ Alex Sheppard but the blonde radio host won't scare easily and decides to strike first by seducing the murderer.,91,the midnight hour,2001
544,7.2,Jan Hintjens,"['Slobodan Despotovski', 'Bob Goossens', 'Jan Hintjens']","To love or to kill ? A story of a strong friendship between two men with nothing in common. A story of an impossible friendship which ends in a vendetta between two families for generations. 1902, Macedonia: Mitre, a poor Macedonian Christian, saves the life of Osman, a rich Turkish Muslim. They become blood-brothers. But vendetta and betrayal will take the place of f... Leer todo",103,odmazda,2001
545,6.2,"['Sean Kinney', 'Ross H Martin']","['Sean Kinney', 'Ross H Martin']","Accidents happen for a reason. ""Rubbernecking"" is a dramatic comedy about diverse characters stuck behind a major traffic jam. Some have road rage, some stop and smell the roses, the rest find a good time. Fasten your seatbelt. Drive safely. And enjoy the ride!",-,rubbernecking,2001
546,,,,,,éloge de l'amour,2001
547,,,,,,the caveman's valentine,2001
548,,,,,,a day in black and white,2001
549,,,,,,o,2001
550,,,,,,ring of fire,2001
551,5.7,Louis Saia,"['Ren Brisebois', 'Fran Camirand', 'Louis Saia']","Three years have passed since the tournament in France and the team formed the Boys always seem great team. When a rich businessman comes in, everything changed.",124,les boys iii,2001
552,7.5,['Mark J Harris'],['Mark J Harris'],"A walled off, ""by the book"" State Executioner befriends a man on death row and is humanized by the experience.",-,last days,2001
553,7.8,Kenneth August,Kenneth August,-,-,...or forever hold your peace,2001
554,4.8,['Vincent Jay Miller'],['Vincent Jay Miller'],"Mike is romantic and persistent, a social worker at a psychiatric clinic who falls for a new intern. Gabriela is passionate; she's also engaged; although her love for her fiance Patrick seems more fraternal than erotic, she has an overwhelming sense of obligation to marry him. Mike gets dubious counsel from a colleague, Douglas, who's seems to have a new relationship ... Leer todo",93,gabriela,2001
555,5.2,Mark Wilkinson,Mark Wilkinson,"On the brink of her world tour, at the height of her success, alternative rock violinist, Gypsy, put down her violin and walked away... A man brutally beats his girlfriend to death and tosses her remains into a local river... A retired Boston PD detective isn't buying the news report of a local girl accidentally drowning... While Gypsy's unprecedented disappearance pe... Leer todo",102,dischord,2001
556,6.7,Joseph Vilsmaier,"['Reinhard Klooss', 'Christiane Kohl', 'Klaus Richter']",-,103,leo und claire,2001
557,,,,,,finder's fee,2001
558,7.2,Richard Moos,Thomas Murtagh,-,99,orphan,2001
559,5.2,Steve Miner,"['George Durham', 'Scott Busby', 'Martin Copeland']",-,-,texas rangers,2001
560,4.8,Gary Winick,"['Kevin Kennedy', 'Paul Kneubuhl', 'Fisher Stevens']",-,87,sam the man,2001
561,6.9,Neil Hollander,Regine Michel,"Victims of China's ""One-Child"" policy. A Quest for freedom in the South China sea. Birds of Passage is a story of survival as a crew of renegades and a cargo of 200 orphans (all girls) with the help of Captain John Savienko (Stacy Keach) sails towards a brighter future.",-,birds of passage,2001
562,-,-,-,Ver la información de la producción en IMDbPro,-,la donna antilope,2001
563,7.7,Pan Nalin,"['Pan Nalin', 'Tim Baker']","A spiritual love-story set in the majestic landscape of Ladakh, Himalayas. Samsara is a quest; one man's struggle to find spiritual Enlightenment by renouncing the world. And one woman's struggle to keep her enlightened love and life in the world. But their destiny turns, twists and comes to a surprise ending...",145,samsara,2001
564,7.6,Sarah Thorp,Sarah Thorp,"Jane, a formerly suicidal Los Angeles waitress, decides her life does have meaning after all when she finds a gun that was thrown away after a convenience store robbery, starting a life of crime.",90,see jane run,2001
565,,,,,,between the moon and montevideo,2001
566,,,,,,vercingétorix,2001
567,8.0,Tjardus Greidanus,Tjardus Greidanus,-,22,riding in cars with boys,2001
568,6.2,Jan Troell,"['Jimmy Karlsson', 'Karl Erik', 'Olsson Snogerod', 'Jan Troell']","Inspired by real-life Elsa Andersson, this mostly fictional movie tells the story of her upbringing as a farmer's daughter, in the early 1900s, who dreams of getting away from the farm and becoming an aviatrix.",154,så vit som en snö,2001
569,,,,,,all forgotten,2001
570,6.3,Stephen Herek,John Stockwell,-,-,rock star,2001
571,6.3,Tom Rice,"['Tom Rice', 'David Armstrong']","The close friendship of two young women, each of a different race, and their struggle to find purpose in their lives during this time of social injustice and world war.",93,the rising place,2001
572,,,,,,the body,2001
573,2.6,['Lionel C Martin'],"['Tony De', 'Camillis Louis', 'J Pearlman']",A twenty-something tennis instructor/gigolo gets embroiled in a scheme involving seduction and insider trading.,93,longshot,2001
574,3.9,Gigi Gaston,"['Christian Gudegast', 'Paul Horsun', 'John Mc Mahon']",Three women outsmart unsavory men who try to cheat them out of their take in an almost-botched casino heist.,91,beyond the city limits,2001
575,,,,,,tart,2001
576,5.4,Geoff Cunningham,Geoff Cunningham,A young interracial couple must overcome the prejudices of their families and society to maintain their relationship.,90,rocky road,2001
577,,,,,,moulin rouge!,2001
578,6.6,['Piyush Dinker Pandya'],['Piyush Dinker Pandya'],"College freshman Krishna Reddy, who has never cared for his Indian-American cultural heritage, looks forward to a new life on campus but is surprised to find that he has been assigned Indian roommates. Through his new experiences, he struggles to understand the side of himself he has always turned his back on in order to fit in.",100,american desi,2001
579,7.2,Sergei Davidoff,Sergei Davidoff,"Through all the years, someone was watching over him but he never knew.",85,childhood,2001
