puntuacion_imdb,direccion,guion,argumento,duracion,genero,titulo,anio
-,Stuart Ellis,Stuart Ellis,"Marie is celebrating her birthday with her boyfriend, Robert. The evening is perfect, until Robert's cell phone beeps at the wrong time....",7,Drama,busy night,busy night
8.1,Mark Mollenkamp,Mark Mollenkamp,"James is a normal 13 year-old. When a cute high school girl flirts with him, he's thrown for a loop. She wants him to come back to her house for a good time, but the boy is nervous. Something just doesn't seem right.",11,Drama,lure,lure
6.3,Heng Tang,Heng Tang,-,20,Drama,the last chip,the last chip
-,Sven Ilgner,-,-,8,Drama,schlafgut,schlafgut
7.6,Nathan Drillot,Nathan Drillot,-,12,Drama,bright lights,bright lights
8.9,Oriol Bernat,Andrew Ward,"When Jack's wife dies in an unexpected car crash - he finds a solution in heroin, which allows him to hallucinate her back into existence, into his arms, and into his life. He chases her using more and more heroine to keep her 'alive' until they are finally reunited as he OD's.",27,Drama,yesterday's dream,yesterday's dream
8.4,Samuel Dowe-Sandes,"['Samuel Dowe-Sandes', 'Ira Mc', 'Aliley']","Deep in the woods of Vermont, three old friends come to a fork in the road during what seems to be a routine deer-hunting weekend.",31,Drama,out of the woods,out of the woods
7.5,Peter Livolsi,"['Peter Livolsi', 'Matthew Schaefer']","Ben, Duncan, and Mary are the three main characters in ""Duncan Removed"", a film that asks the question, what if that little voice inside your head belonged to someone else?",21,Drama,duncan removed,duncan removed
6.9,Sian Heder,Sian Heder,"Desperate to be rid of her toddler in order to have an affair, a dissatisfied Beverly Hills Housewife hires a stranger to babysit and ends up getting much more than she bargained for. ""Mother"" is a dark and funny look at neglect, and what it really means to get what we want.",15,Drama,mother,mother
8.1,Malona P. Badelt,"['Malona P. Badelt', 'T. Coraghessan Boyle']","65 Million years ago, a meteor collided with earth and erased seventy-five percent of all living species. Tonight, Ted and Maureen Biehn receive a phone call that their daughter has been hit by a car. Two tragedies begin to intertwine and the Biehn's life is about to change forever.",14,Drama,chicxulub,chicxulub
7.9,Elaine L. Liu,Elaine L. Liu,"Set during the Chinese Cultural Revolution in 1966, this short tells the story of a projectionist who accidentally inverts a film featuring Chairman Mao. The townsfolk and Red Guard are so enraged by the upside down image of one of China's most feared and revered leaders that the innocent mistake results in dire consequences for the projectionist.",12,Drama,the projectionist,the projectionist
8.3,Bilge Ebiri,Bilge Ebiri,A hapless thief gets more than he bargained for when he starts scoping out an old woman's luggage.,10,Drama,purse snatcher,purse snatcher
7.6,Lucian Pintilie,"['Lucian Pintilie', 'Vasile Voiculescu']",-,39,Drama,tertium non datur,tertium non datur
-,Domenica Cameron-Scorsese,Domenica Cameron-Scorsese,-,-,Drama,spanish boots,spanish boots
7.3,Mike Doyle,Mike Doyle,An old man meets a boy by the Brooklyn Bridge & they have an effect on each others lives.,13,Drama,shiner,shiner
5.8,Telmo Martins,Jorge Vaz Nande,-,20,Drama,utensílios do amor,utensílios do amor
6.2,Hong Khaou,Hong Khaou,"It is said that if one succeeds in catching a falling leaf in mid-flight, then a wish will be granted. Leung and Will, two teenagers, venture into the woods to catch themselves a wish but Leung longs for something that Will isn't willing to give. A touching tale about the anxiety and excitement of a boy wanting to kiss his best friend.",9,Drama,summer,summer
-,Nicolas Doldinger,Nicolas Doldinger,One man finds that he cannot escape the terror of the outside world even within his own home.,18,Drama,home,home
8.0,Burleigh Smith,Burleigh Smith,A war veteran attends a friend's funeral. The turnout is pathetic and the few people present want to get the ceremony over. But the veteran won't let them forget his friend so easily.,7,Drama,flights of angels,flights of angels
7.8,Stephen Keep Mills,Stephen Keep Mills,A man withdraws to an empty beach to smoke a cigar and fantasize. An approaching storm out across the water mirrors the storm inside him as his fantasies propel him to the very edge of himself and to a surprise yearning greater than flesh or adventure.,15,Drama,a cigar at the beach,a cigar at the beach
7.6,David Brind,"['David Brind', 'Joe Pintauro']","Fifteen years ago, Star (Sandra Bernhard) and Betty (Cady Huffman) shared the stage of an off-off Broadway theatre company. Today, Betty is a New York single mom, doing voiceover work for denture commercials, and Star has just won a Golden Globe for Best Supporting Actress. When the two actresses reunite for a drink, the conversation spins from cordial chitchat to cat... Leer todo",-,Drama,twenty dollar drinks,twenty dollar drinks
7.3,Michael Connors,Michael Connors,"When an Army officer helps one of his soldiers go AWOL on the eve of their deployment to Iraq, loyalties and consequences twist and turn and everybody must live with their actions.",16,Drama,recalled,recalled
6.2,Christina Ray,Christina Ray,"A lonely recluse makes a late night phone call, confessing his obsession with a mysterious woman from a laundromat.",5,Drama,laundromancer,laundromancer
6.4,Jane Shearer,"['Steve Ayson', 'Jane Shearer']",An exploration of the mind of a murderer who thinks he's gotten away with it.,10,Drama,nature's way,nature's way
-,Andrew Burrows-Trotman,Andrew Burrows-Trotman,-,-,Drama,amma,amma
8.3,Axel Brauns,Axel Brauns,-,4,Drama,frühstücken,frühstücken
9.0,Fiona Pinkernell,Fiona Pinkernell,"Life is ephemeral. Love is eternal. A man takes devoted care of his sick wife. When she dies, he is left with the ultimate decision.",6,Drama,swan song,swan song
6.7,Florence Miailhe,"['Marie Desplechin', 'Florence Miailhe']","Seven characters, who are not connected with each other, live a restless day in the district in renovation of a busting city. Each one pursues a distinct aim and nobody pays attention to the others. A rag doll passes from the hands of one character to the other's. And their ways criss-cross until they finally meet and unite.",15,Drama,conte de quartier,conte de quartier
