titulo,anio,puntuacion,id
Super Troopers,2001,36,tt0247745
Storytelling,2001,54,tt0250081
Goebbels und Geduldig,2001,,tt0249542
Legally Blonde,2001,71,tt0250494
Hedwig and the Angry Inch,2001,,tt0248845
Rat Race,2001,45,tt0250687
Kevin of the North,2001,35,tt0251174
Plan B,2001,29,tt0249082
Spot,2001,,tt0250720
The Search for John Gissing,2001,89,tt0250716
Evolution,2001,44,tt0251075
Der Schuh des Manitu,2001,,tt0248408
Vakvagányok,2001,,tt0251458
Stickmen,2001,87,tt0251415
Honolulu Baby,2001,,tt0251734
Magic Rock,2001,57,tt0251193
High Heels and Low Lifes,2001,20,tt0253126
Thank Heaven,2001,,tt0252902
One Leg Kicking,2001,40,tt0253399
Mademoiselle,2001,33,tt0253225
Teddy Bears' Picnic,2001,0,tt0250282
Series 7: The Contenders,2001,,tt0251031
All Over the Guy,2001,43,tt0250202
The Brothers,2001,63,tt0250274
Late Night Shopping,2001,67,tt0250491
Almost Salinas,2001,20,tt0252225
Double Whammy,2001,30,tt0250347
Buffalo Soldiers,2001,73,tt0252299
All the Queen's Men,2001,7,tt0252223
Corky Romano,2001,7,tt0250310
Le vélo de Ghislain Lambert,2001,,tt0252665
American Pie 2,2001,50,tt0252866
My Best Friend's Wife,2001,,tt0253114
CQ,2001,66,tt0254199
On appelle ça... le printemps,2001,,tt0254622
Lansdown,2001,38,tt0255312
Negocio Redondo,2001,,tt0255414
Tortilla Soup,2001,75,tt0255653
Daun Haus,2001,,tt0255958
Dog Eat Dog,2001,50,tt0254284
Every Seven Minutes,2001,,tt0256011
The Martins,2001,52,tt0253827
Cubbyhouse,2001,15,tt0255909
Out Cold,2001,8,tt0253798
Todo me pasa a mí,2001,,tt0253821
The Anniversary Party,2001,61,tt0254099
Terrorama!,2001,,tt0255637
The Curse of the Jade Scorpion,2001,45,tt0256524
The Triumph of Love,2001,,tt0253840
Last Wedding,2001,83,tt0256871
Ce vieux rêve qui bouge,2001,,tt0256666
Scary Movie 2,2001,14,tt0257106
Olive Juice,2001,70,tt0254617
Pauline & Paulette,2001,,tt0256259
Liberté-Oléron,2001,,tt0254521
The Animal,2001,30,tt0255798
Die Gottesanbeterin,2001,,tt0257727
Üvegtigris,2001,,tt0257290
Liars Club,2001,,tt0258127
Road to Redemption,2001,62,tt0256341
Emil und die Detektive,2001,,tt0256739
Chori Chori Chupke Chupke,2001,,tt0256692
Shallow Hal,2001,49,tt0256380
Torrente 2: Misión en Marbella,2001,,tt0257231
Being Light,2001,,tt0257434
Mädchen Mädchen!,2001,,tt0258827
Pootie Tang,2001,27,tt0258038
Bubble Boy,2001,31,tt0258470
Erotic Survivor,2001,44,tt0259297
Du soleil pour les gueux,2001,,tt0259289
Monas verden,2001,,tt0257930
Lovely & Amazing,2001,86,tt0258273
Mari del sud,2001,,tt0259424
Nebraska Supersonic,2001,,tt0258834
La tour Montparnasse infernale,2001,,tt0259060
Se fossi in te,2001,,tt0259561
Du pic au coeur,2001,,tt0259991
Lammbock,2001,80,tt0258760
Hou niao,2001,,tt0259354
Grégoire Moulin contre l'humanité,2001,,tt0259340
The Rest of Your Life,2001,,tt0261236
Mullet,2001,43,tt0261842
Jackpot,2001,29,tt0261755
La boîte,2001,,tt0262301
Corazón de bombón,2001,,tt0261623
Dirt,2001,-,tt0261652
Face to Face,2001,,tt0262408
Podari mne lunnyy svet,2001,,tt0261182
Black Days,2001,,tt0261570
"Yady, ili vsemirnaya istoriya otravleniy",2001,,tt0261435
Gamer,2001,29,tt0262429
Prikhodi na menya posmotret,2001,,tt0261184
Z pekla stestí 2,2001,,tt0261448
Jay and Silent Bob Strike Back,2001,52,tt0261392
La forteresse suspendue,2001,,tt0261697
Big Bad Love,2001,42,tt0260746
Going Greek,2001,66,tt0263386
Black Knight,2001,15,tt0265087
America's Sweethearts,2001,32,tt0265029
Mondscheintarif,2001,,tt0264917
Let's Get Skase,2001,,tt0264792
"Scotland, PA",2001,,tt0265713
Lipgloss Explosion!,2001,,tt0263657
The Socratic Method,2001,-,tt0265773
Voyance et manigance,2001,,tt0266013
Monsoon Wedding,2001,95,tt0265343
De vriendschap,2001,,tt0266017
L'ultimo bacio,2001,,tt0265930
Without Charlie,2001,,tt0266057
Dumb Luck,2001,,tt0264559
Chaos,2001,84,tt0265116
Elvira's Haunted Hills,2001,69,tt0265171
Commedia sexy,2001,,tt0264491
Pizzás,2001,,tt0265533
The Royal Tenenbaums,2001,81,tt0265666
Kissing Jessica Stein,2001,83,tt0264761
American Chai,2001,52,tt0264355
Los niños invisibles,2001,,tt0264944
Das Sams,2001,,tt0265691
Geregelte Verhältnisse,2001,,tt0267518
Rush Hour 2,2001,51,tt0266915
Bad Karma,2001,24,tt0266293
Karmina 2,2001,,tt0267633
Recess: School's Out,2001,60,tt0265632
Barnie et ses petites contrariétés,2001,,tt0267044
"UP, Michigan!",2001,,tt0267057
Amici ahrarara,2001,,tt0267259
Hollywood Sex Fantasy,2001,,tt0266629
Lunch with Charles,2001,-,tt0267694
Barstow 2008,2001,,tt0267297
Wooly Boys,2001,63,tt0268040
Carrément à l'Ouest,2001,,tt0268211
Jimmy Neutron: Boy Genius,2001,74,tt0268397
The Man Who Sued God,2001,71,tt0268437
El paraíso ya no es lo que era,2001,,tt0267816
The Shipment,2001,,tt0268636
"Amor, curiosidad, prozak y dudas",2001,,tt0268926
Ma femme est une actrice,2001,,tt0269499
Betty Fisher et autres histoires,2001,,tt0269329
Jacobs frestelse,2001,,tt0269388
Amatørene,2001,,tt0268917
Confession d'un dragueur,2001,,tt0269105
Two Can Play That Game,2001,40,tt0269341
Puder,2001,,tt0269742
Nexxt,2001,,tt0269624
Reines d'un jour,2001,,tt0269771
VII. Olivér,2001,,tt0270023
Tündérdomb,2001,,tt0269993
Vizontele,2001,88,tt0270053
Utolsó vacsora az Arabs Szürkénél,2001,,tt0270020
La pena máxima,2001,,tt0270569
Costa!,2001,,tt0270891
Kuch Khatti Kuch Meethi,2001,36,tt0271604
Absolument fabuleux,2001,55,tt0271945
L'art (délicat) de la séduction,2001,,tt0272454
Blek Giek,2001,,tt0273123
Mujhe Meri Biwi Se Bachaao,2001,,tt0272735
Jump Tomorrow,2001,82,tt0273300
The Jimmy Show,2001,40,tt0271020
Happy Now,2001,79,tt0271538
Les âmes câlines,2001,,tt0272093
Känd från TV,2001,,tt0271031
15 août,2001,,tt0271935
Heinrich der Säger,2001,,tt0272123
The Crooked Mile,2001,,tt0272563
According to Spencer,2001,22,tt0272440
Dead Dogs Lie,2001,,tt0272068
Chung Mou Yim,2001,,tt0272362
HS - hors service,2001,,tt0272116
Îles flottantes,2001,,tt0271893
The Accidental Spy,2001,25,tt0271946
Festival in Cannes,2001,65,tt0273607
Apparao Ki Oka Nela Thappindi,2001,,tt0273089
30 Years to Life,2001,67,tt0273048
En kort en lang,2001,,tt0273719
Meine polnische Jungfrau,2001,,tt0273805
Kleine Kreise,2001,-,tt0273715
Robbie's Brother,2001,,tt0274057
Max Keeble's Big Move,2001,29,tt0273799
Tango Kabaree,2001,,tt0274154
Pas d'histoires!,2001,,tt0273772
Mongoland,2001,84,tt0273833
Higher Ed,2001,,tt0273650
Haiku Tunnel,2001,,tt0273253
Feri és az édes élet,2001,,tt0273606
"Caruso, zero in condotta",2001,,tt0274419
Come si fa un Martini,2001,,tt0274432
Alla rivoluzione sulla due cavalli,2001,,tt0274323
Miel para Oshún,2001,,tt0273812
Passing Stones,2001,,tt0274708
Tanguy,2001,64,tt0274155
La bête de miséricorde,2001,,tt0274403
Ogni lasciato è perso,2001,,tt0273910
The Experience Box,2001,,tt0274491
Moszkva tér,2001,,tt0273840
Una lunga lunga lunga notte d'amore,2001,,tt0274637
Me & Mrs. Jones,2001,60,tt0274652
Sohasevolt Glória,2001,,tt0274871
South Kensington,2001,17,tt0274874
My Sweet Home,2001,,tt0274680
Very Heavy Love,2001,,tt0275045
Hombres felices,2001,,tt0275407
Nuit de noces,2001,,tt0275560
Amores Possíveis,2001,,tt0275915
Hemso,2001,,tt0276191
El gran marciano,2001,,tt0276167
Himmlische Helden,2001,,tt0276194
Redemption Road,2001,,tt0277270
Faat Kiné,2001,78,tt0276951
Seljaci,2001,,tt0278026
E adesso sesso,2001,,tt0277688
The Trouble with Lou,2001,,tt0276584
El cielo abierto,2001,,tt0276863
Full Frontal,2001,39,tt0277713
Lagi Lagi Senario,2001,,tt0277089
Posers,2001,23,tt0278636
Hacerse el sueco,2001,,tt0276176
Elling,2001,85,tt0279064
Polish Spaghetti,2001,,tt0275596
House of Luk,2001,,tt0276203
Professor Niedlich,2001,,tt0276423
Title to Murder,2001,,tt0277386
Zou dao di,2001,,tt0276769
Anita no perd el tren,2001,,tt0277578
Lawless Heart,2001,87,tt0276276
Amerikana,2001,,tt0276773
Pieniadze to nie wszystko,2001,,tt0276409
Southlander: Diary of a Desperate Musician,2001,,tt0278044
Mutant Aliens,2001,41,tt0277909
Cum to Live,2001,,tt0276886
Not Another Teen Movie,2001,31,tt0277371
Kakkakuyil,2001,,tt0277774
Café de la plage,2001,,tt0276837
How High,2001,25,tt0278488
Jodi No. 1,2001,40,tt0278522
Big Time,2001,85,tt0278976
"Kids in the Hall: Same Guys, New Dresses",2001,,tt0279176
Free,2001,,tt0279088
On the Line,2001,19,tt0279286
Mars Turkey,2001,83,tt0278554
Vertiges de l'amour,2001,,tt0279494
Minoes,2001,,tt0279231
Munje!,2001,,tt0279248
Hotel,2001,41,tt0278487
Vakkalathu Narayanankutty,2001,-,tt0278130
681-0638,2001,,tt0279620
Yam yeung lo 8: Goon choi chai,2001,,tt0279483
Budget Padmanabham,2001,-,tt0279709
The Navigators,2001,89,tt0279977
O kalyteros mou filos,2001,,tt0279895
Pachito Rex - Me voy pero no del todo,2001,,tt0280001
Red Zone,2001,,tt0280066
Un mundo raro,2001,,tt0279969
Jeans,2001,59,tt0279885
Joe Somebody,2001,21,tt0279889
Domésticas: O Filme,2001,,tt0279783
Dream,2001,38,tt0279792
25 Watts,2001,79,tt0280381
De verlossing,2001,,tt0280179
42K,2001,57,tt0280383
Amy's Orgasm,2001,26,tt0280424
6 dni strusia,2001,,tt0280385
Ball in the House,2001,7,tt0280456
Sladke sanje,2001,,tt0281202
Stakaman!,2001,,tt0282184
The Zeros,2001,,tt0281398
WillFull,2001,,tt0281370
Ponterosa,2001,,tt0281078
Gosford Park,2001,87,tt0280707
Sexy Boys,2001,13,tt0282155
The Art of Woo,2001,0,tt0280436
Wasabi,2001,43,tt0281364
True Legends of the West,2001,,tt0282220
The Château,2001,51,tt0283288
Hail Sid Caesar! The Golden Age of Comedy,2001,,tt0282541
Blasphemy the Movie,2001,,tt0283267
Karaoke Fever,2001,,tt0283432
Men in Black II,2002,38,tt0120912
Trance,2002,69,tt0120870
Flophouse,2002,,tt0128216
Book of Love: The Definitive Reason Why Men Are Dogs,2002,,tt0156376
Clockstoppers,2002,29,tt0157472
Spooky House,2002,47,tt0160905
Easter,2002,,tt0160240
Duty Dating,2002,,tt0160239
Pipe Dream,2002,72,tt0164810
Interstate 60: Episodes of the Road,2002,,tt0165832
The Adventures of Pluto Nash,2002,5,tt0180052
"Slap Her, She's French!",2002,38,tt0187512
It's All About You,2002,,tt0190487
Shteps,2002,,tt0192630
While Supplies Last,2002,,tt0192789
Looking for Leonard,2002,80,tt0193545
Viva la scimmia,2002,,tt0195131
The Third Wheel,2002,33,tt0202623
Incantesimo napoletano,2002,,tt0203584
Johan Padan a la descoverta de le Americhe,2002,,tt0202416
The Water Game,2002,,tt0207826
Moving August,2002,,tt0212360
Love Conquers Paul,2002,,tt0219143
Unconditional Love,2002,14,tt0219374
The Last Place on Earth,2002,60,tt0218390
Buying the Cow,2002,54,tt0218864
Waking Up in Reno,2002,11,tt0219400
Heartbreak Hospital,2002,25,tt0219756
The Third Society,2002,,tt0221637
Superbob,2002,86,tt0220792
Hum Tumhare Hain Sanam,2002,48,tt0222024
O Fato Completo Ou À Procura De Alberto,2002,,tt0228293
Un couple épatant,2002,,tt0234940
Cheerleader Ninjas,2002,30,tt0235280
Love and a Bullet,2002,65,tt0235553
The Dangerous Lives of Altar Boys,2002,76,tt0238924
Slackers,2002,10,tt0240900
Kung Pow: Enter the Fist,2002,13,tt0240468
The New Guy,2002,7,tt0241760
Stuart Little 2,2002,81,tt0243585
Nick Knatterton - Der Film,2002,,tt0243451
40 Days and 40 Nights,2002,39,tt0243736
Par 6,2002,,tt0244122
P.S. Your Cat Is Dead!,2002,24,tt0245341
Just a Kiss,2002,18,tt0245479
Big Trouble,2002,48,tt0246464
Dummy,2002,70,tt0246592
Manna from Heaven,2002,22,tt0248169
Juwanna Mann,2002,10,tt0247444
Gamle mænd i nye biler,2002,,tt0246692
Jojo la frite,2002,,tt0246717
The Trip,2002,38,tt0250067
Astérix & Obélix: Mission Cléopâtre,2002,86,tt0250223
Separation Anxiety,2002,-,tt0249146
Cheats,2002,75,tt0250292
Na Tum Jaano Na Hum,2002,,tt0248216
Jumping for Joy,2002,-,tt0251163
Baby of the Family,2002,,tt0252918
The Sweetest Thing,2002,26,tt0253867
Pretty Cool,2002,,tt0251951
Maid in Manhattan,2002,38,tt0252076
97 Brooks,2002,,tt0250181
Love Life,2002,86,tt0253016
Vienna,2002,,tt0253895
Shoot or Be Shot,2002,33,tt0253688
Pinocchio,2002,0,tt0255477
Sweet Home Alabama,2002,38,tt0256415
Die Frau die an Dr. Fabian zweifelte,2002,,tt0256761
Bolivar soy yo,2002,,tt0257282
La vie politique des Belges,2002,,tt0256497
Djogo,2002,,tt0256703
About Schmidt,2002,85,tt0257360
A.K.A. Birdseye,2002,,tt0257355
Run Ronnie Run,2002,,tt0258100
The Perfect You,2002,35,tt0258877
My Big Fat Greek Wedding,2002,76,tt0259446
S1m0ne,2002,,tt0258153
Repli-Kate,2002,47,tt0260320
Returning Mickey Stern,2002,31,tt0259538
Mischka,2002,,tt0260185
Serving Sara,2002,4,tt0261289
Todo menos la chica,2002,,tt0262050
Como el gato y el ratón,2002,,tt0263017
The Month of August,2002,,tt0265344
Girl Fever,2002,,tt0265010
"Thank You, Good Night",2002,,tt0265864
Pumpkin,2002,36,tt0265591
Men with Brooms,2002,57,tt0263734
High Times Potluck,2002,,tt0264683
Just Can't Get Enough,2002,50,tt0265252
Scooby-Doo,2002,32,tt0267913
The Fall of the Louse of Usher: A Gothic Tale for the 21st Century,2002,,tt0268295
Big Fat Liar,2002,45,tt0265298
The Abduction Club,2002,40,tt0264333
Strange Hearts,2002,,tt0265625
Death to Smoochy,2002,42,tt0266452
Stealing Harvard,2002,9,tt0265808
Petites misères,2002,,tt0266849
Adaptation.,2002,,tt0268126
Hundtricket: The Movie,2002,,tt0268374
Ice Age,2002,77,tt0268380
Big Apple,2002,,tt0268992
Global Heresy,2002,74,tt0269281
Lone Star State of Mind,2002,81,tt0269483
Dirty Liar,2002,,tt0270911
Teknolust,2002,30,tt0270688
R.S.V.P.,2002,20,tt0271210
Mujhse Dosti Karoge!,2002,,tt0272736
Deep Freeze,2002,38,tt0272036
Black Swan,2002,85,tt0271400
The Other Brother,2002,33,tt0271045
Bark!,2002,14,tt0273453
Eight Legged Freaks,2002,48,tt0271367
Confessions of a Dangerous Mind,2002,80,tt0270288
Tadpole,2002,77,tt0271219
Jane White Is Sick & Twisted,2002,,tt0271018
Eight Crazy Nights,2002,,tt0271263
Monkey Love,2002,47,tt0272196
Welcome to Collinwood,2002,55,tt0271259
You Stupid Man,2002,53,tt0271882
Punch-Drunk Love,2002,79,tt0272338
The Mesmerist,2002,29,tt0272730
24 Hour Party People,2002,87,tt0274309
Poolhall Junkies,2002,33,tt0273982
Orange County,2002,47,tt0273923
Club Le Monde,2002,80,tt0274430
Pyaar Diwana Hota Hai,2002,20,tt0274019
Made-Up,2002,39,tt0274643
Secretary,2002,78,tt0274812
Yadon ilaheyya,2002,,tt0274428
Mi amigo,2002,0,tt0274661
Crossroads,2002,15,tt0275022
The 4th Tenor,2002,25,tt0275170
*Corpus Callosum,2002,,tt0275275
Ciao America,2002,,tt0275263
The Country Bears,2002,31,tt0276033
Avenging Angelo,2002,13,tt0275947
Lilo & Stitch,2002,87,tt0275847
Bug,2002,77,tt0277615
Puckoon,2002,55,tt0276428
"Feuer, Eis & Dosenbier",2002,,tt0277703
It All Happens Incredibly Fast,2002,-,tt0276228
About a Boy,2002,93,tt0276751
13 Moons,2002,45,tt0276744
Dead Heat,2002,27,tt0277744
Pets to the Rescue,2002,,tt0277954
All About the Benjamins,2002,31,tt0278295
The Nugget,2002,56,tt0278597
The Importance of Being Earnest,2002,57,tt0278500
"Was nicht passt, wird passend gemacht",2002,,tt0278815
Hollywood Ending,2002,47,tt0278823
Kingston High,2002,,tt0279178
Undercover Brother,2002,78,tt0279493
Little Heroes 3,2002,,tt0279925
Sorority Boys,2002,12,tt0279781
The Guru,2002,57,tt0280720
Igby Goes Down,2002,75,tt0280760
Le raid,2002,,tt0281108
Mr. Deeds,2002,22,tt0280590
Bad Company,2002,10,tt0280486
"Frank McKlusky, C.I.",2002,32,tt0281865
The Hard Word,2002,40,tt0280490
Dirty Deeds,2002,7,tt0280605
Carnages,2002,,tt0280523
Blood Feast 2: All U Can Eat,2002,50,tt0282386
The Banger Sisters,2002,48,tt0280460
Snow Dogs,2002,26,tt0281373
29 Palms,2002,0,tt0283090
My Name Is Tanino,2002,57,tt0280970
8 femmes,2002,,tt0283832
Fish Don't Blink,2002,38,tt0284115
Miranda,2002,44,tt0280949
Nachts im Park,2002,,tt0280974
Spun,2002,37,tt0283003
Bubba Ho-Tep,2002,79,tt0281686
Vivancos 3,2002,,tt0283123
Fangs,2002,21,tt0282483
Life or Something Like It,2002,27,tt0282687
Shattered Lies,2002,,tt0282481
Love Liza,2002,54,tt0282698
Rok dábla,2002,,tt0282917
Chance,2002,77,tt0282410
The First $20 Million Is Always the Hardest,2002,11,tt0280674
"Mercano, el marciano",2002,,tt0283476
Garage Days,2002,45,tt0280696
Miradas,2002,,tt0283490
Go for Broke,2002,,tt0281889
National Lampoon's Van Wilder,2002,18,tt0283111
Mother Ghost,2002,52,tt0284320
Shararat,2002,20,tt0284479
Training Wheels,2002,,tt0281231
Lundi matin,2002,,tt0284277
Mou man tai 2,2002,,tt0284323
Mama Aloko,2002,,tt0284289
The Wild Thornberrys Movie,2002,80,tt0282120
Bâtards,2002,,tt0284442
Martin & Orloff,2002,50,tt0283469
Nogo,2002,,tt0284354
Triggermen,2002,40,tt0283077
L'auberge espagnole,2002,,tt0283900
Children on Their Birthdays,2002,68,tt0283991
Full Ride,2002,40,tt0284135
Rally,2002,,tt0283957
Thunderpants,2002,67,tt0283054
Showtime,2002,25,tt0284490
Wrong Way to Sundance,2002,,tt0284664
I'm with Lucy,2002,44,tt0282593
The Anarchist Cookbook,2002,37,tt0284850
Ali G Indahouse,2002,56,tt0284837
Hi Frank!,2002,,tt0285181
Dildo Heaven,2002,,tt0286592
Guru Wayne,2002,,tt0285161
Loenatik - De moevie,2002,,tt0285300
Coney Island Baby,2002,50,tt0286557
Flyfishing,2002,44,tt0285103
Da zero a dieci,2002,,tt0287393
Bend It Like Beckham,2002,85,tt0286499
Boat Trip,2002,7,tt0285462
Mi suegra es un zombie,2002,,tt0288625
Stark Raving Mad,2002,20,tt0286152
Spy Kids 2: Island of Lost Dreams,2002,,tt0287717
Now You Know,2002,63,tt0286855
King's Highway,2002,,tt0288230
Quelqu'un de bien,2002,,tt0285964
Duct Tape Forever,2002,30,tt0286915
Folk flest bor i Kina,2002,,tt0285566
Passionada,2002,57,tt0285879
The One and Only,2002,,tt0286864
Romeo & Juliet Revisited,2002,,tt0287659
The Powerpuff Girls Movie,2002,64,tt0289408
Choses secrètes,2002,,tt0287963
La marcha verde,2002,,tt0289319
Entre Abril y Julio,2002,,tt0287999
Bahía mágica,2002,,tt0287329
Les percutés,2002,,tt0288167
Infested,2002,60,tt0287497
Before You Go,2002,27,tt0288623
Wie die Karnickel,2002,,tt0289623
Whacked!,2002,20,tt0289616
Výlet,2002,,tt0289786
New Suit,2002,73,tt0290249
Bulldog,2002,,tt0289877
The Tuxedo,2002,21,tt0290095
Analyze That,2002,26,tt0289848
Full Frontal,2002,39,tt0290212
Mille millièmes,2002,,tt0290809
Ma femme... s'appelle Maurice,2002,,tt0291320
Ward 23,2002,,tt0291554
Novo,2002,50,tt0291392
Dibu 3,2002,,tt0293093
Fancy Dancing,2002,,tt0293005
Swept Away,2002,5,tt0291502
Smoking Herb,2002,,tt0290864
El caballero Don Quijote,2002,,tt0292466
Embrassez qui vous voudrez,2002,,tt0290916
Une femme de ménage,2002,,tt0291538
Summer,2002,86,tt0290875
"666 - Traue keinem, mit dem Du schläfst!",2002,,tt0291167
Love in the Time of Money,2002,18,tt0292501
She Me and Her,2002,,tt0293591
Historias mínimas,2002,,tt0291988
Every Stewardess Goes to Heaven,2002,59,tt0293654
Monsieur Batignole,2002,80,tt0291400
Crackerjack,2002,100,tt0291832
Humørkort-stativ-sælgerens søn,2002,,tt0291324
Hacks,2002,100,tt0291971
The Mallory Effect,2002,0,tt0293386
Idola,2002,,tt0292006
Crazy Jones,2002,73,tt0292483
"Filles perdues, cheveux gras",2002,,tt0293155
Utanför din dörr,2002,,tt0292647
Friday After Next,2002,26,tt0293815
Julies Geist,2002,,tt0291284
Rub & Tug,2002,50,tt0293563
The Rules of Attraction,2002,44,tt0292644
800 balas,2002,,tt0292886
Okay,2002,64,tt0291395
The Flats,2002,,tt0294579
Samy y yo,2002,,tt0293567
Hungry Hearts,2002,63,tt0294631
La turbulence des fluides,2002,,tt0292720
Solino,2002,88,tt0292242
Décalage horaire,2002,,tt0293116
Erkan & Stefan gegen die Mächte der Finsternis,2002,,tt0293124
Nailing Vienna,2002,-,tt0293444
Super Sucker,2002,29,tt0293624
Hansel & Gretel,2002,0,tt0293832
El robo más grande jamás contado,2002,50,tt0294879
Vaya con Dios,2002,,tt0295001
Leaving Metropolis,2002,17,tt0295526
Murderous Camouflage,2002,,tt0295456
Naked Movie,2002,17,tt0295469
Austin Powers in Goldmember,2002,53,tt0295178
Operazione Rosmarino,2002,,tt0295500
Knallharte Jungs,2002,,tt0295375
Heartlands,2002,60,tt0295303
The Master of Disguise,2002,1,tt0295427
3 zéros,2002,,tt0295736
Station Nord,2002,,tt0295633
One Way,2002,53,tt0295498
Kiss the Bride,2002,33,tt0296711
Vivir mata,2002,,tt0296922
Real Women Have Curves,2002,85,tt0296166
Nha Fala,2002,,tt0296099
Brown Sugar,2002,66,tt0297037
I Spy,2002,15,tt0297181
Le nouveau Jean-Claude,2002,,tt0297314
Klassfesten,2002,,tt0297234
Nancy & Frank - A Manhattan Love Story,2002,,tt0297306
Le chignon d'Olga,2002,,tt0296571
Irène,2002,40,tt0296686
Fais-moi des vacances,2002,,tt0296625
Les naufragés de la D17,2002,,tt0296775
Checkout,2002,,tt0297827
Jonah: A VeggieTales Movie,2002,66,tt0298388
You Got Nothin',2002,,tt0296933
Plots with a View,2002,,tt0298504
Quasi quasi...,2002,,tt0298513
Hop,2002,86,tt0298911
No sabe no contesta,2002,,tt0298083
Valentín,2002,62,tt0296915
Sex and the Teenage Mind,2002,32,tt0299203
Cherish,2002,51,tt0298798
Papillons de nuit,2002,,tt0299081
The Color of Water,2002,,tt0299689
Fimfárum Jana Wericha,2002,,tt0299878
100 Mile Rule,2002,60,tt0299422
Elöre!,2002,,tt0299844
Roger Dodger,2002,88,tt0299117
Bedford Springs,2002,-,tt0299512
Bloody Mallory,2002,48,tt0299556
Chicago,2002,86,tt0299658
Szerelem utolsó vérig,2002,,tt0300537
The Last Great Wilderness,2002,86,tt0300109
Toy Love,2002,,tt0300565
Nackt,2002,,tt0300237
Slash,2002,20,tt0301848
Volle maan,2002,,tt0301992
Once Upon a Time in the Midlands,2002,51,tt0301684
Dead or Alive: Final,2002,42,tt0301167
