puntuacion_imdb,direccion,guion,argumento,duracion,genero,titulo,anio
3.6,Ray Ellingsen,Ray Ellingsen,"A man returns to his small home town from the Vietnam War and discovers corruption, graft, a crooked Sheriff and other dirty deeds.",93,Accion,the rain makers,2005
3.7,Rahul Rawail,Sanjay Chhel,An international terrorist is hired to assassinate the U.S. President.,125,Accion,jo bole so nihaal,2005
6.0,A. Karunakaran,"['A. Karunakaran', 'Kona Venkat']",Balu is about a youngster who is ready to sacrifice everything he had for the sake of good.,169,Accion,balu,2005
4.6,K. Subhash,Naeem-Ejaz,"A police offer is hellbent to arrest a notorious terrorist who is planning to destroy Mumbai, as well as to settle a personal score with him.",141,Accion,insan,2005
6.3,"['Andrew Lau', 'Alan Mak', 'Ralph Rieckermann']","['Shuichi Shigeno', 'Felix Chong']",-,107,Accion,tau man ji d,2005
6.0,"['Singeetam Srinivasa Rao', 'Dinesh Shailendra']","['Kamal Haasan', 'Saurabh Shukla']",A bike rider and three small-time crooks kidnap a rich man's son for a huge ransom. But they soon discover that they have the wrong boy who is the illegitimate son of a police officer.,152,Accion,mumbai express,2005
6.2,Miko Lazic,"['Vladimir Cosic', 'Miko Lazic']","Three brothers went from a small village in Bosnia, to live in Sweden. The first fled to Sweden, escaping from the police in Yugoslavia, after which the other two brothers left after him.",105,Accion,made in yu,2005
5.9,Ole Schell,Cliff Tang,"Evan's tame corporate days are over. Newly initiated into a powerful society of Asian Mobsters, Evan Young is suddenly embroiled in a world of fast money and fast times. His friend and leader of the sect, Shingo, is a rising star in the Triad Society. Together, along with the reluctant but reliable Lee, crooked cop Janus, and loose-cannon Gin, the boys fight, extort, ... Leer todo",87,Accion,ronin boys,2005
5.6,Richard Lowry,"['Richard Lowry', 'Chris Patton']","This is the battle to end all battles and pulse-pounding World War II action and intergalactic intrigue! Defending freedom and democracy is the incredible Yellow Jacket, Army fighter pilot turned winged superhero, now leading America's charge against Evil! He must battle the deliciously deadly DRAGON FLY and her JAPBOTS, outsmart an infamous Nazi scientist and destroy... Leer todo",98,Accion,monarch of the moon,2005
7.8,Javier Chapa,"['Javier Chapa', 'Eddie Howell', 'Laura Perez']",Harvest of Redemption was inspired by a true story which occurred in the Texas Rio Grande Valley in the 1920's. It is a coming of age story about a young Latino's struggle as he grows up and attempts to overcome the resentment incurred after witnessing the brutal murder of his father as a young child. His journey is threaded with the very vivid and real colors of life... Leer todo,95,Accion,harvest of redemption,2005
5.3,Ford Austin,Ford Austin,"In 1967, a secret government organization called The Cerebral Print Program, or ""The Print"", was created to capture and study extra terrestrials. Once in the lab, Scientists scoop out the alien brains and chuck them into a harvester which extracts and records the final memory so it can be viewed at a later date. The end result: a Cerebral Print. A group of government ... Leer todo",88,Accion,cerebral print: the secret files,2005
6.6,Shafi,Benny P. Nayarambalam,"The story deals withe life of 'Thomman' and his adopted kids 'Shivan' and 'Sathyan' who give up their thievery life and decides to lead a happy life, gets involved in village issues.",118,Accion,thommanum makkalum,2005
3.7,Eliana Fonseca,"['Reinaldo Moraes', 'Eliana Fonseca', 'Michael Ruman']","During the recording of a special TV show about dolphins, Eliana involves herself into one of her biggest adventures. With Fred, a man who takes care of the dolphins, a boy who loves animals and a very special dolphin, she will have to face the predator Esquivel. The big key to reveal the secret of the dolphins is an old crystal crain.",94,Accion,eliana em o segredo dos golfinhos,2005
5.5,Beto Souza,"['Geraldo Borowski', 'Fernando Marés de Souza', 'Tabajara Ruas']",-,86,Accion,cerro do jarau,2005
-,Ronnie Ricketts,-,-,-,Accion,uno,2005
5.8,Peque Gallaga,"['Peque Gallaga', 'Lore Reyes']","(Tagalog with English subtitles) The Filipino equivalent to Bill and Ted's Excellent Adventure. On his hospital bed, a dying uncle gives final instructions to his two nephews: deliver a brown bag in exchange for a package. This sets into motion a ton of clever dialogue, sex jokes, and satiric parodies that wink at the audience.",96,Accion,pinoy/blonde,2005
6.8,S.N. Sibley,S.N. Sibley,Renegade cop Axel Falcon goes on a bloodthirsty rampage after his nemesis Davro has his family killed.,90,Accion,a home for the bullets,2005
5.8,"['Sanjay F. Gupta', 'Bharat Sunanda']",Suparn Varma,"A guilt-ridden hit man tries to quit his job after a traumatic killing, before his boss kidnaps his wife in order to make him do one last job.",117,Accion,karam,2005
6.7,"['Gerry Anderson', 'Michael Lee Baron']","['Gerry Anderson', 'David Dunn']","This action film follows the triumphs of a small town mixed martial artist whose good hearted actions, desire to be an MMA champion and the haunting visions of his parent's double murder lead him to a Cagefighting showdown; where he is forced to face his fears, defend his family name, fathers honor, and in the end risk his own life in the cage.",96,Accion,no rules,2005
5.6,Santiago Segura,Santiago Segura,-,91,Accion,torrente 3: el protector,2005
6.2,Ahmed Saleh,Hazem El Hadidi,"A battle for a diamond necklace begins in Italy between the Italian mafia, a rich man and an Egyptian lawyer who his fiancée is kidnapped by the rich man.",110,Accion,harb atalia,2005
7.4,Sean Hagan,Sean Hagan,"'The system is simple: Word, Rap, Fall.' Word Step 1: A Wrongman, once in the system, puts the 'word' out on the street, spreading false rumors about his (so-called) criminal activities, drawing the police's attention away from the real thing. He commits no crimes- all he does is look guilty. 'When you're a Wrongman, you're the Devil without Hell.' Rap Step 2: A Wrong... Leer todo",108,Accion,standalone,2005
2.6,Jaroslaw Zamojda,Jaroslaw Zamojda,"Things go horribly wrong for Ola (Karolina Porcari) and her friends when she tries to help journalist Agata (Katarzyna Bujakiewicz) find an interesting subject for an article. Placing a personal ad in the newspaper inadvertently invites the attention of a dangerous person who's now stalking them all, apparently in desperation to know their blood types.",90,Accion,rh+,2005
4.4,Craig R. Baxley,"['Jean Brincko', 'Paul Duran', 'Jerry B. Jenkins']","The world falls into chaos as Nicolae Carpathia detonates nuclear devices across the globe and stages multiple devastating attacks against both the Tribulation Force and an international militia, led by U.S. President Gerald Fitzhugh.",95,Accion,left behind iii: world at war,2005
4.6,Anil Devgan,"['Robin Bhatt', 'Javed Siddiqui']",'Blackmail' is a story about a cop (Sunil Shetty) and a criminal (Ajay Devgan). The criminal wants to get even with the cop for having put him behind bars and he does so by kidnapping the cop's kid when he gets out of the jail.,126,Accion,blackmail,2005
5.7,James Intveld,Thadd Turner,Two families overcome prejudice and tragedy in 1888 Wyoming when a special Christmas miracle saves the life of a small boy.,90,Accion,miracle at sage creek,2005
5.7,Yûji Shimomura,"[""Jun'ya KatôShinichi Fujita"", 'Seiji Chiba']","An unknown time. An unknown place. Without reasons. With no future. His only desire is - Destruction. I'ts good versus evil, and the awakening of an unlikely hero with ultra-kinetic action to create the ""action"" spectacle of the year.",89,Accion,desu toransu,2005
6.1,Mani Shankar,Mani Shankar,"Tarun Chauhan, a rookie army officer undergoes ups and downs in his mission and learns the true meaning of 'war' to overcome his weaknesses.",142,Accion,tango charlie,2005
5.5,Vikram Bhatt,"['Kiran Kotrial', 'Neeraj Vora', 'Abbaas Hierapurwala']","A man embarks on journey to find his love in Dubai, only to learn she has different suitors and admirers.",158,Accion,deewane huye paagal,2005
8.0,"['Kenya Cagle', 'Gail Rorant']",Kenya Cagle,"A family is torn apart when their ""good"" boy Charlie decides to turn bad. He is arrested and given a bail of $500,000. Only one relative, martial arts instructor and psychologist, Uncle Kenneth has that kind of wealth; but will he put everything he has on the line for his nephew? Would you? After much pressure he does. A short while later, Charlie decides to skip town... Leer todo",119,Accion,goodnite charlie,2005
3.6,Timothy Boyle,Timothy Boyle,"After completing their job, two ex-cons, are quickly informed that they have assassinated the wrong individual. With the stakes high they must quickly correct their mistake before covers are blown and innocent lives are lost.",102,Accion,fink!,2005
6.4,Ranjith,Ranjith,"After a gap of 6 years, Sreehari has returned from Paris to his hometown at Chirakkal. He knows he must again leave his home one day. But before, he needs some mouths to be shut, some misunderstandings to be cleared and some wounds to be healed. To summarize, he has some scores to settle.",-,Accion,chandrolsavam,2005
7.2,Kaaren Kaer,"['Kaaren Kaer', 'Tõnis Leht', 'Lauri Lippmaa']",A fake historic epic on the Middle Ages and Estonia's not-so-glorious past.,109,Accion,malev,2005
5.3,Daniel Lee,"['Daniel Lee', 'Ho-Leung Lau']",Interpol agents and gangsters battle in Hong Kong.,110,Accion,mang lung,2005
5.6,Baltasar Pedrosa,"['Jose Luis Cortizas', 'Angel E. Pariente']",A spell transports a 17th-century samurai to modern-day Spain.,81,Accion,gisaku,2005
3.0,"['Gregory Hatanaka', 'Gary Wing-Lun Mak']",Sam Lung,Bar Paradise,90,Accion,mei li jiu ba,2005
4.9,Ole Schell,"['James Lefkowitz', 'Ole Schell']","Centered around a chase through San Francisco, three young-men have to battle inner-demons when Freedom decides to follow his heart and escape his criminal-life with his girlfriend, Angel. The chase begins on foot through back-alleys and quickly turns into a high-speed shoot-out in performance-cars, motorcycles and planes through the crooked-streets, country-roads and... Leer todo",81,Accion,dope in motion,2005
6.3,Johny Antony,"['Siby K. Thomas', 'Udaykrishnan']","Surya is released from jail and goes to college in an attempt to lead a normal life, but he can not evade his past.",105,Accion,kochi rajavu,2005
5.5,Che Castellanos,Luisito MartíRobert Luis Martí,"After the troubled, worn-out playwright Filomeno gets his movie script rejected, he devises a big plot to demonstrate his writing skill.",92,Accion,los locos también piensan,2005
7.2,P. Vasu,P. Vasu,"Creepy happenings in an abandoned mansion are attributed to the ghost of an ancient courtesan, back for revenge.",166,Accion,chandramukhi,2005
3.6,Damian Chapa,Damian Chapa,A romantic drama with elements of Vertigo and Lolita.,98,Accion,shade of pale,2005
6.6,James Anthony Kelsey,"['James Anthony Kelsey', 'Steve Mudd', 'Kurtis Shovelkut']","For Martin Palado, the self-made millionaire, failure is not an option. Since his retirement, Martin's mind has led him to dark obsessions. Posing as a bum, he panhandles on the streets of Denver. When Martin fails at begging, he falls back on his old habit of hiring Jackson Hash to remove his competition. Jackson carries his reputation as a brutal killer proudly. If ... Leer todo",90,Accion,spotless,2005
5.1,Bill Birrell,"['Bill Birrell', 'Russell Gannon']","PURPLE HEART tells of a clean-up effort after a covert mission gone wrong. It is the story of Colonel Allen, the leader of a new, elite military unit designed for covert operations. His first mission: assassinate Saddam Hussein prior to the beginning of the 2003 Iraq War. Sgt. Oscar Padilla is the sniper chosen for the mission targeting Hussein. Unfortunately the miss... Leer todo",90,Accion,purple heart,2005
5.9,Sakichi Sato,"['Yûsaku Hanakuma', 'Sakichi Sato']",-,103,Accion,tôkyô zonbi,2005
7.5,A.R. Murugadoss,"['A.R. Murugadoss', 'Shashank']","Sanjay Ramaswamy, who is suffering from short-term memory loss, sets out on a quest to find and eliminate the people responsible for his ladylove Kalpana's murder.",175,Accion,ghajini,2005
4.0,Eric Chambers,Eric Chambers,"Melissa and Nina, two coeds are ride sharing to California. On a stretch of lonely highway, they are stopped by a mysterious police car and a psychotic game of cat and mouse takes place in the middle of plainview.",93,Accion,lost in plainview,2005
3.1,"['Pappan', 'Pramod']","['Antony Eastman', 'Dennis Joseph']",Arakkalam Kochu Baby takes revenge on Eapen who murdered his father and vows to destroy his immense wealth,-,Accion,thaskara veeran,2005
7.4,Prakash Jha,"['Prakash Jha', 'Shridhar Raghavan', 'Manoj Tyagi']","Story of a tumultuous and complex relationship between a father (Mohan Agashe) and son (Ajay Devgan), set against the backdrop of a thriving kidnapping industry in the Hindi heartland of Bihar.",173,Accion,apaharan,2005
3.4,"['Mike Aransky', 'Philip Guerette', 'Thomas Edward Seymour']",Thomas Edward Seymour,"Two belligerent college students accidently reactivate a toxic wishing well, setting off a series of events that brings havoc to a small community.",83,Accion,the land of college prophets,2005
7.8,Ameer Sultan,Ameer Sultan,"Raam is falsely charged for killing his mother, and his neighbors are also called for interrogation. The combined efforts of Raam, his friends and the police lead to tracking down the real killer.",154,Accion,raam,2005
3.2,Mark L. Lester,Mark Sevi,"A dormant volcano deep with the Turkish forest holds a deadly secret. Perfectly preserved, a nest of pterodactyl eggs are ready to hatch...",91,Accion,pterodactyl,2005
3.0,Chris Rogers,Chris Rogers,"Meet Cody Black. A man who makes a living robbing other people's homes. Coming home early to his girlfriend Keela and his friend Sean, his life makes a turn when a group of men invade his home. Being held hostage with his girl and best friend, Cody learns the captors intentions as he figures a way out of this without involving the police or revealing his own occupatio... Leer todo",81,Accion,home invasion,2005
-,Atsushi Muroga,"['Atsushi Muroga', 'Hitoshi Ozawa']",-,92,Accion,yûsha no hihô,2005
7.0,Eric Kepner,Eric Kepner,-,90,Accion,court jesters,2005
3.1,Babu Yogeswaran,Babu Yogeswaran,"Antony falls in love with Rajeswari who belongs to an upper caste family. When her father kills her sister for marrying a man from the lower caste, she decides to elope with Antony.",163,Accion,daas,2005
5.7,"['Fernanda Aljaro', 'Matías Bize', 'Nane Gonzalez']","['Fernanda Aljaro', 'Andrea Wassaff']",-,90,Accion,juego de verano,2005
4.8,Rajkumar,"['Veeru Potla', 'Rajkumar']","Arjun (JAYAM Ravi), an unemployed youngster and Deva (Rahul Dev) a powerful don both fall in love with Sailaja (Shriya), a middle-class beauty, at the same time on a rainy day at a railway station. Arjun keeps bumping into Sailaja coincidentally every time it rains. This makes them both feel that it is perhaps the rain that keeps bringing them together, and they start... Leer todo",-,Accion,mazhai,2005
5.1,Masaaki Tezuka,"['Harutoshi Fukui', 'Ryo Hanmura', 'Yasushi Matsuura']","An accident during tests of an anti-plasma artificial magnetic shield at Japan's Ground Self Defense Force East Fuji practice range sends the 3rd Special Experimental Company, under Colonel Matoba on a time-slip 460 years into the past, into 'the Age of civil War'. At the same time an imaginary-number anomaly thought to be caused by interference from the past begins e... Leer todo",119,Accion,sengoku jieitai 1549,2005
