puntuacion_imdb,direccion,guion,argumento,genero,duracion,titulo,anio
-,David Stanfield,David Stanfield,"Down on their luck, Best friends Ace and Deuce need money fast. They stumble upon a package from a transport gone wrong. What seemed like a lucky come up turns deadly as the packages owner will stop at nothing to get it back.",68,Accion,the come up,2023
8.8,Sixx King,-,Once Upon A Time In Philly Pt 2 is a continuation of the notorious Philly drug empire started by Ern Williams and inherited by Jiz Johnson.,130,Accion,once upon a time in philly part 2,2023
6.3,Harman Singh,Harman Singh,Four Friends who end up messing up with illegal activities,99,Accion,char cup chai,2023
7.4,"['Yoshihiro Miyajima', 'Akira Amemiya']","['Gridman', 'Keiichi Hasegawa']",-,121,Accion,ssss.dynazenon,2023
8.5,Nkeng Stephens,"['Duala Duala', 'Bidbilla Peter Nwanyama']",A motley crew of criminals collide with the law in the search for a priceless ruby.,-,Accion,l'axe lourd,2023
-,Nathan Breackenridge,-,In this Xzee and OTTWitt Is in an all out war it doesn't matter brothers or not this is a match of a life time but nothing can stop them from doing this well we can only hope that everything goes to plan but who's knows God might have a different plan.,-,Accion,xzee vs ottwitt,2023
8.4,Sabri Yunus,Sabri Yunus,"Duan, a Mak Yong artist, migrates to Kuala Lumpur at the insistence of his parents after being involved in a fight in the village. He meets his friends from the village and works in various part-time jobs but his new life in the city does not prevent him from continuing to be act... Leer todo",118,Accion,duan nago bogho,2023
6.7,Shinsuke Sato,"['Yasuhisa Hara', 'Tsutomu Kuroiwa']",-,129,Accion,kingdom: unmei no hono,2023
-,Michael Rex,-,-,86,Accion,fangbone!,2023
4.9,Ying Chi-Wen,-,"Two security guards travel to a village to retrieve some stolen jewellery, and there they encounter feisty villagers and a ghost.",109,Accion,ciu sanging haaigip'on,2023
4.4,Srikanth N Reddy,Srikanth N Reddy,"A turn of events takes an urban-bred guy into the heart of Rayalaseema, where there are scores to settle.",125,Accion,aadikeshava,2023
6.2,Hae-Young Lee,"['Hae-Young Lee', 'Jia Mai']","An action, spy film set in the backdrop of the Japanese colonial era.",133,Accion,phantom,2023
8.2,Thej,Thej,"An Intellectual guy, Ramchari hacks the future by understanding the lineage and law of karma.",-,Accion,ramachari 2.0,2023
8.2,Thej,Thej,"An Intellectual guy, Ramchari hacks the future by understanding the lineage and law of karma.",-,Accion,ramachari 2.0,2023
-,R Jai,-,"Raksha college going girl falls in love with an Off-road racer Gaurav. They had no clue, a psychopath is madly in love with Raksha until an edgy death race begin for their life.",-,Accion,chaser,2023
5.7,Matthew Page,Matthew Page,"When Sheriff Bill Abrams is attacked during a routine traffic stop, the would-be Killer leaves him for dead, using his gun, badge and vehicle to terrorize the residents of a small desert town.",-,Accion,cop vs. killer,2023
-,Marc Abas,Marc Abas,"Set in the aftermath of World War Two which had a devastating effect on Sabah. Three boys, Akak, Tobob, and Iko, seek vengeance for the 177 members of the Kinabalu Guerrillas that died at the hands of the Japanese occupiers on 21st January 1944 in Petagas, Sabah.",-,Accion,silence of the 177,2023
-,Santosh Sen,Bipin Karki,Story of the powerful man of the city.,-,Accion,nabin: the rise,2023
7.6,Mohammed Saeed Harib,-,-,-,Accion,malek al halaba,2023
7.0,Tae-gon Kim,"['Tae-gon Kim', 'Yong-hwa Kim', 'Joo-Suk Park']","""Silence"" takes place when an accident occurs on a foggy bridge and, as a result, an unknown beast is unleashed.",101,Accion,talchul: project silence,2023
-,"['Devin Fromer', 'Miguel Rodriguez']","['Devin Fromer', 'Miguel Rodriguez']","When his best friend is murdered in cold blood, Michael must try and figure out who did it and bring them justice.",139,Accion,streets,2023
-,-,-,Ver la información de la producción en IMDbPro,98,Accion,el otro clásico,2023
-,Paul Aantonn,Paul Aantonn,"Jayaraj, a dedicated and skilled police officer, is relentlessly pursuing Sugathan, a notorious criminal who managed to escape from jail. Sugathan's criminal history is marred with violence and he poses a significant threat to innocent lives. As Jayaraj races against time to appr... Leer todo",103,Accion,chasing days,2023
7.6,-,"['Conor Lastowka', 'Jason Miller', 'Michael J. Nelson']",-,78,Accion,rifftrax: in the line of duty 2: the super cops,2023
7.7,Saandip Mytreya,Saandip Mytreya,A man's dream of winning an Olympic gold medal for India is crushed when the love of his life takes a detour to disaster.,109,Accion,error 500,2023
6.6,-,-,The movie will focus on Ai Haibara's past and will reconstruct the Mystery Train arc from the television anime.,90,Accion,detective conan: episode of ai haibara - black iron mystery train,2023
-,Girish Kumar B,-,"Arjun an unemployed guy, starts an YouTube Channel named WEBMASTER and Pranks people, records and uploads to youtube, while Pranking he falls in his own trap.",-,Accion,gangster alla prankster,2023
6.8,Vinayan,Vinayan,-,158,Accion,puli the 19th century,2023
-,Rajesh Nadendla,"['Rajendra Bharadwaj', 'Eeswar']",A political action drama behind government freebies.,-,Accion,suryapet junction,2023
5.3,-,-,-,8,Accion,die hart: the movie,2023
6.9,Naoyoshi Shiotani,"['Makoto Fukami', 'Tow Ubukata', 'Gen Urobuchi']",-,-,Accion,psycho-pass: providence,2023
6.8,"['Faisal Ahmed', 'Sunny Sanwar']",Sunny Sanwar,A terror leader is making a massive plan to disrupt national stability. ADC Nabid is hunting down the tail of terrorist outfit. But the situation becomes worst when series of attacks occur anonymously.,130,Accion,black war: mission extreme 2,2023
-,Aaron Field,Graham Jenkins,"It's been three years since Bloodstone was exiled from his home. Free from a clandestine war led by Atlas and his ""Dragons,"" Bloodstone could finally know peace. However, Wyrm Eye had other plans - Now peace must be taken.",6,Accion,clay dragons 01: and the earth walked through fire,2023
-,-,-,Reparto principal,-,Accion,inspector dhakad singh,2023
-,Abhijeet,"['Abhijeet', 'Kuwar Manoj']","Summary of the film;- This story is about dance bars. How a bar girl at the dance bar lives her life, what problems she faces, the disputes happening between the dance bar owners and the enmity being born out of it. Constant disputes are arising out of the business of the dance b... Leer todo",70,Accion,rudra the power,2023
-,Kako,"['Kako', 'Flávio Mattos', 'Marcelo Nery']",Yuki MR is an upbeat mix of bullet-hell in Mixed Reality. Take your favorite toy in your hand to defeat evil creatures in a multidimensional universe.,7,Accion,yuki mr,2023
7.2,"['Austin Parenti', 'Ziyan Zheng']","['Ruby Freeman', ""Michael O'Leary"", 'Austin Parenti']","When Ana Glade's picture-perfect neighborhood is threatened by organized crime, she pioneers a zero-budget and all but incompetent spy agency in attempts to fight back.",-,Accion,flamingo heist,2023
8.9,Virat B Gowda,Virat B Gowda,"Juliet, an independent woman, is very affectionately attached to her father. One night, she witnesses a dreadful incident that reconnects to her past traumas. Will she be able to prevail over the brutality behind those dark doors?",95,Accion,juliet 2,2023
5.1,Matthew Newton,Matthew Newton,-,93,Accion,among the beasts,2023
-,Jason Park,Jason Park,Atlanta street racers team up to take down a local drug dealer who preys on vulnerable women.,96,Accion,furious fast atlanta,2023
-,Rodrig Andrisan,Rodrig Andrisan,"It's a pure parody of the times we live in. My films always have messages, you don't have to be a genius to understand them. Sometimes maybe more subtle, even subliminal. One such example from this production is the character Bruce Lee Ciung, who fights against the Chinese author... Leer todo",48,Accion,2023: a farce odyssey,2023
8.1,Christer Steffensen,"['Sivert Kalvø Harang', 'Christer Steffensen']",Magna is seeking answers to her father's mysterious disappearance many years ago. Birk is battling outside forces to save his mountain home. Their quests lead them on a trail of an insidious environmental crime.,90,Accion,birk & magna - gruvens mørke hemmelighet,2023
-,Léo Colle,Léo Colle,-,-,Accion,esquadrão malakov,2023
5.1,Derrick Hammond,-,-,99,Accion,get close,2023
8.3,Hassibullah Kushkaki,Hassibullah Kushkaki,"Hannah Electra has been expelled from five schools in three years. Outcast and labelled dangerous, Hannah is having a hard time understanding why. Hannah's father has protected her from the truth, but it seems that Hannah is not a kid anymore. As Hannah's father reveals the truth... Leer todo",115,Accion,rampage electra,2023
-,Alessandro Ingrà,Alessandro Ingrà,A group of very talented actors but with little income decide to make a film to increase popularity. They will find themselves in unpleasant situations and some will be forced to transform from quiet and joking to real tough.,103,Accion,sbagliando s'impara,2023
6.6,Kohei Yoshino,"['Kaiji Kawaguchi', 'Hikaru Takai']",-,113,Accion,the silent service,2023
-,Ketan Pendase,Ketan Pendase,-,-,Accion,the invisible hubby,2023
-,Curtis Everitt,Curtis Everitt,"Bill Jones is an assassin who takes his car in for an oil change. He is presented with the opportunity for an easy mark, but when he can't pull the trigger other contractors will make a move for the target.",-,Accion,monkey wrench,2023
-,Casey Costigan,Casey Costigan,"Before Mark Byrde was a rogue agent, he was just an agent. This is the story of how he began his journey to become Mark Byrde",-,Accion,love byrdes,2023
9.7,Balvinder Singh,Balvinder Singh,-,-,Accion,bhalessa,2023
-,Kk Taharpuriya,Kk Taharpuriya,When Nando's father got killed he decides to find out the reason of this father's death but he found a tribe village named as Mahasu,128,Accion,born fire: ek agg,2023
8.2,Dan Lloyd,-,Villager News: the movie is upcoming 2023 movie.,80,Accion,villager news: the movie,2023
6.5,Kôichi Sakamoto,Junichiro Ashiki,"In the Edo period, at the remote village of Okitsu, the evil cult leader Koushirou uses ninjutsu to ensorcel sharks and forces them to attack local pearl divers so the cult can steal the pearls from their mangled corpses. Desperate for help, the village chief hires Kotaro Shiozak... Leer todo",77,Accion,youjuu kitan ninja vs shark,2023
8.9,Juwel Chowdhury,Fardinanth,"""Invisible Hacker"" is an action-packed thriller about two skilled hackers, Ricky Riyaf and Juwel Chowdhury, who find themselves on opposite sides of the law. Ricky, a former black hat hacker, has gone straight and now works as a cyber security expert. Juwel, on the other hand, is... Leer todo",150,Accion,invisible hacker,2023
7.5,Haruo Sotozaki,Koyoharu Gotouge,-,110,Accion,demon slayer: kimetsu no yaiba - to the swordsmith village,2023
-,David Kotkin,"['Glenn Cutler', 'David Kotkin']","A grief-stricken alcoholic is befriended by a little girl. When tragedy occurs, he must choose between his addiction and hunting a man-eating bull shark.",100,Accion,bull,2023
9.8,Jadon264,Jadon264Amy Rose,"When an insane, greedy, violent puppet named Spamtom tries to steal Jadon's channel, Jadon and his friend must go on a time traveling adventure to stop him.",64,Accion,the jadon264 movie,2023
6.2,Tsutomu Hanabusa,"['Izumi Takahashi', 'Ken Wakui']","The long-awaited sequel to ""Tokyo Revengers"" will be released in two parts, before and after the film. Once again, Hinata is killed in front of Takemichi's very eyes by the now-militarized Tokyo Manjikai.",96,Accion,tokyo revengers 2: bloody halloween - decisive battle,2023
5.1,-,-,-,97,Accion,ungnami,2023
5.6,Caleb Garraway,"['Caleb Garraway', 'Katie Garraway', 'Stacey Shiflett']","""REDEEMING HOPE"" follows the story of Denver McCabe, a homeless veteran suffering from PTSD and struggling with addictions. Longing for peace, his search leaves him empty and broken, until.... (This movie will be an absolutely FREE evangelistic resource for churches, ministries, ... Leer todo",54,Accion,redeeming hope,2023
-,Ahad Khan,Daniyal Khan,"In this action-packed movie, viewers are taken on a thrilling ride alongside the courageous officers of the Pakistan Police as they battle kidnappers to rescue a child. Bahadur Sepahi is a tale of valor, sacrifice, and determination.",6,Accion,bahadur sepahi,2023
6.8,Jesús del Cerro,"['Anghel Damian', 'Jesús del Cerro']",-,96,Accion,ramon,2023
8.4,Venkat Kalyan,Venkat Kalyan,"Johnny, Siddhanti, Raddu, Lantar, and Goni are friends in spoken English class in Hyderabad city. All those who are in financial trouble find stealing an easy way out and decide to become thieves. This gang, which started going to steal without anyone recognizing them and wearing... Leer todo",160,Accion,cheddy gang tamasha,2023
-,DAC,-,"Daven is a teenager who has a recurring dream about a mysterious figure named Elohim. He goes on a trip to an island with his best friend Leo, where they meet Ana and Soi. While on the island, Daven has a vision of Elohim and gains mysterious powers that he can't control. They me... Leer todo",-,Accion,diviners,2023
4.9,Vali Dobrogeanu,Vali Dobrogeanu,-,99,Accion,haita de actiune,2023
-,Santosh Kumar RSR.S. Santhosh Kumar,Santosh Kumar RS,A Story which revolves around border issues and Crimes of society impacting the life of College Students and how Students voice out their willingness to find the hidden crimes and murder mysteries is CAMPUS KRANTI,137,Accion,campus kranti,2023
5.7,Eiichirô Hasumi,Makoto Fukami,-,91,Accion,resident evil: death island,2023
-,Junaid Aziz,Junaid Aziz,"The story of this flick is full of action, which includes drama, love, politics, and extremely sensational scenes.",100,Accion,daldal,2023
6.8,Nigam Shrestha,Nigam Shrestha,"""Chhadke 2.0"" tells the story of a guy named Mendog, whose family gets killed by Gangsters of Manang while fetching YarsaGumba.",-,Accion,chhadke 2.0,2023
7.9,Juwel Chowdhury,Fardinanth,"""The World in 2080"" is a sci-fi time travel movie that takes you on a journey through time and space. Robert, a young scientist, and Albert, an experienced time traveler, embark on a mission to prevent a catastrophic event that will change the course of humanity's future. As they... Leer todo",200,Accion,the world in 2080,2023
-,Ali El Habti,"['Ali El Habti', 'Fritz Ethan Holst', 'Alice Murphy']","Peter faces loss and struggles, causing his hero duties to weigh heavy. Aunt May is ill, Gwen is gone, and school's tough. NYC teeters on destruction, but will Peter fight to save it, even alone, despite his fears?",-,Accion,spider-man: blue,2023
-,Ramana Mogili,Rajendra Bharadwaj,-,-,Accion,janata bar,2023
6.4,Mithran Jawahar,"['Jagajeevan', 'S.U.Mariselvan']","The movie is based on the subject of woman empowerment, it's based on real incidents about how girls get caught by cheaters, blackmailed and used, the movies shows how girls should handle such situation and protect themselves.",-,Accion,ariyavan,2023
-,Justin Brown,"['Scottio Arnold', 'Patrice Boyce', 'Justin Brown']",-,-,Accion,the making of strength of a woman dvd extra,2023
