,puntuacion_imdb , direccion , guion , argumento , duracion , titulo, anio
199,5.3,Mark Newton,"['Myles Mc', 'Lane']","Max and Ruthie, a hit team sent from Las Vegas to Los Angeles, need to kill six people in one day. They find themselves being hunted after they miss a hit and their mob boss and his henchmen come to the City of Angels to kill them.",96,hit team,2015
200,-,Eric Taylor,Eric Taylor,"A plane hijacking that follows the stories of passengers, criminals, flight attendants, and pilots aboard.",-,psychic snakebite,2015
201,5.7,Shawn Chou,"['Shawn Chou', 'Bert Havird']","An unstable mental patient goes on an overnight rampage to terrorize an ex-rock star and his friends, only to discover she is linked to him in mysterious ways.",93,reunion,2015
202,-,Dena Seidel,Rachel Kurzynowski,"A powerful, one-hour documentary featuring ten U.S. veterans transitioning from active duty to the unexpected challenges of civilian life. Our film is told through the voices of dynamic young men and women from diverse economic and racial backgrounds and varied branches of military service.",66,the war after,2015
203,2.7,Shane Wheeler,Shane Wheeler,"Four women gather at a yearly fetish convention in South Texas. Mai, the loving mother who recently began work as a fetish model. Jo, the adrenaline junkie porn star drawn between her new friend Mai and Reyna, an old flame from darker times. Reyna brings along Angel, her new found love and a fresh new face to the industry. As one bad decision leads to another the girl... Leer todo",82,the fetish set,2015
204,5.2,Frank A. Caruso,Jim Murray,Retired CIA operative is lured back into the game by a beautiful mysterious woman.,95,risk factor,2015
205,4.2,Aaron Warren,"['Jordan Smith', 'Aaron Warren']",Hunting a sadistic serial killer can unhinge even a true detective..,91,hidden agenda,2015
206,6.3,Roger Slagle,Roger Slagle,"When Jim finds an old journal in a barn he reads of a time when the civil war led the hearts and minds of his countrymen, a time when slaves were property, Native Americans had healing powers, and when gold was discovered and hidden. Will Jim learn the Secret of Wilson Hill?",55,the secret of wilson hill,2015
207,5.6,Gunasekhar,"['Gunasekhar', 'Paruchuri Venkateswara Rao', 'Gopalakrishna Paruchuri']","This historical epic depicts the life of Rudramadevi, a brave warrior princess, who rose to become one of the prominent rulers of the Kakatiya dynasty in the Deccan Plateau, and one of the few ruling queens in Indian history.",157,rudhramadevi,2015
208,3.2,Neil Johnson,Neil Johnson,"Achilles, a normal man infected with a disease that will bring down the Erebus rulers (human/machine hybrids) escapes back in time from 2410 to the present day where he has a chance to stop the Erebus from ever rising to power. However he is followed by the Erebus-7 who will stop at nothing to hunt him down.",95,doomsday,2015
209,5.4,"['Tal Goldberg', 'Gal Zelezniak']","['Tal Goldberg', 'Gal Zelezniak']","Danny is amazed to find out he is a deadly robot. With renewed hopes and robotic forces, and with the help of his macho boss and a small Jewish ""R2D2"" (Dubbed by Rob Schneider), Danny sets off to rescue the love of his life.",75,"omg, i'm a robot!",2015
210,7.1,James Wan,"['Chris Morgan', 'Gary Scott Thompson']",-,137,fast & furious 7,2015
211,3.1,Tommy Frazier,Tommy Frazier,"A 19-year-old girl discovers she is the descendant of the Byzantine Emperor Justinian, and she learns that the emperor might have unleashed the plague on mankind and cursed his bloodline.",85,book of fire,2015
